seed	cohort	lineage_id	scenario_id	passage_id	passage_index	passage_duration	endpoint_day	selected_day	closest_day_diagnostic	predicted_initial_cells	predicted_final_cells	observed_initial_cells	observed_final_cells	predicted_growth	observed_growth	passage_recorded	available_cells	required_cells	supply_ratio	reseed_mode	boundary_scale	cell_number_before	cell_number_after	cumulative_time
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A8_seed	8	4	4	4	4	281867	350500.626878401	281867	5833871	0.0544817916299234	0.700929182641856	TRUE	350500.626878401	565898	0.619370676126088	carry_forward_insufficient	1	350500.626878401	350500.626878401	37
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A9_seed	9	5	5	5	5	350500.626878401	459791.214384091	565898	4734381	0.0542820019349524	0.421831161602466	TRUE	459791.214384091	507971	0.905152487807554	carry_forward_insufficient	1	459791.214384091	459791.214384091	42
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A10_seed	10	5	5	5	5	459791.214384091	602504.981975369	507971	5144322	0.0540646858990993	0.463511346178554	TRUE	602504.981975369	404372	1.48997700626	downsample_to_observed_inoculum	0.671151296831154	602504.981975369	404372	47
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A11_seed	11	5	5	5	5	404372	529329.728395821	404372	5122043	0.0538552592818089	0.525990411811393	TRUE	529329.728395821	570354	0.928072264586242	carry_forward_insufficient	1	529329.728395821	529329.728395821	52
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A12_seed	12	5	5	5	5	529329.728395821	692211.573008982	570354	4840208	0.0536560214900678	0.433757116881066	TRUE	692211.573008982	623824	1.10962638982947	downsample_to_observed_inoculum	0.90120423339398	692211.573008982	623824	57
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A13_seed	13	2	2	2	2	623824	694307.179700558	623824	1714403	0.0535231036610213	0.505475958368874	TRUE	694307.179700558	465640	1.49108147861128	downsample_to_observed_inoculum	0.670654162327432	694307.179700558	465640	59
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A14_seed	14	10	10	10	10	465640	793569.491502404	465640	6448783	0.0533128308684331	0.272623788377641	TRUE	793569.491502404	613799	1.29288169498876	downsample_to_observed_inoculum	0.773465974401236	793569.491502404	613799	69
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A15_seed	15	10	10	10	10	613799	1042826.74180364	613799	6452125	0.0530022812971977	0.237448883551057	TRUE	1042826.74180364	341989	3.04929907629671	downsample_to_observed_inoculum	0.327944217664104	1042826.74180364	341989	79
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A16_seed	16	14	14	14	14	341989	715240.49439637	341989	7310998	0.0527028763668246	0.230244946562098	TRUE	715240.49439637	841049	0.850414772975617	carry_forward_insufficient	1	715240.49439637	715240.49439637	93
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A17_seed	17	5	5	5	5	715240.49439637	929993.516762252	841049	6008764	0.0525117545922843	0.404951920436638	TRUE	929993.516762252	584835	1.59018101988125	downsample_to_observed_inoculum	0.628859222627796	929993.516762252	584835	98
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A18_seed	18	5	5	5	5	584835	760119.378596863	584835	4143976	0.0524291483760667	0.374051598849834	TRUE	760119.378596863	636078	1.19500969786231	downsample_to_observed_inoculum	0.836813292635907	760119.378596863	636078	103
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A19_seed	19	5	5	5	5	636078	826420.521396136	636078	3730692	0.052356510489469	0.352988535564483	TRUE	826420.521396136	981409	0.84207554790728	carry_forward_insufficient	1	826420.521396136	826420.521396136	108
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A20_seed	20	3	3	3	3	826420.521396136	966825.514121643	981409	4631895	0.0523047629943226	0.517244018805238	TRUE	966825.514121643	678409	1.42513662719929	downsample_to_observed_inoculum	0.701687109091584	966825.514121643	678409	111
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A21_seed	21	5	5	5	5	678409	880988.579204058	678409	7452472	0.0522588623014013	0.463676864723335	TRUE	880988.579204058	559214	1.57540508500155	downsample_to_observed_inoculum	0.634757377337661	880988.579204058	559214	116
340	4N	O2	4N-O2	SUM-159_NLS_4N_O2_A22_seed	22	5	5	5	5	559214	726016.546133898	559214	6963438	0.0522081158023081	0.485008191637359	TRUE	726016.546133898	NA	NA	terminal_no_reseed	1	726016.546133898	726016.546133898	121
