context	cohort	stream	entity_id	time_start_day	time_end_day	measurement_level	used_in_objective	source_file	n_observations	display_label
in_vivo	4N	ploidy	SUM159-4N-0-0_harvest	91	91	endpoint_distribution	TRUE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/all_ploidy.csv	1097	Terminal ploidy
in_vivo	4N	ploidy	SUM159-4N-0-L_harvest	77	77	endpoint_distribution	TRUE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/all_ploidy.csv	636	Terminal ploidy
in_vivo	4N	ploidy	SUM159-4N-0-RR_harvest	91	91	endpoint_distribution	TRUE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/all_ploidy.csv	529	Terminal ploidy
in_vivo	4N	ploidy	SUM159-4N-0-R_harvest	77	77	endpoint_distribution	TRUE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/all_ploidy.csv	512	Terminal ploidy
in_vivo	4N	ploidy	SUM159-4N-120-RL_harvest	84	84	endpoint_distribution	FALSE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/all_ploidy.csv	2463	Terminal ploidy
in_vivo	4N	ploidy	SUM159-4N-120-RR_harvest	84	84	endpoint_distribution	FALSE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/all_ploidy.csv	406	Terminal ploidy
in_vivo	4N	ploidy	SUM159-4N-30-0_harvest	77	77	endpoint_distribution	FALSE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/all_ploidy.csv	328	Terminal ploidy
in_vivo	4N	ploidy	SUM159-4N-30-RR_harvest	77	77	endpoint_distribution	FALSE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/all_ploidy.csv	967	Terminal ploidy
in_vivo	2N	necrosis	SUM159-2N-0-O_harvest	56	56	endpoint_scalar	TRUE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/histology_to_dt_Gem_VT_20260209_v5_mapping.csv	1	Histology necrosis
in_vivo	2N	necrosis	SUM159-2N-0-RL_harvest	56	56	endpoint_scalar	TRUE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/histology_to_dt_Gem_VT_20260209_v5_mapping.csv	1	Histology necrosis
in_vivo	2N	necrosis	SUM159-2N-0-R_harvest	56	56	endpoint_scalar	TRUE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/histology_to_dt_Gem_VT_20260209_v5_mapping.csv	1	Histology necrosis
in_vivo	4N	necrosis	SUM159-4N-0-0_harvest	91	91	endpoint_scalar	TRUE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/histology_to_dt_Gem_VT_20260209_v5_mapping.csv	1	Histology necrosis
in_vivo	4N	necrosis	SUM159-4N-0-L_harvest	77	77	endpoint_scalar	TRUE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/histology_to_dt_Gem_VT_20260209_v5_mapping.csv	1	Histology necrosis
in_vivo	4N	necrosis	SUM159-4N-0-RL_harvest	102	102	endpoint_scalar	FALSE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/histology_to_dt_Gem_VT_20260209_v5_mapping.csv	1	Histology necrosis
in_vivo	4N	necrosis	SUM159-4N-0-R_harvest	77	77	endpoint_scalar	TRUE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/histology_to_dt_Gem_VT_20260209_v5_mapping.csv	1	Histology necrosis
in_vivo	2N	oxygen_latent	SUM159-2N-0-O_harvest	0	56	latent	TRUE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/dt_Gem_VT_20260209_v5.xlsx	0	O2 latent / unmeasured
in_vivo	2N	oxygen_latent	SUM159-2N-0-R_harvest	0	56	latent	TRUE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/dt_Gem_VT_20260209_v5.xlsx	0	O2 latent / unmeasured
in_vivo	2N	oxygen_latent	SUM159-2N-0-L_harvest	0	56	latent	FALSE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/dt_Gem_VT_20260209_v5.xlsx	0	O2 latent / unmeasured
in_vivo	2N	oxygen_latent	SUM159-2N-0-RL_harvest	0	56	latent	TRUE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/dt_Gem_VT_20260209_v5.xlsx	0	O2 latent / unmeasured
in_vivo	2N	oxygen_latent	SUM159-2N-0-RR_harvest	0	56	latent	TRUE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/dt_Gem_VT_20260209_v5.xlsx	0	O2 latent / unmeasured
in_vivo	2N	oxygen_latent	SUM159-2N-30-0_harvest	0	63	latent	FALSE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/dt_Gem_VT_20260209_v5.xlsx	0	O2 latent / unmeasured
in_vivo	2N	oxygen_latent	SUM159-2N-30-R_harvest	0	63	latent	FALSE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/dt_Gem_VT_20260209_v5.xlsx	0	O2 latent / unmeasured
in_vivo	2N	oxygen_latent	SUM159-2N-30-L_harvest	0	63	latent	FALSE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/dt_Gem_VT_20260209_v5.xlsx	0	O2 latent / unmeasured
in_vivo	2N	oxygen_latent	SUM159-2N-30-RL_harvest	0	63	latent	FALSE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/dt_Gem_VT_20260209_v5.xlsx	0	O2 latent / unmeasured
in_vivo	2N	oxygen_latent	SUM159-2N-30-RR_harvest	0	63	latent	FALSE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/dt_Gem_VT_20260209_v5.xlsx	0	O2 latent / unmeasured
in_vivo	2N	oxygen_latent	SUM159-2N-60-0_harvest	0	63	latent	FALSE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/dt_Gem_VT_20260209_v5.xlsx	0	O2 latent / unmeasured
in_vivo	2N	oxygen_latent	SUM159-2N-60-R_harvest	0	63	latent	FALSE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/dt_Gem_VT_20260209_v5.xlsx	0	O2 latent / unmeasured
in_vivo	2N	oxygen_latent	SUM159-2N-60-L_harvest	0	63	latent	FALSE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/dt_Gem_VT_20260209_v5.xlsx	0	O2 latent / unmeasured
in_vivo	2N	oxygen_latent	SUM159-2N-60-RL_harvest	0	63	latent	FALSE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/dt_Gem_VT_20260209_v5.xlsx	0	O2 latent / unmeasured
in_vivo	2N	oxygen_latent	SUM159-2N-60-RR_harvest	0	63	latent	FALSE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/dt_Gem_VT_20260209_v5.xlsx	0	O2 latent / unmeasured
in_vivo	2N	oxygen_latent	SUM159-2N-120-0_harvest	0	63	latent	FALSE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/dt_Gem_VT_20260209_v5.xlsx	0	O2 latent / unmeasured
in_vivo	2N	oxygen_latent	SUM159-2N-120-R_harvest	0	63	latent	FALSE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/dt_Gem_VT_20260209_v5.xlsx	0	O2 latent / unmeasured
in_vivo	2N	oxygen_latent	SUM159-2N-120-L_harvest	0	63	latent	FALSE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/dt_Gem_VT_20260209_v5.xlsx	0	O2 latent / unmeasured
in_vivo	2N	oxygen_latent	SUM159-2N-120-RL_harvest	0	63	latent	FALSE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/dt_Gem_VT_20260209_v5.xlsx	0	O2 latent / unmeasured
in_vivo	2N	oxygen_latent	SUM159-2N-120-RR_harvest	0	63	latent	FALSE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/dt_Gem_VT_20260209_v5.xlsx	0	O2 latent / unmeasured
in_vivo	4N	oxygen_latent	SUM159-4N-0-0_harvest	0	91	latent	TRUE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/dt_Gem_VT_20260209_v5.xlsx	0	O2 latent / unmeasured
in_vivo	4N	oxygen_latent	SUM159-4N-0-R_harvest	0	77	latent	TRUE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/dt_Gem_VT_20260209_v5.xlsx	0	O2 latent / unmeasured
in_vivo	4N	oxygen_latent	SUM159-4N-0-L_harvest	0	77	latent	TRUE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/dt_Gem_VT_20260209_v5.xlsx	0	O2 latent / unmeasured
in_vivo	4N	oxygen_latent	SUM159-4N-0-RL_harvest	0	102	latent	FALSE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/dt_Gem_VT_20260209_v5.xlsx	0	O2 latent / unmeasured
in_vivo	4N	oxygen_latent	SUM159-4N-0-RR_harvest	0	91	latent	TRUE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/dt_Gem_VT_20260209_v5.xlsx	0	O2 latent / unmeasured
in_vivo	4N	oxygen_latent	SUM159-4N-30-0_harvest	0	77	latent	FALSE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/dt_Gem_VT_20260209_v5.xlsx	0	O2 latent / unmeasured
in_vivo	4N	oxygen_latent	SUM159-4N-30-R_harvest	0	102	latent	FALSE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/dt_Gem_VT_20260209_v5.xlsx	0	O2 latent / unmeasured
in_vivo	4N	oxygen_latent	SUM159-4N-30-L_harvest	0	91	latent	FALSE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/dt_Gem_VT_20260209_v5.xlsx	0	O2 latent / unmeasured
in_vivo	4N	oxygen_latent	SUM159-4N-30-RL_harvest	0	91	latent	FALSE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/dt_Gem_VT_20260209_v5.xlsx	0	O2 latent / unmeasured
in_vivo	4N	oxygen_latent	SUM159-4N-30-RR_harvest	0	77	latent	FALSE	/Users/4470246/Downloads/miningcloneid/data/InVivoData_Gemcitabine/dt_Gem_VT_20260209_v5.xlsx	0	O2 latent / unmeasured
