cohort	segment_id	passage_id	sample_name	oxygen_pct	cumulative_end_day	grid_index	ploidy	density	log_density
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	64	3.03266331658291	0.0802844955762203	-2.52217875791459
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	65	3.07286432160804	0.11926654698017	-2.12639440009623
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	66	3.11306532663317	0.164627753368276	-1.80406839396652
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	67	3.15326633165829	0.228038909269674	-1.478239009896
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	68	3.19346733668342	0.305706827382	-1.18512871673317
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	69	3.23366834170854	0.403295621593506	-0.908085433612264
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	70	3.27386934673367	0.514452313743702	-0.664652412661049
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	71	3.31407035175879	0.647062933784319	-0.435311719065892
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	72	3.35427135678392	0.783904457485432	-0.243468131510182
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	73	3.39447236180905	0.933012754327387	-0.069336407995232
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	74	3.43467336683417	1.06818524002395	0.065961171213346
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	75	3.4748743718593	1.20689436008422	0.188050415571073
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	76	3.51507537688442	1.3196024824364	0.277330541574219
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	77	3.55527638190955	1.41124834126608	0.344474661115996
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	78	3.59547738693467	1.47411499220747	0.388057804433506
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	79	3.6356783919598	1.52158927648226	0.419755365256721
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	80	3.67587939698492	1.5215510288589	0.419730228312956
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	81	3.71608040201005	1.48491505183838	0.395357566469202
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	82	3.75628140703518	1.4139911716108	0.346416323898173
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	83	3.7964824120603	1.31931475631294	0.277112477801412
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	84	3.83668341708543	1.20905196774892	0.189836554785723
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	85	3.87688442211055	1.05884359976733	0.0571773689961098
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	86	3.91708542713568	0.920099271027962	-0.0832737114689299
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	87	3.9572864321608	0.783358716875033	-0.244164556515738
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	88	3.99748743718593	0.61856884651818	-0.48034678126966
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	89	4.03768844221106	0.467720562093648	-0.759884250936929
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	90	4.07788944723618	0.383089579555643	-0.959486427970077
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	91	4.11809045226131	0.317054302124834	-1.1486822196967
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	92	4.15829145728643	0.249844396702715	-1.38691696808853
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	93	4.19849246231156	0.199408914086635	-1.6123977179068
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	94	4.23869346733668	0.15541528086602	-1.86165451341174
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	95	4.27889447236181	0.11994859334875	-2.12069201674519
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	96	4.31909547738693	0.0912877719346336	-2.39373843315897
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	97	4.35929648241206	0.0691145601360831	-2.67198985931839
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	98	4.39949748743719	0.0495293346149477	-3.00519016645269
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	99	4.43969849246231	0.0367884416714638	-3.30257156815685
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	100	4.47989949748744	0.0264301160481898	-3.63325115960033
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	101	4.52010050251256	0.0183123854446663	-4.00017764780578
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	102	4.56030150753769	0.0132517505902917	-4.32362561525497
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	103	4.60050251256281	0.00903593276505149	-4.70654612119075
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	104	4.64070351758794	0.00591578055285166	-5.13013182866004
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	105	4.68090452261307	0.00436859939401521	-5.43331282604929
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	106	4.72110552763819	0.00335491042204153	-5.69733020875353
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	107	4.76130653266332	0.00229021869609146	-6.07910796549925
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	108	4.80150753768844	0.00147180979532899	-6.52126248215421
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	109	4.84170854271357	0.000941931587262192	-6.96757791101229
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	110	4.88190954773869	0.000569401690843484	-7.47092441360686
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	111	4.92211055276382	0.000433115445564421	-7.74450624756634
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	112	4.96231155778894	0.000254858677351829	-8.27480137289843
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	113	5.00251256281407	0.000136779138976903	-8.89714305726294
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	114	5.0427135678392	2.17001925148899e-05	-10.7381894258033
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	115	5.08291457286432	8.11289054613491e-08	-16.3272265218008
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	116	5.12311557788945	7.23810928386083e-06	-11.8361505343099
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	117	5.16331658291457	3.43755150572347e-05	-10.2781660186066
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	118	5.2035175879397	4.13225226077008e-06	-12.3966879580452
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	119	5.24371859296482	3.22198274133088e-05	-10.3429285367379
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	120	5.28391959798995	7.0448709707838e-06	-11.8632107277872
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	121	5.32412060301508	1.00583771231586e-08	-18.4148600050538
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	122	5.3643216080402	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	123	5.40452261306533	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	124	5.44472361809045	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	125	5.48492462311558	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	126	5.5251256281407	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	127	5.56532663316583	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	128	5.60552763819095	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	129	5.64572864321608	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	130	5.68592964824121	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	131	5.72613065326633	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	132	5.76633165829146	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	133	5.80653266331658	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	134	5.84673366834171	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	135	5.88693467336683	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	136	5.92713567839196	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	137	5.96733668341709	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	138	6.00753768844221	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	139	6.04773869346734	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	140	6.08793969849246	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	141	6.12814070351759	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	142	6.16834170854271	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	143	6.20854271356784	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	144	6.24874371859296	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	145	6.28894472361809	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	146	6.32914572864322	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	147	6.36934673366834	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	148	6.40954773869347	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	149	6.44974874371859	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	150	6.48994974874372	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	151	6.53015075376884	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	152	6.57035175879397	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	153	6.6105527638191	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	154	6.65075376884422	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	155	6.69095477386935	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	156	6.73115577889447	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	157	6.7713567839196	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	158	6.81155778894472	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	159	6.85175879396985	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	160	6.89195979899498	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	161	6.9321608040201	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	162	6.97236180904523	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	163	7.01256281407035	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	164	7.05276381909548	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	165	7.0929648241206	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	166	7.13316582914573	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	167	7.17336683417085	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	168	7.21356783919598	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	169	7.25376884422111	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	170	7.29396984924623	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	171	7.33417085427136	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	172	7.37437185929648	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	173	7.41457286432161	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	174	7.45477386934673	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	175	7.49497487437186	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	176	7.53517587939699	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	177	7.57537688442211	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	178	7.61557788944724	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	179	7.65577889447236	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	180	7.69597989949749	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	181	7.73618090452261	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	182	7.77638190954774	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	183	7.81658291457286	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	184	7.85678391959799	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	185	7.89698492462312	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	186	7.93718592964824	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	187	7.97738693467337	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	188	8.01758793969849	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	189	8.05778894472362	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	190	8.09798994974874	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	191	8.13819095477387	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	192	8.178391959799	9.99964509560848e-13	-27.6310566069975
4N	20.5_20.5_2_1_0.5_0.3_0.2_0.1	SUM-159_NLS_4N_O2_A6_seed	SUM-159_NLS_4N_O2_A6	0.1	56	193	8.21859296482412	9.99964509560848e-13	-27.6310566069975
