harvest	treatment_day	ploidy	label	cell_count	cell_count_int
SUM159-4N-0-R_harvest	46	2	O2_dead	465.71190469348	466
SUM159-4N-0-R_harvest	46	2.04545454545455	O2_dead	551.241394444433	551
SUM159-4N-0-R_harvest	46	2.09090909090909	O2_dead	643.664150859271	644
SUM159-4N-0-R_harvest	46	2.13636363636364	O2_dead	742.631008853486	743
SUM159-4N-0-R_harvest	46	2.18181818181818	O2_dead	847.713938659592	848
SUM159-4N-0-R_harvest	46	2.22727272727273	O2_dead	958.433267508445	958
SUM159-4N-0-R_harvest	46	2.27272727272727	O2_dead	1074.28196635834	1074
SUM159-4N-0-R_harvest	46	2.31818181818182	O2_dead	1194.65963841781	1195
SUM159-4N-0-R_harvest	46	2.36363636363636	O2_dead	1318.69988341523	1319
SUM159-4N-0-R_harvest	46	2.40909090909091	O2_dead	1445.12557687366	1445
SUM159-4N-0-R_harvest	46	2.45454545454545	O2_dead	1572.36391820709	1572
SUM159-4N-0-R_harvest	46	2.5	O2_dead	1699.0483738632	1699
SUM159-4N-0-R_harvest	46	2.54545454545455	O2_dead	1824.71554889221	1825
SUM159-4N-0-R_harvest	46	2.59090909090909	O2_dead	1950.18094238148	1950
SUM159-4N-0-R_harvest	46	2.63636363636364	O2_dead	2077.05780883693	2077
SUM159-4N-0-R_harvest	46	2.68181818181818	O2_dead	2206.32737090272	2206
SUM159-4N-0-R_harvest	46	2.72727272727273	O2_dead	2336.59389557155	2337
SUM159-4N-0-R_harvest	46	2.77272727272727	O2_dead	2463.18540510223	2463
SUM159-4N-0-R_harvest	46	2.81818181818182	O2_dead	2579.12211170121	2579
SUM159-4N-0-R_harvest	46	2.86363636363636	O2_dead	2678.08597222417	2678
SUM159-4N-0-R_harvest	46	2.90909090909091	O2_dead	2758.34389477373	2758
SUM159-4N-0-R_harvest	46	2.95454545454545	O2_dead	2825.80665181858	2826
SUM159-4N-0-R_harvest	46	3	O2_dead	2894.51420389663	2895
SUM159-4N-0-R_harvest	46	3.04545454545455	O2_dead	2983.70925996271	2984
SUM159-4N-0-R_harvest	46	3.09090909090909	O2_dead	3111.87302588322	3112
SUM159-4N-0-R_harvest	46	3.13636363636364	O2_dead	3289.18091284939	3289
SUM159-4N-0-R_harvest	46	3.18181818181818	O2_dead	3510.69672899421	3511
SUM159-4N-0-R_harvest	46	3.22727272727273	O2_dead	3753.02362758223	3753
SUM159-4N-0-R_harvest	46	3.27272727272727	O2_dead	3976.94419230784	3977
SUM159-4N-0-R_harvest	46	3.31818181818182	O2_dead	4137.0352006833	4137
SUM159-4N-0-R_harvest	46	3.36363636363636	O2_dead	4196.5198699885	4197
SUM159-4N-0-R_harvest	46	3.40909090909091	O2_dead	4142.09322474936	4142
SUM159-4N-0-R_harvest	46	3.45454545454545	O2_dead	3991.87519086683	3992
SUM159-4N-0-R_harvest	46	3.5	O2_dead	3791.1632107341	3791
SUM159-4N-0-R_harvest	46	3.54545454545455	O2_dead	3596.54337311205	3597
SUM159-4N-0-R_harvest	46	3.59090909090909	O2_dead	3454.86089958322	3455
SUM159-4N-0-R_harvest	46	3.63636363636364	O2_dead	3387.19299937744	3387
SUM159-4N-0-R_harvest	46	3.68181818181818	O2_dead	3384.57246765411	3385
SUM159-4N-0-R_harvest	46	3.72727272727273	O2_dead	3416.30929343499	3416
SUM159-4N-0-R_harvest	46	3.77272727272727	O2_dead	3444.54297540374	3445
SUM159-4N-0-R_harvest	46	3.81818181818182	O2_dead	3438.04218474437	3438
SUM159-4N-0-R_harvest	46	3.86363636363636	O2_dead	3379.62383374253	3380
SUM159-4N-0-R_harvest	46	3.90909090909091	O2_dead	3267.45379890357	3267
SUM159-4N-0-R_harvest	46	3.95454545454545	O2_dead	3111.48258125109	3111
SUM159-4N-0-R_harvest	46	4	O2_dead	38383.9626612549	38384
SUM159-4N-0-R_harvest	46	4.04545454545455	O2_dead	2738.03506422307	2738
SUM159-4N-0-R_harvest	46	4.09090909090909	O2_dead	2556.52530286888	2557
SUM159-4N-0-R_harvest	46	4.13636363636364	O2_dead	2397.28840485124	2397
SUM159-4N-0-R_harvest	46	4.18181818181818	O2_dead	2270.62061799835	2271
SUM159-4N-0-R_harvest	46	4.22727272727273	O2_dead	2187.7034584381	2188
SUM159-4N-0-R_harvest	46	4.27272727272727	O2_dead	2167.58701447705	2168
SUM159-4N-0-R_harvest	46	4.31818181818182	O2_dead	2241.50263219792	2242
SUM159-4N-0-R_harvest	46	4.36363636363636	O2_dead	2450.80436315181	2451
SUM159-4N-0-R_harvest	46	4.40909090909091	O2_dead	2831.64436320523	2832
SUM159-4N-0-R_harvest	46	4.45454545454545	O2_dead	3391.52073809797	3392
SUM159-4N-0-R_harvest	46	4.5	O2_dead	4086.00509581246	4086
SUM159-4N-0-R_harvest	46	4.54545454545455	O2_dead	4813.82063547513	4814
SUM159-4N-0-R_harvest	46	4.59090909090909	O2_dead	5435.88571359904	5436
SUM159-4N-0-R_harvest	46	4.63636363636364	O2_dead	5817.08682281156	5817
SUM159-4N-0-R_harvest	46	4.68181818181818	O2_dead	5869.5406988732	5870
SUM159-4N-0-R_harvest	46	4.72727272727273	O2_dead	5581.21865252384	5581
SUM159-4N-0-R_harvest	46	4.77272727272727	O2_dead	5014.33138118676	5014
SUM159-4N-0-R_harvest	46	4.81818181818182	O2_dead	4281.02473629503	4281
SUM159-4N-0-R_harvest	46	4.86363636363636	O2_dead	3505.34294845263	3505
SUM159-4N-0-R_harvest	46	4.90909090909091	O2_dead	2792.29081212114	2792
SUM159-4N-0-R_harvest	46	4.95454545454545	O2_dead	2208.5946492569	2209
SUM159-4N-0-R_harvest	46	5	O2_dead	1782.16459719042	1782
SUM159-4N-0-R_harvest	46	5.04545454545455	O2_dead	1509.41209074244	1509
SUM159-4N-0-R_harvest	46	5.09090909090909	O2_dead	1369.5953174516	1370
SUM159-4N-0-R_harvest	46	5.13636363636364	O2_dead	1334.31224876708	1334
SUM159-4N-0-R_harvest	46	5.18181818181818	O2_dead	1376.3380384644	1376
SUM159-4N-0-R_harvest	46	5.22727272727273	O2_dead	1470.86630723736	1471
SUM159-4N-0-R_harvest	46	5.27272727272727	O2_dead	1597.75747483749	1598
SUM159-4N-0-R_harvest	46	5.31818181818182	O2_dead	1738.81065790219	1739
SUM159-4N-0-R_harvest	46	5.36363636363636	O2_dead	1878.98187658322	1879
SUM159-4N-0-R_harvest	46	5.40909090909091	O2_dead	2003.9662124327	2004
SUM159-4N-0-R_harvest	46	5.45454545454545	O2_dead	2102.59416706706	2103
SUM159-4N-0-R_harvest	46	5.5	O2_dead	2165.14035546972	2165
SUM159-4N-0-R_harvest	46	5.54545454545455	O2_dead	2186.25432264137	2186
SUM159-4N-0-R_harvest	46	5.59090909090909	O2_dead	2162.96953133363	2163
SUM159-4N-0-R_harvest	46	5.63636363636364	O2_dead	2097.22655231975	2097
SUM159-4N-0-R_harvest	46	5.68181818181818	O2_dead	1992.9918099135	1993
SUM159-4N-0-R_harvest	46	5.72727272727273	O2_dead	1858.1654600483	1858
SUM159-4N-0-R_harvest	46	5.77272727272727	O2_dead	1701.00633348407	1701
SUM159-4N-0-R_harvest	46	5.81818181818182	O2_dead	1531.82622495149	1532
SUM159-4N-0-R_harvest	46	5.86363636363636	O2_dead	1359.29862998481	1359
SUM159-4N-0-R_harvest	46	5.90909090909091	O2_dead	1192.45982181058	1192
SUM159-4N-0-R_harvest	46	5.95454545454545	O2_dead	1037.35643798439	1037
SUM159-4N-0-R_harvest	46	6	O2_dead	899.602779868251	900
SUM159-4N-0-R_harvest	46	6.04545454545455	O2_dead	781.468039198659	781
SUM159-4N-0-R_harvest	46	6.09090909090909	O2_dead	684.923798246052	685
