id,cellLine,passaged_from_id1,passage_id,passage,adjPass,date,num_date,correctedCount,label_value,sublabel_value,oxygen_pct,g,intercept
SUM-159_NLS_4N_O1_A21_seedT1,SUM-159,SUM-159_NLS_4N_O1_A21_seed,SUM-159_NLS_4N_O1_A21_seed,26,21,2025-09-26,2,3356397,4N,"starvation
line 1",0,0.484315596857107,801669.120142537
SUM-159_NLS_4N_O1_A21_seedT2,SUM-159,SUM-159_NLS_4N_O1_A21_seed,SUM-159_NLS_4N_O1_A21_seed,26,21,2025-09-29,5,7502229,4N,"starvation
line 1",0,0.484315596857107,801669.120142537
SUM-159_NLS_4N_O1_A21_seed,SUM-159,SUM-159_NLS_4N_O1_A20_seedT1,SUM-159_NLS_4N_O1_A21_seed,26,21,2025-09-24,0,607115,4N,"starvation
line 1",0,0.484315596857107,801669.120142537
SUM-159_NLS_4N_O1_A22_seed,SUM-159,SUM-159_NLS_4N_O1_A21_seedT2,SUM-159_NLS_4N_O1_A22_seed,27,22,2025-10-01,0,618254,4N,"starvation
line 1",0,0.471867487676023,836537.990387888
SUM-159_NLS_4N_O1_A22_seedT1,SUM-159,SUM-159_NLS_4N_O1_A22_seed,SUM-159_NLS_4N_O1_A22_seed,27,22,2025-10-03,2,3558026,4N,"starvation
line 1",0,0.471867487676023,836537.990387888
SUM-159_NLS_4N_O1_A22_seedT2,SUM-159,SUM-159_NLS_4N_O1_A22_seed,SUM-159_NLS_4N_O1_A22_seed,27,22,2025-10-06,5,7237475,4N,"starvation
line 1",0,0.471867487676023,836537.990387888
SUM-159_NLS_4N_O1_A3_seedT1,SUM-159,SUM-159_NLS_4N_O1_A3_seed,SUM-159_NLS_4N_O1_A3_seed,8, 3,2024-11-29,2,3877426,4N,"starvation
line 1",0.5,0.34414683189838,1267628.99821568
SUM-159_NLS_4N_O1_A3_seed,SUM-159,SUM-159_NLS_4N_O1_A2_seedT2,SUM-159_NLS_4N_O1_A3_seed,8, 3,2024-11-27,0,979523,4N,"starvation
line 1",0.5,0.34414683189838,1267628.99821568
SUM-159_NLS_4N_O1_A3_seedT2,SUM-159,SUM-159_NLS_4N_O1_A3_seed,SUM-159_NLS_4N_O1_A3_seed,8, 3,2024-12-02,5,5965486,4N,"starvation
line 1",0.5,0.34414683189838,1267628.99821568
SUM-159_NLS_4N_O1_A4_seed,SUM-159,SUM-159_NLS_4N_O1_A3_seedT2,SUM-159_NLS_4N_O1_A4_seed,9, 4,2024-12-04,0,477491,4N,"starvation
line 1",0.3,0.462592398960382,574357.007257467
SUM-159_NLS_4N_O1_A4_seedT2,SUM-159,SUM-159_NLS_4N_O1_A4_seed,SUM-159_NLS_4N_O1_A4_seed,9, 4,2024-12-09,5,5131103,4N,"starvation
line 1",0.3,0.462592398960382,574357.007257467
SUM-159_NLS_4N_O1_A4_seedT1,SUM-159,SUM-159_NLS_4N_O1_A4_seed,SUM-159_NLS_4N_O1_A4_seed,9, 4,2024-12-06,2,1970966,4N,"starvation
line 1",0.3,0.462592398960382,574357.007257467
SUM-159_NLS_4N_O1_A5_seed,SUM-159,SUM-159_NLS_4N_O1_A4_seedT2,SUM-159_NLS_4N_O1_A5_seed,10, 5,2024-12-11,0,487308,4N,"starvation
line 1",0.2,0.493160438290141,634994.968730538
SUM-159_NLS_4N_O1_A5_seedT1,SUM-159,SUM-159_NLS_4N_O1_A5_seed,SUM-159_NLS_4N_O1_A5_seed,10, 5,2024-12-13,2,2646886,4N,"starvation
line 1",0.2,0.493160438290141,634994.968730538
SUM-159_NLS_4N_O1_A5_seedT2,SUM-159,SUM-159_NLS_4N_O1_A5_seed,SUM-159_NLS_4N_O1_A5_seed,10, 5,2024-12-16,5,6266284,4N,"starvation
line 1",0.2,0.493160438290141,634994.968730538
SUM-159_NLS_4N_O1_A6_seedT1,SUM-159,SUM-159_NLS_4N_O1_A6_seed,SUM-159_NLS_4N_O1_A6_seed,11, 6,2024-12-20,2,2656703,4N,"starvation
line 1",0.1,0.40078440531454,813714.603200114
SUM-159_NLS_4N_O1_A6_seedT2,SUM-159,SUM-159_NLS_4N_O1_A6_seed,SUM-159_NLS_4N_O1_A6_seed,11, 6,2024-12-23,5,5181587,4N,"starvation
line 1",0.1,0.40078440531454,813714.603200114
SUM-159_NLS_4N_O1_A6_seed,SUM-159,SUM-159_NLS_4N_O1_A5_seedT2,SUM-159_NLS_4N_O1_A6_seed,11, 6,2024-12-18,0,647172,4N,"starvation
line 1",0.1,0.40078440531454,813714.603200114
SUM-159_NLS_4N_O1_A7_seed,SUM-159,SUM-159_NLS_4N_O1_A6_seedT2,SUM-159_NLS_4N_O1_A7_seed,12, 7,2024-12-25,0,267844,4N,"starvation
line 1",0,0.571921242468194,352657.655797351
SUM-159_NLS_4N_O1_A7_seedT2,SUM-159,SUM-159_NLS_4N_O1_A7_seed,SUM-159_NLS_4N_O1_A7_seed,12, 7,2024-12-30,5,5124092,4N,"starvation
line 1",0,0.571921242468194,352657.655797351
SUM-159_NLS_4N_O1_A7_seedT1,SUM-159,SUM-159_NLS_4N_O1_A7_seed,SUM-159_NLS_4N_O1_A7_seed,12, 7,2024-12-27,2,1750801,4N,"starvation
line 1",0,0.571921242468194,352657.655797351
SUM-159_NLS_4N_O1_A8_seedT2,SUM-159,SUM-159_NLS_4N_O1_A8_seed,SUM-159_NLS_4N_O1_A8_seed,13, 8,2025-05-12,4,5832757,4N,"starvation
line 1",0,0.671802019601774,417956.994273903
SUM-159_NLS_4N_O1_A8_seed,SUM-159,SUM-159_NLS_4N_O1_A7_seedT2,SUM-159_NLS_4N_O1_A8_seed,13, 8,2025-05-08,0,358294,4N,"starvation
line 1",0,0.671802019601774,417956.994273903
SUM-159_NLS_4N_O1_A8_seedT1,SUM-159,SUM-159_NLS_4N_O1_A8_seed,SUM-159_NLS_4N_O1_A8_seed,13, 8,2025-05-09,1,1004803,4N,"starvation
line 1",0,0.671802019601774,417956.994273903
SUM-159_NLS_4N_O1_A9_seedT1,SUM-159,SUM-159_NLS_4N_O1_A9_seed,SUM-159_NLS_4N_O1_A9_seed,14, 9,2025-05-16,2,1457075,4N,"starvation
line 1",0,0.439890819377692,547404.824430657
SUM-159_NLS_4N_O1_A9_seedT2,SUM-159,SUM-159_NLS_4N_O1_A9_seed,SUM-159_NLS_4N_O1_A9_seed,14, 9,2025-05-19,5,4745520,4N,"starvation
line 1",0,0.439890819377692,547404.824430657
SUM-159_NLS_4N_O1_A9_seed,SUM-159,SUM-159_NLS_4N_O1_A8_seedT2,SUM-159_NLS_4N_O1_A9_seed,14, 9,2025-05-14,0,515769,4N,"starvation
line 1",0,0.439890819377692,547404.824430657
SUM-159_NLS_4N_O2_A1_seedT1,SUM-159,SUM-159_NLS_4N_O2_A1_seed,SUM-159_NLS_4N_O2_A1_seed,9, 1,2024-11-18,3,4830305,4N,"starvation
line 2",2,0.463828443588771,1201323.99999999
SUM-159_NLS_4N_O2_A1_seed,SUM-159,SUM-159_NLS_4N_dp_seedT1,SUM-159_NLS_4N_O2_A1_seed,9, 1,2024-11-15,0,1201324,4N,"starvation
line 2",2,0.463828443588771,1201323.99999999
SUM-159_NLS_4N_O2_A10_seed,SUM-159,SUM-159_NLS_4N_O2_A9_seedT2,SUM-159_NLS_4N_O2_A10_seed,18,10,2025-05-21,0,507971,4N,"starvation
line 2",0,0.463511346178554,504429.290368859
SUM-159_NLS_4N_O2_A10_seedT1,SUM-159,SUM-159_NLS_4N_O2_A10_seed,SUM-159_NLS_4N_O2_A10_seed,18,10,2025-05-23,2,1259902,4N,"starvation
line 2",0,0.463511346178554,504429.290368859
SUM-159_NLS_4N_O2_A10_seedT2,SUM-159,SUM-159_NLS_4N_O2_A10_seed,SUM-159_NLS_4N_O2_A10_seed,18,10,2025-05-26,5,5144322,4N,"starvation
line 2",0,0.463511346178554,504429.290368859
SUM-159_NLS_4N_O2_A11_seedT2,SUM-159,SUM-159_NLS_4N_O2_A11_seed,SUM-159_NLS_4N_O2_A11_seed,19,11,2025-06-04,5,5122043,4N,"starvation
line 2",0,0.525990411811394,485069.671628826
SUM-159_NLS_4N_O2_A11_seed,SUM-159,SUM-159_NLS_4N_O2_A10_seedT2,SUM-159_NLS_4N_O2_A11_seed,19,11,2025-05-30,0,404372,4N,"starvation
line 2",0,0.525990411811394,485069.671628826
SUM-159_NLS_4N_O2_A11_seedT1,SUM-159,SUM-159_NLS_4N_O2_A11_seed,SUM-159_NLS_4N_O2_A11_seed,19,11,2025-06-02,3,3703957,4N,"starvation
line 2",0,0.525990411811394,485069.671628826
SUM-159_NLS_4N_O2_A12_seed,SUM-159,SUM-159_NLS_4N_O2_A11_seedT2,SUM-159_NLS_4N_O2_A12_seed,20,12,2025-06-06,0,570354,4N,"starvation
line 2",0,0.433757116881066,606022.359881788
SUM-159_NLS_4N_O2_A12_seedT1,SUM-159,SUM-159_NLS_4N_O2_A12_seed,SUM-159_NLS_4N_O2_A12_seed,20,12,2025-06-09,3,2591099,4N,"starvation
line 2",0,0.433757116881066,606022.359881788
SUM-159_NLS_4N_O2_A12_seedT2,SUM-159,SUM-159_NLS_4N_O2_A12_seed,SUM-159_NLS_4N_O2_A12_seed,20,12,2025-06-11,5,4840208,4N,"starvation
line 2",0,0.433757116881066,606022.359881788
SUM-159_NLS_4N_O2_A13_seed,SUM-159,SUM-159_NLS_4N_O2_A12_seedT2,SUM-159_NLS_4N_O2_A13_seed,21,13,2025-06-14,0,623824,4N,"starvation
line 2",0,0.505475958368875,623823.999999997
SUM-159_NLS_4N_O2_A13_seedT1,SUM-159,SUM-159_NLS_4N_O2_A13_seed,SUM-159_NLS_4N_O2_A13_seed,21,13,2025-06-16,2,1714403,4N,"starvation
line 2",0,0.505475958368875,623823.999999997
SUM-159_NLS_4N_O2_A14_seed,SUM-159,SUM-159_NLS_4N_O2_A13_seedT1,SUM-159_NLS_4N_O2_A14_seed,22,14,2025-06-20,0,465640,4N,"starvation
line 2",0,0.272623788377641,551561.244001451
SUM-159_NLS_4N_O2_A14_seedT2,SUM-159,SUM-159_NLS_4N_O2_A14_seed,SUM-159_NLS_4N_O2_A14_seed,22,14,2025-06-25,5,2611150,4N,"starvation
line 2",0,0.272623788377641,551561.244001451
SUM-159_NLS_4N_O2_A14_seedT3,SUM-159,SUM-159_NLS_4N_O2_A14_seed,SUM-159_NLS_4N_O2_A14_seed,22,14,2025-06-27,7,4751090,4N,"starvation
line 2",0,0.272623788377641,551561.244001451
SUM-159_NLS_4N_O2_A14_seedT4,SUM-159,SUM-159_NLS_4N_O2_A14_seed,SUM-159_NLS_4N_O2_A14_seed,22,14,2025-06-30,10,6448783,4N,"starvation
line 2",0,0.272623788377641,551561.244001451
SUM-159_NLS_4N_O2_A15_seed,SUM-159,SUM-159_NLS_4N_O2_A14_seedT4,SUM-159_NLS_4N_O2_A15_seed,23,15,2025-07-25,0,613799,4N,"starvation
line 2",0,0.237448883551057,965566.669022484
SUM-159_NLS_4N_O2_A15_seedT1,SUM-159,SUM-159_NLS_4N_O2_A15_seed,SUM-159_NLS_4N_O2_A15_seed,23,15,2025-07-28,3,2545426,4N,"starvation
line 2",0,0.237448883551057,965566.669022484
SUM-159_NLS_4N_O2_A15_seedT2,SUM-159,SUM-159_NLS_4N_O2_A15_seed,SUM-159_NLS_4N_O2_A15_seed,23,15,2025-07-30,5,4532752,4N,"starvation
line 2",0,0.237448883551057,965566.669022484
SUM-159_NLS_4N_O2_A15_seedT3,SUM-159,SUM-159_NLS_4N_O2_A15_seed,SUM-159_NLS_4N_O2_A15_seed,23,15,2025-08-01,7,6952299,4N,"starvation
line 2",0,0.237448883551057,965566.669022484
SUM-159_NLS_4N_O2_A15_seedT4,SUM-159,SUM-159_NLS_4N_O2_A15_seed,SUM-159_NLS_4N_O2_A15_seed,23,15,2025-08-04,10,6452125,4N,"starvation
line 2",0,0.237448883551057,965566.669022484
SUM-159_NLS_4N_O2_A16_seed,SUM-159,SUM-159_NLS_4N_O2_A15_seedT4,SUM-159_NLS_4N_O2_A16_seed,24,16,2025-08-06,0,341989,4N,"starvation
line 2",0,0.230244946562098,294418.14256392
SUM-159_NLS_4N_O2_A16_seedT1,SUM-159,SUM-159_NLS_4N_O2_A16_seed,SUM-159_NLS_4N_O2_A16_seed,24,16,2025-08-08,2,365383,4N,"starvation
line 2",0,0.230244946562098,294418.14256392
SUM-159_NLS_4N_O2_A16_seedT2,SUM-159,SUM-159_NLS_4N_O2_A16_seed,SUM-159_NLS_4N_O2_A16_seed,24,16,2025-08-11,5,857758,4N,"starvation
line 2",0,0.230244946562098,294418.14256392
SUM-159_NLS_4N_O2_A16_seedT3,SUM-159,SUM-159_NLS_4N_O2_A16_seed,SUM-159_NLS_4N_O2_A16_seed,24,16,2025-08-13,7,2319290,4N,"starvation
line 2",0,0.230244946562098,294418.14256392
SUM-159_NLS_4N_O2_A16_seedT4,SUM-159,SUM-159_NLS_4N_O2_A16_seed,SUM-159_NLS_4N_O2_A16_seed,24,16,2025-08-15,9,1640881,4N,"starvation
line 2",0,0.230244946562098,294418.14256392
SUM-159_NLS_4N_O2_A16_seedT5,SUM-159,SUM-159_NLS_4N_O2_A16_seed,SUM-159_NLS_4N_O2_A16_seed,24,16,2025-08-18,12,5104219,4N,"starvation
line 2",0,0.230244946562098,294418.14256392
SUM-159_NLS_4N_O2_A16_seedT6,SUM-159,SUM-159_NLS_4N_O2_A16_seed,SUM-159_NLS_4N_O2_A16_seed,24,16,2025-08-20,14,7310998,4N,"starvation
line 2",0,0.230244946562098,294418.14256392
SUM-159_NLS_4N_O2_A17_seed,SUM-159,SUM-159_NLS_4N_O2_A16_seedT6,SUM-159_NLS_4N_O2_A17_seed,25,17,2025-08-22,0,841049,4N,"starvation
line 2",0,0.404951920436638,945316.954480475
SUM-159_NLS_4N_O2_A17_seedT1,SUM-159,SUM-159_NLS_4N_O2_A17_seed,SUM-159_NLS_4N_O2_A17_seed,25,17,2025-08-25,3,4266512,4N,"starvation
line 2",0,0.404951920436638,945316.954480475
SUM-159_NLS_4N_O2_A17_seedT2,SUM-159,SUM-159_NLS_4N_O2_A17_seed,SUM-159_NLS_4N_O2_A17_seed,25,17,2025-08-27,5,6008764,4N,"starvation
line 2",0,0.404951920436638,945316.954480475
SUM-159_NLS_4N_O2_A18_seed,SUM-159,SUM-159_NLS_4N_O2_A17_seedT2,SUM-159_NLS_4N_O2_A18_seed,26,18,2025-08-29,0,584835,4N,"starvation
line 2",0,0.374051598849834,490626.561968869
SUM-159_NLS_4N_O2_A18_seedT1,SUM-159,SUM-159_NLS_4N_O2_A18_seed,SUM-159_NLS_4N_O2_A18_seed,26,18,2025-09-01,3,971384,4N,"starvation
line 2",0,0.374051598849834,490626.561968869
SUM-159_NLS_4N_O2_A18_seedT2,SUM-159,SUM-159_NLS_4N_O2_A18_seed,SUM-159_NLS_4N_O2_A18_seed,26,18,2025-09-03,5,4143976,4N,"starvation
line 2",0,0.374051598849834,490626.561968869
SUM-159_NLS_4N_O2_A19_seedT2,SUM-159,SUM-159_NLS_4N_O2_A19_seed,SUM-159_NLS_4N_O2_A19_seed,27,19,2025-09-10,5,3730692,4N,"starvation
line 2",0,0.352988535564484,630902.233276067
SUM-159_NLS_4N_O2_A19_seed,SUM-159,SUM-159_NLS_4N_O2_A18_seedT2,SUM-159_NLS_4N_O2_A19_seed,27,19,2025-09-05,0,636078,4N,"starvation
line 2",0,0.352988535564484,630902.233276067
SUM-159_NLS_4N_O2_A19_seedT1,SUM-159,SUM-159_NLS_4N_O2_A19_seed,SUM-159_NLS_4N_O2_A19_seed,27,19,2025-09-08,3,1782355,4N,"starvation
line 2",0,0.352988535564484,630902.233276067
SUM-159_NLS_4N_O2_A2_seed,SUM-159,SUM-159_NLS_4N_O2_A1_seedT1,SUM-159_NLS_4N_O2_A2_seed,10, 2,2024-11-20,0,462066,4N,"starvation
line 2",1,0.423293978638455,402293.394998309
SUM-159_NLS_4N_O2_A2_seedT1,SUM-159,SUM-159_NLS_4N_O2_A2_seed,SUM-159_NLS_4N_O2_A2_seed,10, 2,2024-11-22,2,744634,4N,"starvation
line 2",1,0.423293978638455,402293.394998309
SUM-159_NLS_4N_O2_A2_seedT2,SUM-159,SUM-159_NLS_4N_O2_A2_seed,SUM-159_NLS_4N_O2_A2_seed,10, 2,2024-11-25,5,3662870,4N,"starvation
line 2",1,0.423293978638455,402293.394998309
SUM-159_NLS_4N_O2_A20_seed,SUM-159,SUM-159_NLS_4N_O2_A19_seedT2,SUM-159_NLS_4N_O2_A20_seed,28,20,2025-09-19,0,981409,4N,"starvation
line 2",0,0.517244018805238,981409
SUM-159_NLS_4N_O2_A20_seedT1,SUM-159,SUM-159_NLS_4N_O2_A20_seed,SUM-159_NLS_4N_O2_A20_seed,28,20,2025-09-22,3,4631895,4N,"starvation
line 2",0,0.517244018805238,981409
SUM-159_NLS_4N_O2_A21_seed,SUM-159,SUM-159_NLS_4N_O2_A20_seedT1,SUM-159_NLS_4N_O2_A21_seed,29,21,2025-09-24,0,678409,4N,"starvation
line 2",0,0.463676864723335,857695.835538166
SUM-159_NLS_4N_O2_A21_seedT1,SUM-159,SUM-159_NLS_4N_O2_A21_seed,SUM-159_NLS_4N_O2_A21_seed,29,21,2025-09-26,2,3204897,4N,"starvation
line 2",0,0.463676864723335,857695.835538166
SUM-159_NLS_4N_O2_A21_seedT2,SUM-159,SUM-159_NLS_4N_O2_A21_seed,SUM-159_NLS_4N_O2_A21_seed,29,21,2025-09-29,5,7452472,4N,"starvation
line 2",0,0.463676864723335,857695.835538166
SUM-159_NLS_4N_O2_A22_seed,SUM-159,SUM-159_NLS_4N_O2_A21_seedT2,SUM-159_NLS_4N_O2_A22_seed,30,22,2025-10-01,0,559214,4N,"starvation
line 2",0,0.485008191637359,747772.257738929
SUM-159_NLS_4N_O2_A22_seedT1,SUM-159,SUM-159_NLS_4N_O2_A22_seed,SUM-159_NLS_4N_O2_A22_seed,30,22,2025-10-03,2,3201555,4N,"starvation
line 2",0,0.485008191637359,747772.257738929
SUM-159_NLS_4N_O2_A22_seedT2,SUM-159,SUM-159_NLS_4N_O2_A22_seed,SUM-159_NLS_4N_O2_A22_seed,30,22,2025-10-06,5,6963438,4N,"starvation
line 2",0,0.485008191637359,747772.257738929
SUM-159_NLS_4N_O2_A3_seedT2,SUM-159,SUM-159_NLS_4N_O2_A3_seed,SUM-159_NLS_4N_O2_A3_seed,11, 3,2024-12-02,5,5321118,4N,"starvation
line 2",0.5,0.317783675910685,1307756.40558888
SUM-159_NLS_4N_O2_A3_seed,SUM-159,SUM-159_NLS_4N_O2_A2_seedT2,SUM-159_NLS_4N_O2_A3_seed,11, 3,2024-11-27,0,990041,4N,"starvation
line 2",0.5,0.317783675910685,1307756.40558888
SUM-159_NLS_4N_O2_A3_seedT1,SUM-159,SUM-159_NLS_4N_O2_A3_seed,SUM-159_NLS_4N_O2_A3_seed,11, 3,2024-11-29,2,3926507,4N,"starvation
line 2",0.5,0.317783675910685,1307756.40558888
SUM-159_NLS_4N_O2_A4_seedT2,SUM-159,SUM-159_NLS_4N_O2_A4_seed,SUM-159_NLS_4N_O2_A4_seed,12, 4,2024-12-09,5,5808426,4N,"starvation
line 2",0.3,0.456626491222533,634604.478348814
SUM-159_NLS_4N_O2_A4_seed,SUM-159,SUM-159_NLS_4N_O2_A3_seedT2,SUM-159_NLS_4N_O2_A4_seed,12, 4,2024-12-04,0,572148,4N,"starvation
line 2",0.3,0.456626491222533,634604.478348814
SUM-159_NLS_4N_O2_A4_seedT1,SUM-159,SUM-159_NLS_4N_O2_A4_seed,SUM-159_NLS_4N_O2_A4_seed,12, 4,2024-12-06,2,1879815,4N,"starvation
line 2",0.3,0.456626491222533,634604.478348814
SUM-159_NLS_4N_O2_A5_seed,SUM-159,SUM-159_NLS_4N_O2_A4_seedT2,SUM-159_NLS_4N_O2_A5_seed,13, 5,2024-12-11,0,584068,4N,"starvation
line 2",0.2,0.479793771189265,776671.77722959
SUM-159_NLS_4N_O2_A5_seedT2,SUM-159,SUM-159_NLS_4N_O2_A5_seed,SUM-159_NLS_4N_O2_A5_seed,13, 5,2024-12-16,5,7072621,4N,"starvation
line 2",0.2,0.479793771189265,776671.77722959
SUM-159_NLS_4N_O2_A5_seedT1,SUM-159,SUM-159_NLS_4N_O2_A5_seed,SUM-159_NLS_4N_O2_A5_seed,13, 5,2024-12-13,2,3260403,4N,"starvation
line 2",0.2,0.479793771189265,776671.77722959
SUM-159_NLS_4N_O2_A6_seedT1,SUM-159,SUM-159_NLS_4N_O2_A6_seed,SUM-159_NLS_4N_O2_A6_seed,14, 6,2024-12-20,2,2095773,4N,"starvation
line 2",0.1,0.484268660954679,617787.730490963
SUM-159_NLS_4N_O2_A6_seedT2,SUM-159,SUM-159_NLS_4N_O2_A6_seed,SUM-159_NLS_4N_O2_A6_seed,14, 6,2024-12-23,5,6287319,4N,"starvation
line 2",0.1,0.484268660954679,617787.730490963
SUM-159_NLS_4N_O2_A6_seed,SUM-159,SUM-159_NLS_4N_O2_A5_seedT2,SUM-159_NLS_4N_O2_A6_seed,14, 6,2024-12-18,0,530780,4N,"starvation
line 2",0.1,0.484268660954679,617787.730490963
SUM-159_NLS_4N_O2_A7_seed,SUM-159,SUM-159_NLS_4N_O2_A6_seedT2,SUM-159_NLS_4N_O2_A7_seed,15, 7,2024-12-25,0,423502,4N,"starvation
line 2",0,0.486227151372419,556012.194903537
SUM-159_NLS_4N_O2_A7_seedT1,SUM-159,SUM-159_NLS_4N_O2_A7_seed,SUM-159_NLS_4N_O2_A7_seed,15, 7,2024-12-27,2,2314536,4N,"starvation
line 2",0,0.486227151372419,556012.194903537
SUM-159_NLS_4N_O2_A7_seedT2,SUM-159,SUM-159_NLS_4N_O2_A7_seed,SUM-159_NLS_4N_O2_A7_seed,15, 7,2024-12-30,5,5273439,4N,"starvation
line 2",0,0.486227151372419,556012.194903537
SUM-159_NLS_4N_O2_A8_seedT1,SUM-159,SUM-159_NLS_4N_O2_A8_seed,SUM-159_NLS_4N_O2_A8_seed,16, 8,2025-05-09,1,1254332,4N,"starvation
line 2",0,0.700929182641857,395781.10669155
SUM-159_NLS_4N_O2_A8_seedT2,SUM-159,SUM-159_NLS_4N_O2_A8_seed,SUM-159_NLS_4N_O2_A8_seed,16, 8,2025-05-12,4,5833871,4N,"starvation
line 2",0,0.700929182641857,395781.10669155
SUM-159_NLS_4N_O2_A8_seed,SUM-159,SUM-159_NLS_4N_O2_A7_seedT2,SUM-159_NLS_4N_O2_A8_seed,16, 8,2025-05-08,0,281867,4N,"starvation
line 2",0,0.700929182641857,395781.10669155
SUM-159_NLS_4N_O2_A9_seed,SUM-159,SUM-159_NLS_4N_O2_A8_seedT2,SUM-159_NLS_4N_O2_A9_seed,17, 9,2025-05-14,0,565898,4N,"starvation
line 2",0,0.421831161602466,592010.091646253
SUM-159_NLS_4N_O2_A9_seedT1,SUM-159,SUM-159_NLS_4N_O2_A9_seed,SUM-159_NLS_4N_O2_A9_seed,17, 9,2025-05-16,2,1483811,4N,"starvation
line 2",0,0.421831161602466,592010.091646253
SUM-159_NLS_4N_O2_A9_seedT2,SUM-159,SUM-159_NLS_4N_O2_A9_seed,SUM-159_NLS_4N_O2_A9_seed,17, 9,2025-05-19,5,4734381,4N,"starvation
line 2",0,0.421831161602466,592010.091646253
