solution	objective	context	oxygen_pct	cohort	N_ref	current_N_min	current_N_max	expanded_N_min	expanded_N_max	current_misseg_nonviable_rate	expanded_misseg_nonviable_rate	current_boundary_dropped_rate	expanded_boundary_dropped_rate	upper_truncation_rate_removed	current_boundary_share	expanded_boundary_share	upper_truncation_share_of_current_cin_loss
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	0.84	4N	88	22	154	22	308	0.180205535043649	0.180205535043649	0.000308461967494139	0	0.000308461967494139	0.00170879805777663	0	0.00170879805777663
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	0.84325302634026	4N	88	22	154	22	308	0.180360552127459	0.180360552127459	0.000308733450421555	0	0.000308733450421555	0.00170883196573261	0	0.00170883196573261
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	0.84408697876647	4N	88	22	154	22	308	0.180400333846265	0.180400333846265	0.000308803123919502	0	0.000308803123919502	0.0017088406767747	0	0.0017088406767747
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	0.84474885844749	4N	88	22	154	22	308	0.180431919166935	0.180431919166935	0.000308858443274226	0	0.000308858443274226	0.00170884759575572	0	0.00170884759575572
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	0.86	4N	88	22	154	22	308	0.181162591468866	0.181162591468866	0.000310138406623848	0	0.000310138406623848	0.00170900832778918	0	0.00170900832778918
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	0.86572192890058	4N	88	22	154	22	308	0.18143812013098	0.18143812013098	0.000310621189605188	0	0.000310621189605188	0.00170906927524348	0	0.00170906927524348
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	0.8675799086758	4N	88	22	154	22	308	0.181527747810348	0.181527747810348	0.000310778250324745	0	0.000310778250324745	0.00170908914110451	0	0.00170908914110451
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	0.88	4N	88	22	154	22	308	0.182128863089195	0.182128863089195	0.000311831811520065	0	0.000311831811520065	0.0017092228885105	0	0.0017092228885105
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	0.8881908314609	4N	88	22	154	22	308	0.182527130692337	0.182527130692337	0.000312530025312838	0	0.000312530025312838	0.0017093119954727	0	0.0017093119954727
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	0.89041095890411	4N	88	22	154	22	308	0.182635327874986	0.182635327874986	0.000312719733563032	0	0.000312719733563032	0.00170933627142146	0	0.00170933627142146
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	0.8990512744175	4N	88	22	154	22	308	0.183057393004024	0.183057393004024	0.000313459866171061	0	0.000313459866171061	0.00170943124964878	0	0.00170943124964878
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	0.9	4N	88	22	154	22	308	0.183103830759971	0.183103830759971	0.000313541309270554	0	0.000313541309270554	0.00170944172699296	0	0.00170944172699296
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	0.91065973402123	4N	88	22	154	22	308	0.183626851380312	0.183626851380312	0.000314458726012472	0	0.000314458726012472	0.0017095601082253	0	0.0017095601082253
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	0.91324200913242	4N	88	22	154	22	308	0.183753892079216	0.183753892079216	0.000314681602861177	0	0.000314681602861177	0.00170958896766753	0	0.00170958896766753
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	0.92	4N	88	22	154	22	308	0.184086982858123	0.184086982858123	0.000315266039627275	0	0.000315266039627275	0.00170966483061759	0	0.00170966483061759
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	0.93312863658155	4N	88	22	154	22	308	0.184736561905075	0.184736561905075	0.000316406080608721	0	0.000316406080608721	0.00170981359581976	0	0.00170981359581976
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	0.93607305936073	4N	88	22	154	22	308	0.184882686130182	0.184882686130182	0.000316662589952623	0	0.000316662589952623	0.00170984721134819	0	0.00170984721134819
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	0.94	4N	88	22	154	22	308	0.185077815523944	0.185077815523944	0.000317005155404492	0	0.000317005155404492	0.00170989218707879	0	0.00170989218707879
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	0.95559753914187	4N	88	22	154	22	308	0.185855554537142	0.185855554537142	0.000318370899132795	0	0.000318370899132795	0.00171007244106141	0	0.00171007244106141
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	0.95759467254542	4N	88	22	154	22	308	0.185955441121384	0.185955441121384	0.000318546346303569	0	0.000318546346303569	0.00171009570704995	0	0.00171009570704995
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	0.95890410958904	4N	88	22	154	22	308	0.186020969173838	0.186020969173838	0.000318661449173241	0	0.000318661449173241	0.00171011098448474	0	0.00171011098448474
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	0.96	4N	88	22	154	22	308	0.18607583288657	0.18607583288657	0.000318757822850077	0	0.000318757822850077	0.00171012378436993	0	0.00171012378436993
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	0.97806644170219	4N	88	22	154	22	308	0.186983134493402	0.186983134493402	0.000320352013378124	0	0.000320352013378124	0.00171033662721771	0	0.00171033662721771
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	0.98	4N	88	22	154	22	308	0.187080547273002	0.187080547273002	0.000320523221989687	0	0.000320523221989687	0.00171035961076995	0	0.00171035961076995
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	0.98173515981735	4N	88	22	154	22	308	0.187168014208691	0.187168014208691	0.000320676958142603	0	0.000320676958142603	0.00171038026958786	0	0.00171038026958786
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1	4N	88	22	154	22	308	0.188091479400611	0.188091479400611	0.000322300546943662	0	0.000322300546943662	0.00171059965483085	0	0.00171059965483085
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.0005353442625	4N	88	22	154	22	308	0.188118620289951	0.188118620289951	0.00032234827748125	0	0.00032234827748125	0.00171060613799541	0	0.00171060613799541
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.0045662100457	4N	88	22	154	22	308	0.188323108462988	0.188323108462988	0.000322707918384959	0	0.000322707918384959	0.00171065504963313	0	0.00171065504963313
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.0199502330737	4N	88	22	154	22	308	0.189105621954381	0.189105621954381	0.000324084542737066	0	0.000324084542737066	0.00171084329237451	0	0.00171084329237451
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.02	4N	88	22	154	22	308	0.189108158553111	0.189108158553111	0.00032408900621664	0	0.00032408900621664	0.0017108439053659	0	0.0017108439053659
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.0230042468228	4N	88	22	154	22	308	0.189261344061715	0.189261344061715	0.000324358568447865	0	0.000324358568447865	0.00171088095751931	0	0.00171088095751931
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.027397260274	4N	88	22	154	22	308	0.189485553735368	0.189485553735368	0.000324753155889824	0	0.000324753155889824	0.00171093530803822	0	0.00171093530803822
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.04	4N	88	22	154	22	308	0.190130122740119	0.190130122740119	0.000325887822960007	0	0.000325887822960007	0.00171109235143867	0	0.00171109235143867
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.0454731493832	4N	88	22	154	22	308	0.190410651849032	0.190410651849032	0.000326381786624216	0	0.000326381786624216	0.00171116107031247	0	0.00171116107031247
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.0502283105023	4N	88	22	154	22	308	0.190654666699203	0.190654666699203	0.00032681152161255	0	0.00032681152161255	0.00171122102864177	0	0.00171122102864177
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.06	4N	88	22	154	22	308	0.19115691884043	0.19115691884043	0.000327696235207415	0	0.000327696235207415	0.00171134498235262	0	0.00171134498235262
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.0679420519435	4N	88	22	154	22	308	0.191565903851503	0.191565903851503	0.000328416856114358	0	0.000328416856114358	0.0017114464612778	0	0.0017114464612778
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.0730593607306	4N	88	22	154	22	308	0.191829779171004	0.191829779171004	0.000328881891915432	0	0.000328881891915432	0.00171151219568367	0	0.00171151219568367
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.08	4N	88	22	154	22	308	0.192188102729231	0.192188102729231	0.000329513496083719	0	0.000329513496083719	0.00171160178764145	0	0.00171160178764145
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.0863661920569	4N	88	22	154	22	308	0.192517188301806	0.192517188301806	0.000330093685203169	0	0.000330093685203169	0.00171168440541156	0	0.00171168440541156
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.0904109545038	4N	88	22	154	22	308	0.192726474649684	0.192726474649684	0.000330462725144167	0	0.000330462725144167	0.00171173711568085	0	0.00171173711568085
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.0958904109589	4N	88	22	154	22	308	0.193010238343524	0.193010238343524	0.000330963168950339	0	0.000330963168950339	0.0017118087937867	0	0.0017118087937867
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.1	4N	88	22	154	22	308	0.193223239389531	0.193223239389531	0.000331338873987742	0	0.000331338873987742	0.00171186275705984	0	0.00171186275705984
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.1128798570641	4N	88	22	154	22	308	0.193891753395149	0.193891753395149	0.000332518366372934	0	0.000332518366372934	0.00171203301913376	0	0.00171203301913376
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.1187214611872	4N	88	22	154	22	308	0.194195406984242	0.194195406984242	0.000333054280984001	0	0.000333054280984001	0.00171211080793933	0	0.00171211080793933
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.12	4N	88	22	154	22	308	0.194261903008097	0.194261903008097	0.000333171652749389	0	0.000333171652749389	0.0017121278805749	0	0.0017121278805749
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.1353487596245	4N	88	22	154	22	308	0.195061143969735	0.195061143969735	0.000334582777153896	0	0.000334582777153896	0.00171233415758016	0	0.00171233415758016
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.14	4N	88	22	154	22	308	0.195303677056279	0.195303677056279	0.000335011131761693	0	0.000335011131761693	0.00171239714835796	0	0.00171239714835796
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.1415525114155	4N	88	22	154	22	308	0.195384663600117	0.195384663600117	0.000335154182667372	0	0.000335154182667372	0.00171241822347973	0	0.00171241822347973
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.1571069499025	4N	88	22	154	22	308	0.196196916186238	0.196196916186238	0.000336589324355107	0	0.000336589324355107	0.00171263074701003	0	0.00171263074701003
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.1578176621848	4N	88	22	154	22	308	0.196234065114756	0.196234065114756	0.000336654979744961	0	0.000336654979744961	0.00171264051728108	0	0.00171264051728108
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.16	4N	88	22	154	22	308	0.196348154356096	0.196348154356096	0.000336856626088417	0	0.000336856626088417	0.00171267055077689	0	0.00171267055077689
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.1643835616438	4N	88	22	154	22	308	0.196577402569551	0.196577402569551	0.000337261855250614	0	0.000337261855250614	0.00171273102608063	0	0.00171273102608063
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.18	4N	88	22	154	22	308	0.197394937132009	0.197394937132009	0.000338707466547918	0	0.000338707466547918	0.00171294807838884	0	0.00171294807838884
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.1802865647451	4N	88	22	154	22	308	0.197409950531192	0.197409950531192	0.000338734021471284	0	0.000338734021471284	0.00171295208480173	0	0.00171295208480173
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.1872146118721	4N	88	22	154	22	308	0.197773034242621	0.197773034242621	0.000339376306745451	0	0.000339376306745451	0.00171304920173531	0	0.00171304920173531
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.1896550893392	4N	88	22	154	22	308	0.197900985944871	0.197900985944871	0.000339602687314366	0	0.000339602687314366	0.00171308352975315	0	0.00171308352975315
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.2	4N	88	22	154	22	308	0.198443637048833	0.198443637048833	0.000340562999774008	0	0.000340562999774008	0.0017132297219333	0	0.0017132297219333
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.2027554673054	4N	88	22	154	22	308	0.19858824895174	0.19858824895174	0.000340818974841158	0	0.000340818974841158	0.00171326884699899	0	0.00171326884699899
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.2100456621005	4N	88	22	154	22	308	0.198970985010735	0.198970985010735	0.000341496572036765	0	0.000341496572036765	0.00171337273674427	0	0.00171337273674427
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.22	4N	88	22	154	22	308	0.199493875236258	0.199493875236258	0.000342422588254575	0	0.000342422588254575	0.00171351547232563	0	0.00171351547232563
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.2252243698657	4N	88	22	154	22	308	0.199768424185861	0.199768424185861	0.00034290893761708	0	0.00034290893761708	0.00171359079100977	0	0.00171359079100977
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.2324541239428	4N	88	22	154	22	308	0.200148478697682	0.200148478697682	0.000343582339144164	0	0.000343582339144164	0.00171369548184282	0	0.00171369548184282
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.2328767123288	4N	88	22	154	22	308	0.20017069734684	0.20017069734684	0.000343621712945327	0	0.000343621712945327	0.00171370161770279	0	0.00171370161770279
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.24	4N	88	22	154	22	308	0.200545282300463	0.200545282300463	0.000344285610348794	0	0.000344285610348794	0.00171380532065083	0	0.00171380532065083
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.2476932724261	4N	88	22	154	22	308	0.200949955138905	0.200949955138905	0.00034500303284378	0	0.00034500303284378	0.00171391790423989	0	0.00171391790423989
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.2557077625571	4N	88	22	154	22	308	0.201371629817543	0.201371629817543	0.000345750818243884	0	0.000345750818243884	0.0017140358314892	0	0.0017140358314892
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.26	4N	88	22	154	22	308	0.201597498323325	0.201597498323325	0.000346151460283735	0	0.000346151460283735	0.00171409925815766	0	0.00171409925815766
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.2701621749864	4N	88	22	154	22	308	0.202132335806408	0.202132335806408	0.000347100408835027	0	0.000347100408835027	0.00171425017435374	0	0.00171425017435374
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.2785388127854	4N	88	22	154	22	308	0.202573257068296	0.202573257068296	0.00034788300362853	0	0.00034788300362853	0.00171437536525383	0	0.00171437536525383
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.28	4N	88	22	154	22	308	0.202650172849752	0.202650172849752	0.000348019548131235	0	0.000348019548131235	0.00171439727625311	0	0.00171439727625311
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.2926310775467	4N	88	22	154	22	308	0.203315075244829	0.203315075244829	0.000349200239121308	0	0.000349200239121308	0.0017145875892644	0	0.0017145875892644
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.3	4N	88	22	154	22	308	0.203702964863638	0.203702964863638	0.000349889299765898	0	0.000349889299765898	0.00171469936649702	0	0.00171469936649702
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.3013698630137	4N	88	22	154	22	308	0.203775069783055	0.203775069783055	0.000350017411647662	0	0.000350017411647662	0.00171472020640854	0	0.00171472020640854
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.3127076695474	4N	88	22	154	22	308	0.204371800816215	0.204371800816215	0.00035107791797834	0	0.00035107791797834	0.0017148934215319	0	0.0017148934215319
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.315099980107	4N	88	22	154	22	308	0.204497697519785	0.204497697519785	0.000351301722360129	0	0.000351301722360129	0.00171493013712441	0	0.00171493013712441
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.32	4N	88	22	154	22	308	0.204755542752998	0.204755542752998	0.00035176015680509	0	0.00035176015680509	0.00171500552059708	0	0.00171500552059708
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.324200913242	4N	88	22	154	22	308	0.20497657461969	0.20497657461969	0.000352153211590685	0	0.000352153211590685	0.00171507034261689	0	0.00171507034261689
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.3375688826674	4N	88	22	154	22	308	0.20567974163308	0.20567974163308	0.000353404082211096	0	0.000353404082211096	0.0017152778063169	0	0.0017152778063169
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.34	4N	88	22	154	22	308	0.205807584264782	0.205807584264782	0.000353631576531822	0	0.000353631576531822	0.00171531573040401	0	0.00171531573040401
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.3470319634703	4N	88	22	154	22	308	0.206177294122528	0.206177294122528	0.0003542895993387	0	0.0003542895993387	0.00171542576178478	0	0.00171542576178478
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.36	4N	88	22	154	22	308	0.206858776449933	0.206858776449933	0.000355503031801399	0	0.000355503031801399	0.00171562998790697	0	0.00171562998790697
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.3600377852277	4N	88	22	154	22	308	0.206860761429666	0.206860761429666	0.000355506567177639	0	0.000355506567177639	0.00171563058544735	0	0.00171563058544735
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.3698630136986	4N	88	22	154	22	308	0.207376766613328	0.207376766613328	0.000356425797179392	0	0.000356425797179392	0.00171578645205167	0	0.00171578645205167
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.38	4N	88	22	154	22	308	0.20790881559919	0.20790881559919	0.000357374010932712	0	0.000357374010932712	0.00171594828522921	0	0.00171594828522921
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.382506687788	4N	88	22	154	22	308	0.208040325485802	0.208040325485802	0.000357608450417533	0	0.000357608450417533	0.00171598846333562	0	0.00171598846333562
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.3926940639269	4N	88	22	154	22	308	0.208574546062069	0.208574546062069	0.000358561053588348	0	0.000358561053588348	0.00171615240178218	0	0.00171615240178218
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.3981870742384	4N	88	22	154	22	308	0.208862423450663	0.208862423450663	0.000359074561232767	0	0.000359074561232767	0.00171624123068056	0	0.00171624123068056
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.4	4N	88	22	154	22	308	0.208957407170192	0.208957407170192	0.000359244017585056	0	0.000359244017585056	0.00171627061462387	0	0.00171627061462387
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.4049755903483	4N	88	22	154	22	308	0.209218016979524	0.209218016979524	0.000359709029523996	0	0.000359709029523996	0.00171635142900857	0	0.00171635142900857
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.4155251141553	4N	88	22	154	22	308	0.20977020193885	0.20977020193885	0.000360694642979032	0	0.000360694642979032	0.00171652359955819	0	0.00171652359955819
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.42	4N	88	22	154	22	308	0.210004265706369	0.210004265706369	0.000361112570621333	0	0.000361112570621333	0.00171659696847003	0	0.00171659696847003
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.4274444929087	4N	88	22	154	22	308	0.210393433544671	0.210393433544671	0.00036180762627949	0	0.00036180762627949	0.00171671947169283	0	0.00171671947169283
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.4383561643836	4N	88	22	154	22	308	0.210963319048214	0.210963319048214	0.000362825865423512	0	0.000362825865423512	0.00171690003417129	0	0.00171690003417129
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.44	4N	88	22	154	22	308	0.211049114748177	0.211049114748177	0.000362979203958503	0	0.000362979203958503	0.00171692733926888	0	0.00171692733926888
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.449913395469	4N	88	22	154	22	308	0.21156618710957	0.21156618710957	0.000363903586384024	0	0.000363903586384024	0.00171709258080816	0	0.00171709258080816
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.46	4N	88	22	154	22	308	0.212091686737152	0.212091686737152	0.000364843466406128	0	0.000364843466406128	0.00171726171964009	0	0.00171726171964009
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.4611872146119	4N	88	22	154	22	308	0.212153497347231	0.212153497347231	0.000364954046346258	0	0.000364954046346258	0.00171728169461566	0	0.00171728169461566
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.4723822980293	4N	88	22	154	22	308	0.212735903721619	0.212735903721619	0.000365996279160029	0	0.000365996279160029	0.00171747074596093	0	0.00171747074596093
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.48	4N	88	22	154	22	308	0.213131722913288	0.213131722913288	0.000366704921493823	0	0.000366704921493823	0.00171760010231833	0	0.00171760010231833
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.4840182648402	4N	88	22	154	22	308	0.213340351748531	0.213340351748531	0.000367078536192898	0	0.000367078536192898	0.00171766857008124	0	0.00171766857008124
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.4892326295628	4N	88	22	154	22	308	0.213610911303099	0.213610911303099	0.000367563163306989	0	0.000367563163306989	0.00171775765867839	0	0.00171775765867839
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.4948512005896	4N	88	22	154	22	308	0.213902223358749	0.213902223358749	0.000368085097235453	0	0.000368085097235453	0.00171785395693806	0	0.00171785395693806
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.5	4N	88	22	154	22	308	0.214168973206243	0.214168973206243	0.000368563147288445	0	0.000368563147288445	0.00171794248014994	0	0.00171794248014994
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.5068493150685	4N	88	22	154	22	308	0.21452351190958	0.21452351190958	0.000369198710076142	0	0.000369198710076142	0.00171806064994729	0	0.00171806064994729
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.5173201031499	4N	88	22	154	22	308	0.215064799728974	0.215064799728974	0.000370169456207047	0	0.000370169456207047	0.0017182422037012	0	0.0017182422037012
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.52	4N	88	22	154	22	308	0.215203196120826	0.215203196120826	0.000370417736201786	0	0.000370417736201786	0.00171828884608973	0	0.00171828884608973
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.5296803652968	4N	88	22	154	22	308	0.215702622009377	0.215702622009377	0.00037131396740081	0	0.00037131396740081	0.00171845792377622	0	0.00171845792377622
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.5397890057103	4N	88	22	154	22	308	0.216223300059023	0.216223300059023	0.000372248794285544	0	0.000372248794285544	0.00171863547638115	0	0.00171863547638115
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.54	4N	88	22	154	22	308	0.216234158617239	0.216234158617239	0.000372268294789572	0	0.000372268294789572	0.00171863919319792	0	0.00171863919319792
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.5525114155251	4N	88	22	154	22	308	0.216877340513743	0.216877340513743	0.000373423731469919	0	0.000373423731469919	0.00171886038130771	0	0.00171886038130771
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.56	4N	88	22	154	22	308	0.217261635986525	0.217261635986525	0.000374114443542482	0	0.000374114443542482	0.00171899351463718	0	0.00171899351463718
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.5622579082706	4N	88	22	154	22	308	0.217377404873086	0.217377404873086	0.000374322571924402	0	0.000374322571924402	0.00171903376527257	0	0.00171903376527257
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.5753424657534	4N	88	22	154	22	308	0.218047339930326	0.218047339930326	0.000375527449073703	0	0.000375527449073703	0.00171926801245317	0	0.00171926801245317
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.58	4N	88	22	154	22	308	0.21828541172166	0.21828541172166	0.00037595581666995	0	0.00037595581666995	0.00171935180366988	0	0.00171935180366988
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.5847268108309	4N	88	22	154	22	308	0.218526807762717	0.218526807762717	0.000376390271433889	0	0.000376390271433889	0.00171943706082891	0	0.00171943706082891
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.5862067857855	4N	88	22	154	22	308	0.21860234406806	0.21860234406806	0.000376526240570449	0	0.000376526240570449	0.00171946380050171	0	0.00171946380050171
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.5981735159817	4N	88	22	154	22	308	0.219212306554423	0.219212306554423	0.000377624590063372	0	0.000377624590063372	0.0017196808072903	0	0.0017196808072903
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.6	4N	88	22	154	22	308	0.219305277384703	0.219305277384703	0.000377792061877419	0	0.000377792061877419	0.0017197140536553	0	0.0017197140536553
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.6071957133912	4N	88	22	154	22	308	0.219671215148776	0.219671215148776	0.00037845139658194	0	0.00037845139658194	0.00171984535365761	0	0.00171984535365761
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.62	4N	88	22	154	22	308	0.220321032470423	0.220321032470423	0.000379622840137755	0	0.000379622840137755	0.0017200802580471	0	0.0017200802580471
tsne_vi_seed322_C02Sc02_vt_seed10	18.8900595387654	invitro	1.62100456621	4N	88	22	154	22	308	0.220371940206647	0.220371940206647	0.000379714646911372	0	0.000379714646911372	0.0017200987560581	0	0.0017200987560581
