r_package	consumer_path	dependency	resolved_path	status	rpm_owner
digest	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/digest/libs/digest.so	librt.so.1	/lib64/librt.so.1	resolved	glibc-2.28-251.el8_10.25.x86_64
digest	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/digest/libs/digest.so	libdl.so.2	/lib64/libdl.so.2	resolved	glibc-2.28-251.el8_10.25.x86_64
digest	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/digest/libs/digest.so	libpthread.so.0	/lib64/libpthread.so.0	resolved	glibc-2.28-251.el8_10.25.x86_64
digest	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/digest/libs/digest.so	libiconv.so.2	/app/eb/software/libiconv/1.17-GCCcore-13.3.0/lib/libiconv.so.2	resolved	file /app/eb/software/libiconv/1.17-GCCcore-13.3.0/lib/libiconv.so.2 is not owned by any package
digest	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/digest/libs/digest.so	libicuuc.so.75	/app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicuuc.so.75	resolved	file /app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicuuc.so.75 is not owned by any package
digest	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/digest/libs/digest.so	libicui18n.so.75	/app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicui18n.so.75	resolved	file /app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicui18n.so.75 is not owned by any package
digest	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/digest/libs/digest.so	libgomp.so.1	/app/eb/software/GCCcore/13.3.0/lib64/libgomp.so.1	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libgomp.so.1 is not owned by any package
digest	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/digest/libs/digest.so	ld-linux-x86-64.so.2	/lib64/ld-linux-x86-64.so.2	resolved	glibc-2.28-251.el8_10.25.x86_64
digest	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/digest/libs/digest.so	libquadmath.so.0	/app/eb/software/GCCcore/13.3.0/lib64/libquadmath.so.0	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libquadmath.so.0 is not owned by any package
digest	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/digest/libs/digest.so	libncurses.so.6	/app/eb/software/ncurses/6.5-GCCcore-13.3.0/lib/libncurses.so.6	resolved	file /app/eb/software/ncurses/6.5-GCCcore-13.3.0/lib/libncurses.so.6 is not owned by any package
digest	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/digest/libs/digest.so	libicudata.so.75	/app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicudata.so.75	resolved	file /app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicudata.so.75 is not owned by any package
openssl	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/openssl/libs/openssl.so	linux-vdso.so.1		resolved	NA
openssl	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/openssl/libs/openssl.so	libssl.so.3	/app/eb/software/OpenSSL/3/lib/libssl.so.3	resolved	file /app/eb/software/OpenSSL/3/lib/libssl.so.3 is not owned by any package
openssl	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/openssl/libs/openssl.so	libcrypto.so.3	/app/eb/software/OpenSSL/3/lib/libcrypto.so.3	resolved	file /app/eb/software/OpenSSL/3/lib/libcrypto.so.3 is not owned by any package
openssl	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/openssl/libs/openssl.so	libR.so	/app/eb/software/R/4.4.2-gfbf-2024a/lib/R/lib/libR.so	resolved	file /app/eb/software/R/4.4.2-gfbf-2024a/lib/R/lib/libR.so is not owned by any package
openssl	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/openssl/libs/openssl.so	libc.so.6	/lib64/libc.so.6	resolved	glibc-2.28-251.el8_10.25.x86_64
openssl	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/openssl/libs/openssl.so	libdl.so.2	/lib64/libdl.so.2	resolved	glibc-2.28-251.el8_10.25.x86_64
openssl	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/openssl/libs/openssl.so	libpthread.so.0	/lib64/libpthread.so.0	resolved	glibc-2.28-251.el8_10.25.x86_64
openssl	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/openssl/libs/openssl.so	libflexiblas.so.3	/app/eb/software/FlexiBLAS/3.4.4-GCC-13.3.0/lib/libflexiblas.so.3	resolved	file /app/eb/software/FlexiBLAS/3.4.4-GCC-13.3.0/lib/libflexiblas.so.3 is not owned by any package
openssl	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/openssl/libs/openssl.so	libgfortran.so.5	/app/eb/software/GCCcore/13.3.0/lib64/libgfortran.so.5	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libgfortran.so.5 is not owned by any package
openssl	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/openssl/libs/openssl.so	libm.so.6	/lib64/libm.so.6	resolved	glibc-2.28-251.el8_10.25.x86_64
openssl	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/openssl/libs/openssl.so	libreadline.so.8	/app/eb/software/libreadline/8.2-GCCcore-13.3.0/lib/libreadline.so.8	resolved	file /app/eb/software/libreadline/8.2-GCCcore-13.3.0/lib/libreadline.so.8 is not owned by any package
openssl	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/openssl/libs/openssl.so	libpcre2-8.so.0	/app/eb/software/PCRE2/10.43-GCCcore-13.3.0/lib/libpcre2-8.so.0	resolved	file /app/eb/software/PCRE2/10.43-GCCcore-13.3.0/lib/libpcre2-8.so.0 is not owned by any package
openssl	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/openssl/libs/openssl.so	libdeflate.so.0	/app/eb/software/libdeflate/1.20-GCCcore-13.3.0/lib/libdeflate.so.0	resolved	file /app/eb/software/libdeflate/1.20-GCCcore-13.3.0/lib/libdeflate.so.0 is not owned by any package
openssl	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/openssl/libs/openssl.so	liblzma.so.5	/app/eb/software/XZ/5.4.5-GCCcore-13.3.0/lib/liblzma.so.5	resolved	file /app/eb/software/XZ/5.4.5-GCCcore-13.3.0/lib/liblzma.so.5 is not owned by any package
openssl	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/openssl/libs/openssl.so	libbz2.so.1.0	/app/eb/software/bzip2/1.0.8-GCCcore-13.3.0/lib/libbz2.so.1.0	resolved	file /app/eb/software/bzip2/1.0.8-GCCcore-13.3.0/lib/libbz2.so.1.0 is not owned by any package
openssl	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/openssl/libs/openssl.so	libz.so.1	/app/eb/software/zlib/1.3.1-GCCcore-13.3.0/lib/libz.so.1	resolved	file /app/eb/software/zlib/1.3.1-GCCcore-13.3.0/lib/libz.so.1 is not owned by any package
openssl	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/openssl/libs/openssl.so	librt.so.1	/lib64/librt.so.1	resolved	glibc-2.28-251.el8_10.25.x86_64
openssl	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/openssl/libs/openssl.so	libiconv.so.2	/app/eb/software/libiconv/1.17-GCCcore-13.3.0/lib/libiconv.so.2	resolved	file /app/eb/software/libiconv/1.17-GCCcore-13.3.0/lib/libiconv.so.2 is not owned by any package
openssl	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/openssl/libs/openssl.so	libicuuc.so.75	/app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicuuc.so.75	resolved	file /app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicuuc.so.75 is not owned by any package
openssl	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/openssl/libs/openssl.so	libicui18n.so.75	/app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicui18n.so.75	resolved	file /app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicui18n.so.75 is not owned by any package
openssl	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/openssl/libs/openssl.so	libgomp.so.1	/app/eb/software/GCCcore/13.3.0/lib64/libgomp.so.1	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libgomp.so.1 is not owned by any package
openssl	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/openssl/libs/openssl.so	ld-linux-x86-64.so.2	/lib64/ld-linux-x86-64.so.2	resolved	glibc-2.28-251.el8_10.25.x86_64
openssl	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/openssl/libs/openssl.so	libquadmath.so.0	/app/eb/software/GCCcore/13.3.0/lib64/libquadmath.so.0	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libquadmath.so.0 is not owned by any package
openssl	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/openssl/libs/openssl.so	libgcc_s.so.1	/app/eb/software/GCCcore/13.3.0/lib64/libgcc_s.so.1	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libgcc_s.so.1 is not owned by any package
openssl	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/openssl/libs/openssl.so	libncurses.so.6	/app/eb/software/ncurses/6.5-GCCcore-13.3.0/lib/libncurses.so.6	resolved	file /app/eb/software/ncurses/6.5-GCCcore-13.3.0/lib/libncurses.so.6 is not owned by any package
openssl	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/openssl/libs/openssl.so	libicudata.so.75	/app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicudata.so.75	resolved	file /app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicudata.so.75 is not owned by any package
openssl	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/openssl/libs/openssl.so	libstdc++.so.6	/app/eb/software/GCCcore/13.3.0/lib64/libstdc++.so.6	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libstdc++.so.6 is not owned by any package
utils	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/utils/libs/utils.so	linux-vdso.so.1		resolved	NA
utils	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/utils/libs/utils.so	libR.so	/app/eb/software/R/4.4.2-gfbf-2024a/lib/R/lib/libR.so	resolved	file /app/eb/software/R/4.4.2-gfbf-2024a/lib/R/lib/libR.so is not owned by any package
utils	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/utils/libs/utils.so	libc.so.6	/lib64/libc.so.6	resolved	glibc-2.28-251.el8_10.25.x86_64
utils	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/utils/libs/utils.so	libflexiblas.so.3	/app/eb/software/FlexiBLAS/3.4.4-GCC-13.3.0/lib/libflexiblas.so.3	resolved	file /app/eb/software/FlexiBLAS/3.4.4-GCC-13.3.0/lib/libflexiblas.so.3 is not owned by any package
utils	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/utils/libs/utils.so	libgfortran.so.5	/app/eb/software/GCCcore/13.3.0/lib64/libgfortran.so.5	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libgfortran.so.5 is not owned by any package
utils	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/utils/libs/utils.so	libm.so.6	/lib64/libm.so.6	resolved	glibc-2.28-251.el8_10.25.x86_64
utils	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/utils/libs/utils.so	libreadline.so.8	/app/eb/software/libreadline/8.2-GCCcore-13.3.0/lib/libreadline.so.8	resolved	file /app/eb/software/libreadline/8.2-GCCcore-13.3.0/lib/libreadline.so.8 is not owned by any package
utils	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/utils/libs/utils.so	libpcre2-8.so.0	/app/eb/software/PCRE2/10.43-GCCcore-13.3.0/lib/libpcre2-8.so.0	resolved	file /app/eb/software/PCRE2/10.43-GCCcore-13.3.0/lib/libpcre2-8.so.0 is not owned by any package
utils	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/utils/libs/utils.so	libdeflate.so.0	/app/eb/software/libdeflate/1.20-GCCcore-13.3.0/lib/libdeflate.so.0	resolved	file /app/eb/software/libdeflate/1.20-GCCcore-13.3.0/lib/libdeflate.so.0 is not owned by any package
utils	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/utils/libs/utils.so	liblzma.so.5	/app/eb/software/XZ/5.4.5-GCCcore-13.3.0/lib/liblzma.so.5	resolved	file /app/eb/software/XZ/5.4.5-GCCcore-13.3.0/lib/liblzma.so.5 is not owned by any package
utils	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/utils/libs/utils.so	libbz2.so.1.0	/app/eb/software/bzip2/1.0.8-GCCcore-13.3.0/lib/libbz2.so.1.0	resolved	file /app/eb/software/bzip2/1.0.8-GCCcore-13.3.0/lib/libbz2.so.1.0 is not owned by any package
utils	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/utils/libs/utils.so	libz.so.1	/app/eb/software/zlib/1.3.1-GCCcore-13.3.0/lib/libz.so.1	resolved	file /app/eb/software/zlib/1.3.1-GCCcore-13.3.0/lib/libz.so.1 is not owned by any package
utils	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/utils/libs/utils.so	librt.so.1	/lib64/librt.so.1	resolved	glibc-2.28-251.el8_10.25.x86_64
utils	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/utils/libs/utils.so	libdl.so.2	/lib64/libdl.so.2	resolved	glibc-2.28-251.el8_10.25.x86_64
utils	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/utils/libs/utils.so	libpthread.so.0	/lib64/libpthread.so.0	resolved	glibc-2.28-251.el8_10.25.x86_64
utils	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/utils/libs/utils.so	libiconv.so.2	/app/eb/software/libiconv/1.17-GCCcore-13.3.0/lib/libiconv.so.2	resolved	file /app/eb/software/libiconv/1.17-GCCcore-13.3.0/lib/libiconv.so.2 is not owned by any package
utils	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/utils/libs/utils.so	libicuuc.so.75	/app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicuuc.so.75	resolved	file /app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicuuc.so.75 is not owned by any package
utils	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/utils/libs/utils.so	libicui18n.so.75	/app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicui18n.so.75	resolved	file /app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicui18n.so.75 is not owned by any package
utils	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/utils/libs/utils.so	libgomp.so.1	/app/eb/software/GCCcore/13.3.0/lib64/libgomp.so.1	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libgomp.so.1 is not owned by any package
utils	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/utils/libs/utils.so	ld-linux-x86-64.so.2	/lib64/ld-linux-x86-64.so.2	resolved	glibc-2.28-251.el8_10.25.x86_64
utils	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/utils/libs/utils.so	libquadmath.so.0	/app/eb/software/GCCcore/13.3.0/lib64/libquadmath.so.0	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libquadmath.so.0 is not owned by any package
utils	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/utils/libs/utils.so	libgcc_s.so.1	/app/eb/software/GCCcore/13.3.0/lib64/libgcc_s.so.1	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libgcc_s.so.1 is not owned by any package
utils	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/utils/libs/utils.so	libncurses.so.6	/app/eb/software/ncurses/6.5-GCCcore-13.3.0/lib/libncurses.so.6	resolved	file /app/eb/software/ncurses/6.5-GCCcore-13.3.0/lib/libncurses.so.6 is not owned by any package
utils	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/utils/libs/utils.so	libicudata.so.75	/app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicudata.so.75	resolved	file /app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicudata.so.75 is not owned by any package
utils	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/utils/libs/utils.so	libstdc++.so.6	/app/eb/software/GCCcore/13.3.0/lib64/libstdc++.so.6	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libstdc++.so.6 is not owned by any package
purrr	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/purrr/libs/purrr.so	linux-vdso.so.1		resolved	NA
purrr	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/purrr/libs/purrr.so	libR.so	/app/eb/software/R/4.4.2-gfbf-2024a/lib/R/lib/libR.so	resolved	file /app/eb/software/R/4.4.2-gfbf-2024a/lib/R/lib/libR.so is not owned by any package
purrr	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/purrr/libs/purrr.so	libc.so.6	/lib64/libc.so.6	resolved	glibc-2.28-251.el8_10.25.x86_64
purrr	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/purrr/libs/purrr.so	libflexiblas.so.3	/app/eb/software/FlexiBLAS/3.4.4-GCC-13.3.0/lib/libflexiblas.so.3	resolved	file /app/eb/software/FlexiBLAS/3.4.4-GCC-13.3.0/lib/libflexiblas.so.3 is not owned by any package
purrr	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/purrr/libs/purrr.so	libgfortran.so.5	/app/eb/software/GCCcore/13.3.0/lib64/libgfortran.so.5	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libgfortran.so.5 is not owned by any package
purrr	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/purrr/libs/purrr.so	libm.so.6	/lib64/libm.so.6	resolved	glibc-2.28-251.el8_10.25.x86_64
purrr	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/purrr/libs/purrr.so	libreadline.so.8	/app/eb/software/libreadline/8.2-GCCcore-13.3.0/lib/libreadline.so.8	resolved	file /app/eb/software/libreadline/8.2-GCCcore-13.3.0/lib/libreadline.so.8 is not owned by any package
purrr	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/purrr/libs/purrr.so	libpcre2-8.so.0	/app/eb/software/PCRE2/10.43-GCCcore-13.3.0/lib/libpcre2-8.so.0	resolved	file /app/eb/software/PCRE2/10.43-GCCcore-13.3.0/lib/libpcre2-8.so.0 is not owned by any package
purrr	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/purrr/libs/purrr.so	libdeflate.so.0	/app/eb/software/libdeflate/1.20-GCCcore-13.3.0/lib/libdeflate.so.0	resolved	file /app/eb/software/libdeflate/1.20-GCCcore-13.3.0/lib/libdeflate.so.0 is not owned by any package
purrr	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/purrr/libs/purrr.so	liblzma.so.5	/app/eb/software/XZ/5.4.5-GCCcore-13.3.0/lib/liblzma.so.5	resolved	file /app/eb/software/XZ/5.4.5-GCCcore-13.3.0/lib/liblzma.so.5 is not owned by any package
purrr	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/purrr/libs/purrr.so	libbz2.so.1.0	/app/eb/software/bzip2/1.0.8-GCCcore-13.3.0/lib/libbz2.so.1.0	resolved	file /app/eb/software/bzip2/1.0.8-GCCcore-13.3.0/lib/libbz2.so.1.0 is not owned by any package
purrr	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/purrr/libs/purrr.so	libz.so.1	/app/eb/software/zlib/1.3.1-GCCcore-13.3.0/lib/libz.so.1	resolved	file /app/eb/software/zlib/1.3.1-GCCcore-13.3.0/lib/libz.so.1 is not owned by any package
purrr	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/purrr/libs/purrr.so	librt.so.1	/lib64/librt.so.1	resolved	glibc-2.28-251.el8_10.25.x86_64
purrr	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/purrr/libs/purrr.so	libdl.so.2	/lib64/libdl.so.2	resolved	glibc-2.28-251.el8_10.25.x86_64
purrr	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/purrr/libs/purrr.so	libpthread.so.0	/lib64/libpthread.so.0	resolved	glibc-2.28-251.el8_10.25.x86_64
purrr	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/purrr/libs/purrr.so	libiconv.so.2	/app/eb/software/libiconv/1.17-GCCcore-13.3.0/lib/libiconv.so.2	resolved	file /app/eb/software/libiconv/1.17-GCCcore-13.3.0/lib/libiconv.so.2 is not owned by any package
purrr	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/purrr/libs/purrr.so	libicuuc.so.75	/app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicuuc.so.75	resolved	file /app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicuuc.so.75 is not owned by any package
purrr	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/purrr/libs/purrr.so	libicui18n.so.75	/app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicui18n.so.75	resolved	file /app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicui18n.so.75 is not owned by any package
purrr	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/purrr/libs/purrr.so	libgomp.so.1	/app/eb/software/GCCcore/13.3.0/lib64/libgomp.so.1	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libgomp.so.1 is not owned by any package
purrr	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/purrr/libs/purrr.so	ld-linux-x86-64.so.2	/lib64/ld-linux-x86-64.so.2	resolved	glibc-2.28-251.el8_10.25.x86_64
purrr	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/purrr/libs/purrr.so	libquadmath.so.0	/app/eb/software/GCCcore/13.3.0/lib64/libquadmath.so.0	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libquadmath.so.0 is not owned by any package
purrr	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/purrr/libs/purrr.so	libgcc_s.so.1	/app/eb/software/GCCcore/13.3.0/lib64/libgcc_s.so.1	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libgcc_s.so.1 is not owned by any package
purrr	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/purrr/libs/purrr.so	libncurses.so.6	/app/eb/software/ncurses/6.5-GCCcore-13.3.0/lib/libncurses.so.6	resolved	file /app/eb/software/ncurses/6.5-GCCcore-13.3.0/lib/libncurses.so.6 is not owned by any package
purrr	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/purrr/libs/purrr.so	libicudata.so.75	/app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicudata.so.75	resolved	file /app/eb/software/ICU/75.1-GCCcore-13.3.0/lib/libicudata.so.75 is not owned by any package
purrr	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/purrr/libs/purrr.so	libstdc++.so.6	/app/eb/software/GCCcore/13.3.0/lib64/libstdc++.so.6	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libstdc++.so.6 is not owned by any package
Rcpp	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/Rcpp/libs/Rcpp.so	linux-vdso.so.1		resolved	NA
Rcpp	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/Rcpp/libs/Rcpp.so	libR.so	/app/eb/software/R/4.4.2-gfbf-2024a/lib/R/lib/libR.so	resolved	file /app/eb/software/R/4.4.2-gfbf-2024a/lib/R/lib/libR.so is not owned by any package
Rcpp	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/Rcpp/libs/Rcpp.so	libstdc++.so.6	/app/eb/software/GCCcore/13.3.0/lib64/libstdc++.so.6	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libstdc++.so.6 is not owned by any package
Rcpp	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/Rcpp/libs/Rcpp.so	libm.so.6	/lib64/libm.so.6	resolved	glibc-2.28-251.el8_10.25.x86_64
Rcpp	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/Rcpp/libs/Rcpp.so	libgcc_s.so.1	/app/eb/software/GCCcore/13.3.0/lib64/libgcc_s.so.1	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libgcc_s.so.1 is not owned by any package
Rcpp	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/Rcpp/libs/Rcpp.so	libc.so.6	/lib64/libc.so.6	resolved	glibc-2.28-251.el8_10.25.x86_64
Rcpp	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/Rcpp/libs/Rcpp.so	libflexiblas.so.3	/app/eb/software/FlexiBLAS/3.4.4-GCC-13.3.0/lib/libflexiblas.so.3	resolved	file /app/eb/software/FlexiBLAS/3.4.4-GCC-13.3.0/lib/libflexiblas.so.3 is not owned by any package
Rcpp	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/Rcpp/libs/Rcpp.so	libgfortran.so.5	/app/eb/software/GCCcore/13.3.0/lib64/libgfortran.so.5	resolved	file /app/eb/software/GCCcore/13.3.0/lib64/libgfortran.so.5 is not owned by any package
Rcpp	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/Rcpp/libs/Rcpp.so	libreadline.so.8	/app/eb/software/libreadline/8.2-GCCcore-13.3.0/lib/libreadline.so.8	resolved	file /app/eb/software/libreadline/8.2-GCCcore-13.3.0/lib/libreadline.so.8 is not owned by any package
Rcpp	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/Rcpp/libs/Rcpp.so	libpcre2-8.so.0	/app/eb/software/PCRE2/10.43-GCCcore-13.3.0/lib/libpcre2-8.so.0	resolved	file /app/eb/software/PCRE2/10.43-GCCcore-13.3.0/lib/libpcre2-8.so.0 is not owned by any package
Rcpp	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/Rcpp/libs/Rcpp.so	libdeflate.so.0	/app/eb/software/libdeflate/1.20-GCCcore-13.3.0/lib/libdeflate.so.0	resolved	file /app/eb/software/libdeflate/1.20-GCCcore-13.3.0/lib/libdeflate.so.0 is not owned by any package
Rcpp	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/Rcpp/libs/Rcpp.so	liblzma.so.5	/app/eb/software/XZ/5.4.5-GCCcore-13.3.0/lib/liblzma.so.5	resolved	file /app/eb/software/XZ/5.4.5-GCCcore-13.3.0/lib/liblzma.so.5 is not owned by any package
Rcpp	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/Rcpp/libs/Rcpp.so	libbz2.so.1.0	/app/eb/software/bzip2/1.0.8-GCCcore-13.3.0/lib/libbz2.so.1.0	resolved	file /app/eb/software/bzip2/1.0.8-GCCcore-13.3.0/lib/libbz2.so.1.0 is not owned by any package
Rcpp	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/Rcpp/libs/Rcpp.so	libz.so.1	/app/eb/software/zlib/1.3.1-GCCcore-13.3.0/lib/libz.so.1	resolved	file /app/eb/software/zlib/1.3.1-GCCcore-13.3.0/lib/libz.so.1 is not owned by any package
Rcpp	/app/eb/software/R/4.4.2-gfbf-2024a/lib64/R/library/Rcpp/libs/Rcpp.so	librt.so.1	/lib64/librt.so.1	resolved	glibc-2.28-251.el8_10.25.x86_64
