db_source_id	source_id	context_key	ploidy	condition_replicate	event	biological_passage	ltee_comment_membership	classification_status	n_bundles_success	n_bundles_failed	n_bundles_unavailable	failure_reasons	cell_state	count	eligible_denominator	frequency	feature_modes	prediction_shard
SUM-159_NLS_2N_O1_A7_seedT2	SUM-159_NLS_2N_O1_A7_seedT2	SUM-159-NLS-2N	2N	O1	harvest	15	TRUE	classified_full_promoted	4	0	0		dead_cell	125	9689	0.012901228	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_2N_O1_A7_seedT2.tsv.gz
SUM159_NLS_2N_O1_A7K_harvest	SUM-159_NLS_2N_O1_A7K_harvest	SUM-159-NLS-2N	2N	O1	harvest	16	TRUE	classified_full_promoted	4	0	0		dead_cell	629	7715	0.081529488	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_2N_O1_A7K_harvest.tsv.gz
SUM-159_NLS_2N_O1_A8_seedT1	SUM-159_NLS_2N_O1_A8_seedT1	SUM-159-NLS-2N	2N	O1	harvest	16	TRUE	classified_full_promoted	4	0	0		dead_cell	56	806	0.069478908	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_2N_O1_A8_seedT1.tsv.gz
SUM-159_NLS_2N_O1_A8_seedT2	SUM-159_NLS_2N_O1_A8_seedT2	SUM-159-NLS-2N	2N	O1	harvest	16	TRUE	classified_full_promoted	4	0	0		dead_cell	295	4941	0.059704513	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_2N_O1_A8_seedT2.tsv.gz
SUM-159_NLS_2N_O1_A8KD_harvest	SUM-159_NLS_2N_O1_A8KD_harvest	SUM-159-NLS-2N	2N	O1	harvest	17	FALSE	classified_full_promoted	4	0	0		dead_cell	1882	10276	0.183145193	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_2N_O1_A8KD_harvest.tsv.gz
SUM-159_NLS_2N_O1_A9_seedT1	SUM-159_NLS_2N_O1_A9_seedT1	SUM-159-NLS-2N	2N	O1	harvest	17	TRUE	classified_full_promoted	4	0	0		dead_cell	67	1269	0.052797478	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_2N_O1_A9_seedT1.tsv.gz
SUM-159_NLS_2N_O1_A9_seedT2	SUM-159_NLS_2N_O1_A9_seedT2	SUM-159-NLS-2N	2N	O1	harvest	17	TRUE	classified_full_promoted	4	0	0		dead_cell	355	5811	0.061091034	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_2N_O1_A9_seedT2.tsv.gz
SUM-159_NLS_2N_O1_A9_seedT3	SUM-159_NLS_2N_O1_A9_seedT3	SUM-159-NLS-2N	2N	O1	harvest	17	TRUE	classified_full_promoted	4	0	0		dead_cell	430	8176	0.052592955	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_2N_O1_A9_seedT3.tsv.gz
SUM-159_NLS_4N_O1_A1_seedT1	SUM-159_NLS_4N_O1_A1_seedT1	SUM-159-NLS-4N	4N	O1	harvest	6	TRUE	classified_full_promoted	4	0	0		dead_cell	172	7506	0.022915001	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A1_seedT1.tsv.gz
SUM-159_NLS_4N_O1_A10_seedT1	SUM-159_NLS_4N_O1_A10_seedT1	SUM-159-NLS-4N	4N	O1	harvest	15	TRUE	classified_full_promoted	4	0	0		dead_cell	71	1200	0.059166667	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A10_seedT1.tsv.gz
SUM-159_NLS_4N_O1_A10_seedT2	SUM-159_NLS_4N_O1_A10_seedT2	SUM-159-NLS-4N	4N	O1	harvest	15	TRUE	classified_full_promoted	4	0	0		dead_cell	181	5684	0.031843772	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A10_seedT2.tsv.gz
SUM-159_NLS_4N_O1_A11_seedT2	SUM-159_NLS_4N_O1_A11_seedT2	SUM-159-NLS-4N	4N	O1	harvest	16	TRUE	classified_full_promoted	4	0	0		dead_cell	433	5888	0.073539402	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A11_seedT2.tsv.gz
SUM-159_NLS_4N_O1_A12_seedT1	SUM-159_NLS_4N_O1_A12_seedT1	SUM-159-NLS-4N	4N	O1	harvest	17	TRUE	classified_full_promoted	4	0	0		dead_cell	162	2365	0.068498943	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A12_seedT1.tsv.gz
SUM-159_NLS_4N_O1_A12_seedT2	SUM-159_NLS_4N_O1_A12_seedT2	SUM-159-NLS-4N	4N	O1	harvest	17	TRUE	classified_full_promoted	4	0	0		dead_cell	191	4616	0.041377816	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A12_seedT2.tsv.gz
SUM-159_NLS_4N_O1_A13_seedT1	SUM-159_NLS_4N_O1_A13_seedT1	SUM-159-NLS-4N	4N	O1	harvest	18	TRUE	classified_full_promoted	4	0	0		dead_cell	115	1862	0.061761547	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A13_seedT1.tsv.gz
SUM-159_NLS_4N_O1_A14_seedT2	SUM-159_NLS_4N_O1_A14_seedT2	SUM-159-NLS-4N	4N	O1	harvest	19	TRUE	classified_full_promoted	4	0	0		dead_cell	243	5495	0.04422202	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A14_seedT2.tsv.gz
SUM-159_NLS_4N_O1_A14_seedT3	SUM-159_NLS_4N_O1_A14_seedT3	SUM-159-NLS-4N	4N	O1	harvest	19	TRUE	classified_full_promoted	4	0	0		dead_cell	139	5766	0.024106833	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A14_seedT3.tsv.gz
SUM-159_NLS_4N_O1_A14_seedT4	SUM-159_NLS_4N_O1_A14_seedT4	SUM-159-NLS-4N	4N	O1	harvest	19	TRUE	classified_full_promoted	4	0	0		dead_cell	143	9844	0.014526615	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A14_seedT4.tsv.gz
SUM-159_NLS_4N_O1_A15_seedT1	SUM-159_NLS_4N_O1_A15_seedT1	SUM-159-NLS-4N	4N	O1	harvest	20	TRUE	classified_full_promoted	4	0	0		dead_cell	72	363	0.198347107	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A15_seedT1.tsv.gz
SUM-159_NLS_4N_O1_A15_seedT2	SUM-159_NLS_4N_O1_A15_seedT2	SUM-159-NLS-4N	4N	O1	harvest	20	TRUE	classified_full_promoted	4	0	0		dead_cell	122	1056	0.115530303	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A15_seedT2.tsv.gz
SUM-159_NLS_4N_O1_A15_seedT3	SUM-159_NLS_4N_O1_A15_seedT3	SUM-159-NLS-4N	4N	O1	harvest	20	TRUE	classified_full_promoted	4	0	0		dead_cell	329	1886	0.174443266	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A15_seedT3.tsv.gz
SUM-159_NLS_4N_O1_A15_seedT4	SUM-159_NLS_4N_O1_A15_seedT4	SUM-159-NLS-4N	4N	O1	harvest	20	TRUE	classified_full_promoted	4	0	0		dead_cell	756	4364	0.173235564	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A15_seedT4.tsv.gz
SUM-159_NLS_4N_O1_A15_seedT5	SUM-159_NLS_4N_O1_A15_seedT5	SUM-159-NLS-4N	4N	O1	harvest	20	TRUE	classified_full_promoted	4	0	0		dead_cell	883	6307	0.140003171	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A15_seedT5.tsv.gz
SUM-159_NLS_4N_O1_A16_seedT1	SUM-159_NLS_4N_O1_A16_seedT1	SUM-159-NLS-4N	4N	O1	harvest	21	TRUE	classified_full_promoted	4	0	0		dead_cell	229	1556	0.147172237	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A16_seedT1.tsv.gz
SUM-159_NLS_4N_O1_A16_seedT2	SUM-159_NLS_4N_O1_A16_seedT2	SUM-159-NLS-4N	4N	O1	harvest	21	TRUE	classified_full_promoted	4	0	0		dead_cell	473	4628	0.102203976	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A16_seedT2.tsv.gz
SUM-159_NLS_4N_O1_A16_seedT3	SUM-159_NLS_4N_O1_A16_seedT3	SUM-159-NLS-4N	4N	O1	harvest	21	TRUE	classified_full_promoted	4	0	0		dead_cell	747	4768	0.156669463	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A16_seedT3.tsv.gz
SUM-159_NLS_4N_O1_A16_seedT4	SUM-159_NLS_4N_O1_A16_seedT4	SUM-159-NLS-4N	4N	O1	harvest	21	TRUE	classified_full_promoted	4	0	0		dead_cell	769	10651	0.072199793	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A16_seedT4.tsv.gz
SUM-159_NLS_4N_O1_A16_seedT5	SUM-159_NLS_4N_O1_A16_seedT5	SUM-159-NLS-4N	4N	O1	harvest	21	TRUE	classified_full_promoted	4	0	0		dead_cell	196	7163	0.027362837	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A16_seedT5.tsv.gz
SUM-159_NLS_4N_O1_A17_seedT1	SUM-159_NLS_4N_O1_A17_seedT1	SUM-159-NLS-4N	4N	O1	harvest	22	TRUE	classified_full_promoted	4	0	0		dead_cell	459	5125	0.089560976	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A17_seedT1.tsv.gz
SUM-159_NLS_4N_O1_A17_seedT2	SUM-159_NLS_4N_O1_A17_seedT2	SUM-159-NLS-4N	4N	O1	harvest	22	TRUE	classified_full_promoted	4	0	0		dead_cell	419	7860	0.053307888	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A17_seedT2.tsv.gz
SUM-159_NLS_4N_O1_A18_seedT1	SUM-159_NLS_4N_O1_A18_seedT1	SUM-159-NLS-4N	4N	O1	harvest	23	TRUE	classified_full_promoted	4	0	0		dead_cell	241	1313	0.183549124	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A18_seedT1.tsv.gz
SUM-159_NLS_4N_O1_A18_seedT2	SUM-159_NLS_4N_O1_A18_seedT2	SUM-159-NLS-4N	4N	O1	harvest	23	TRUE	classified_full_promoted	4	0	0		dead_cell	334	5355	0.062371615	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A18_seedT2.tsv.gz
SUM-159_NLS_4N_O1_A19_seedT1	SUM-159_NLS_4N_O1_A19_seedT1	SUM-159-NLS-4N	4N	O1	harvest	24	TRUE	classified_full_promoted	4	0	0		dead_cell	147	1113	0.132075472	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A19_seedT1.tsv.gz
SUM-159_NLS_4N_O1_A19_seedT2	SUM-159_NLS_4N_O1_A19_seedT2	SUM-159-NLS-4N	4N	O1	harvest	24	TRUE	classified_full_promoted	4	0	0		dead_cell	277	2538	0.109141056	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A19_seedT2.tsv.gz
SUM-159_NLS_4N_O1_A19_seedT3	SUM-159_NLS_4N_O1_A19_seedT3	SUM-159-NLS-4N	4N	O1	harvest	24	TRUE	classified_full_promoted	4	0	0		dead_cell	519	6344	0.081809584	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A19_seedT3.tsv.gz
SUM-159_NLS_4N_O1_A2_seedT1	SUM-159_NLS_4N_O1_A2_seedT1	SUM-159-NLS-4N	4N	O1	harvest	7	TRUE	classified_full_promoted	4	0	0		dead_cell	56	912	0.061403509	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A2_seedT1.tsv.gz
SUM-159_NLS_4N_O1_A2_seedT2	SUM-159_NLS_4N_O1_A2_seedT2	SUM-159-NLS-4N	4N	O1	harvest	7	TRUE	classified_full_promoted	4	0	0		dead_cell	138	4452	0.030997305	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A2_seedT2.tsv.gz
SUM-159_NLS_4N_O1_A20_seedT1	SUM-159_NLS_4N_O1_A20_seedT1	SUM-159-NLS-4N	4N	O1	harvest	25	TRUE	classified_full_promoted	4	0	0		dead_cell	176	6274	0.028052279	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A20_seedT1.tsv.gz
SUM-159_NLS_4N_O1_A21_seedT1	SUM-159_NLS_4N_O1_A21_seedT1	SUM-159-NLS-4N	4N	O1	harvest	26	TRUE	classified_full_promoted	4	0	0		dead_cell	210	4219	0.049774828	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A21_seedT1.tsv.gz
SUM-159_NLS_4N_O1_A22_seedT1	SUM-159_NLS_4N_O1_A22_seedT1	SUM-159-NLS-4N	4N	O1	harvest	27	TRUE	classified_full_promoted	4	0	0		dead_cell	304	4363	0.069676828	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A22_seedT1.tsv.gz
SUM-159_NLS_4N_O1_A22_seedT2	SUM-159_NLS_4N_O1_A22_seedT2	SUM-159-NLS-4N	4N	O1	harvest	27	TRUE	classified_full_promoted	4	0	0		dead_cell	174	9469	0.018375752	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A22_seedT2.tsv.gz
SUM-159_NLS_4N_O1_A3_seedT1	SUM-159_NLS_4N_O1_A3_seedT1	SUM-159-NLS-4N	4N	O1	harvest	8	TRUE	classified_full_promoted	4	0	0		dead_cell	69	5250	0.013142857	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A3_seedT1.tsv.gz
SUM-159_NLS_4N_O1_A3_seedT2	SUM-159_NLS_4N_O1_A3_seedT2	SUM-159-NLS-4N	4N	O1	harvest	8	TRUE	classified_full_promoted	4	0	0		dead_cell	165	8388	0.019670959	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A3_seedT2.tsv.gz
SUM-159_NLS_4N_O1_A4_seedT1	SUM-159_NLS_4N_O1_A4_seedT1	SUM-159-NLS-4N	4N	O1	harvest	9	TRUE	classified_full_promoted	4	0	0		dead_cell	85	2655	0.032015066	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A4_seedT1.tsv.gz
SUM-159_NLS_4N_O1_A4_seedT2	SUM-159_NLS_4N_O1_A4_seedT2	SUM-159-NLS-4N	4N	O1	harvest	9	TRUE	classified_full_promoted	4	0	0		dead_cell	30	7199	0.004167245	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A4_seedT2.tsv.gz
SUM-159_NLS_4N_O1_A5_seedT1	SUM-159_NLS_4N_O1_A5_seedT1	SUM-159-NLS-4N	4N	O1	harvest	10	TRUE	classified_full_promoted	4	0	0		dead_cell	84	3518	0.023877203	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A5_seedT1.tsv.gz
SUM-159_NLS_4N_O1_A5_seedT2	SUM-159_NLS_4N_O1_A5_seedT2	SUM-159-NLS-4N	4N	O1	harvest	10	TRUE	classified_full_promoted	4	0	0		dead_cell	23	8794	0.00261542	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A5_seedT2.tsv.gz
SUM-159_NLS_4N_O1_A6_seedT1	SUM-159_NLS_4N_O1_A6_seedT1	SUM-159-NLS-4N	4N	O1	harvest	11	TRUE	classified_full_promoted	4	0	0		dead_cell	190	3598	0.052807115	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A6_seedT1.tsv.gz
SUM-159_NLS_4N_O1_A6_seedT2	SUM-159_NLS_4N_O1_A6_seedT2	SUM-159-NLS-4N	4N	O1	harvest	11	TRUE	classified_full_promoted	4	0	0		dead_cell	128	7312	0.01750547	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A6_seedT2.tsv.gz
SUM-159_NLS_4N_O1_A7_seedT1	SUM-159_NLS_4N_O1_A7_seedT1	SUM-159-NLS-4N	4N	O1	harvest	12	TRUE	classified_full_promoted	4	0	0		dead_cell	85	2406	0.035328346	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A7_seedT1.tsv.gz
SUM-159_NLS_4N_O1_A7_seedT2	SUM-159_NLS_4N_O1_A7_seedT2	SUM-159-NLS-4N	4N	O1	harvest	12	TRUE	classified_full_promoted	4	0	0		dead_cell	49	7215	0.006791407	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A7_seedT2.tsv.gz
SUM159_NLS_4N_O1_A7K_harvest	SUM-159_NLS_4N_O1_A7K_harvest	SUM-159-NLS-4N	4N	O1	harvest	13	TRUE	classified_full_promoted	4	0	0		dead_cell	326	9663	0.033736935	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A7K_harvest.tsv.gz
SUM-159_NLS_4N_O1_A8_seedT1	SUM-159_NLS_4N_O1_A8_seedT1	SUM-159-NLS-4N	4N	O1	harvest	13	TRUE	classified_full_promoted	4	0	0		dead_cell	72	1137	0.063324538	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A8_seedT1.tsv.gz
SUM-159_NLS_4N_O1_A8_seedT2	SUM-159_NLS_4N_O1_A8_seedT2	SUM-159-NLS-4N	4N	O1	harvest	13	TRUE	classified_full_promoted	4	0	0		dead_cell	108	7408	0.014578834	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A8_seedT2.tsv.gz
SUM-159_NLS_4N_O1_A9_seedT1	SUM-159_NLS_4N_O1_A9_seedT1	SUM-159-NLS-4N	4N	O1	harvest	14	TRUE	classified_full_promoted	4	0	0		dead_cell	86	1660	0.051807229	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A9_seedT1.tsv.gz
SUM-159_NLS_4N_O1_A9_seedT2	SUM-159_NLS_4N_O1_A9_seedT2	SUM-159-NLS-4N	4N	O1	harvest	14	TRUE	classified_full_promoted	4	0	0		dead_cell	192	5940	0.032323232	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O1_A9_seedT2.tsv.gz
