observation_id	db_source_id	source_id	context_key	cohort	ploidy	lineage_id	scenario_id	condition_replicate	lineage_group	model_passage_id	model_segment_id	lineage_passage_index	landmark_after_passage_index	model_source_depth	model_oxygen_pct	model_mapping_status	observation_role	event	db_event	source_biological_passage	db_biological_passage	db_event_datetime	seed_db_id	seed_datetime	elapsed_days_since_seed	model_endpoint_day	endpoint_offset_days	abs_endpoint_offset_days	endpoint_selection_rank	selected_for_endpoint	likelihood_observation_day	within_model_time_window	include_in_current_endpoint_likelihood	include_in_future_timecourse_likelihood	exclusion_reason	cell_state	dead_count	eligible_denominator	observed_dead_fraction	classification_status	classification_partial	n_bundles_success	n_bundles_failed	n_bundles_unavailable	failure_reasons	ltee_comment_membership	feature_modes	prediction_shard	model_initial_cells	model_final_cells	db_snapshot_file	db_snapshot_server_time	db_snapshot_session_time_zone
SUM-159_NLS_4N_O2_A6_seedT2	SUM-159_NLS_4N_O2_A6_seedT2	SUM-159_NLS_4N_O2_A6_seedT2	SUM-159-NLS-4N	4N	4N	O2	4N-O2	O2	deprived	SUM-159_NLS_4N_O2_A6_seed	4N-O2-A6	6		7	0.1	formal_main_chain	formal_fixed_endpoint	harvest	harvest	14	14	2024-12-23 13:32:55	SUM-159_NLS_4N_O2_A6_seed	2024-12-18 16:49:23	4.8636	5	-0.1364	0.1364	1	TRUE	5	TRUE	TRUE	TRUE		dead_cell	88	8876	0.009914376	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O2_A6_seedT2.tsv.gz	530780	6287319	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_4N_O2_A7_seedT2	SUM-159_NLS_4N_O2_A7_seedT2	SUM-159_NLS_4N_O2_A7_seedT2	SUM-159-NLS-4N	4N	4N	O2	4N-O2	O2	deprived	SUM-159_NLS_4N_O2_A7_seed	4N-O2-A7	7		8	0	formal_main_chain	formal_fixed_endpoint	harvest	harvest	15	15	2024-12-30 16:39:46	SUM-159_NLS_4N_O2_A7_seed	2024-12-25 15:01:30	5.0682	5	0.0682	0.0682	1	TRUE	5	FALSE	TRUE	FALSE		dead_cell	49	7436	0.006589564	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O2_A7_seedT2.tsv.gz	423502	5273439	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_4N_O2_A8_seedT2	SUM-159_NLS_4N_O2_A8_seedT2	SUM-159_NLS_4N_O2_A8_seedT2	SUM-159-NLS-4N	4N	4N	O2	4N-O2	O2	deprived	SUM-159_NLS_4N_O2_A8_seed	4N-O2-A8	8		9	0	formal_main_chain	formal_fixed_endpoint	harvest	harvest	16	16	2025-05-12 11:58:02	SUM-159_NLS_4N_O2_A8_seed	2025-05-08 16:46:41	3.7995	4	-0.2005	0.2005	1	TRUE	4	TRUE	TRUE	TRUE		dead_cell	117	7443	0.015719468	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O2_A8_seedT2.tsv.gz	281867	5833871	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_4N_O2_A9_seedT2	SUM-159_NLS_4N_O2_A9_seedT2	SUM-159_NLS_4N_O2_A9_seedT2	SUM-159-NLS-4N	4N	4N	O2	4N-O2	O2	deprived	SUM-159_NLS_4N_O2_A9_seed	4N-O2-A9	9		10	0	formal_main_chain	formal_fixed_endpoint	harvest	harvest	17	17	2025-05-19 18:16:36	SUM-159_NLS_4N_O2_A9_seed	2025-05-14 15:17:47	5.1242	5	0.1242	0.1242	1	TRUE	5	FALSE	TRUE	FALSE		dead_cell	192	5773	0.033258271	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O2_A9_seedT2.tsv.gz	565898	4734381	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_4N_O2_A10_seedT2	SUM-159_NLS_4N_O2_A10_seedT2	SUM-159_NLS_4N_O2_A10_seedT2	SUM-159-NLS-4N	4N	4N	O2	4N-O2	O2	deprived	SUM-159_NLS_4N_O2_A10_seed	4N-O2-A10	10		11	0	formal_main_chain	formal_fixed_endpoint	harvest	harvest	18	18	2025-05-26 19:26:09	SUM-159_NLS_4N_O2_A10_seed	2025-05-21 11:40:06	5.3236	5	0.3236	0.3236	1	TRUE	5	FALSE	TRUE	FALSE		dead_cell	166	6517	0.025471843	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O2_A10_seedT2.tsv.gz	507971	5144322	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_4N_O2_A11_seedT2	SUM-159_NLS_4N_O2_A11_seedT2	SUM-159_NLS_4N_O2_A11_seedT2	SUM-159-NLS-4N	4N	4N	O2	4N-O2	O2	deprived	SUM-159_NLS_4N_O2_A11_seed	4N-O2-A11	11		12	0	formal_main_chain	formal_fixed_endpoint	harvest	harvest	19	19	2025-06-04 15:41:18	SUM-159_NLS_4N_O2_A11_seed	2025-05-30 16:47:02	4.9544	5	-0.0456000000000003	0.0456000000000003	1	TRUE	5	TRUE	TRUE	TRUE		dead_cell	385	5275	0.072985782	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O2_A11_seedT2.tsv.gz	404372	5122043	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_4N_O2_A12_seedT2	SUM-159_NLS_4N_O2_A12_seedT2	SUM-159_NLS_4N_O2_A12_seedT2	SUM-159-NLS-4N	4N	4N	O2	4N-O2	O2	deprived	SUM-159_NLS_4N_O2_A12_seed	4N-O2-A12	12		13	0	formal_main_chain	formal_fixed_endpoint	harvest	harvest	20	20	2025-06-11 17:24:02	SUM-159_NLS_4N_O2_A12_seed	2025-06-06 14:18:35	5.1288	5	0.1288	0.1288	1	TRUE	5	FALSE	TRUE	FALSE		dead_cell	223	6179	0.036089982	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O2_A12_seedT2.tsv.gz	570354	4840208	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_4N_O2_A13_seedT1	SUM-159_NLS_4N_O2_A13_seedT1	SUM-159_NLS_4N_O2_A13_seedT1	SUM-159-NLS-4N	4N	4N	O2	4N-O2	O2	deprived	SUM-159_NLS_4N_O2_A13_seed	4N-O2-A13	13		14	0	formal_main_chain	formal_fixed_endpoint	harvest	harvest	21	21	2025-06-16 14:28:00	SUM-159_NLS_4N_O2_A13_seed	2025-06-14 17:13:40	1.885	2	-0.115	0.115	1	TRUE	2	TRUE	TRUE	TRUE		dead_cell	108	2011	0.053704625	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O2_A13_seedT1.tsv.gz	623824	1714403	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_4N_O2_A14_seedT4	SUM-159_NLS_4N_O2_A14_seedT4	SUM-159_NLS_4N_O2_A14_seedT4	SUM-159-NLS-4N	4N	4N	O2	4N-O2	O2	deprived	SUM-159_NLS_4N_O2_A14_seed	4N-O2-A14	14		15	0	formal_main_chain	formal_fixed_endpoint	harvest	harvest	22	22	2025-06-30 12:37:35	SUM-159_NLS_4N_O2_A14_seed	2025-06-20 12:43:21	9.996	10	-0.00399999999999956	0.00399999999999956	1	TRUE	10	TRUE	TRUE	TRUE		dead_cell	435	8442	0.051528074	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O2_A14_seedT4.tsv.gz	465640	6448783	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_4N_O2_A15_seedT4	SUM-159_NLS_4N_O2_A15_seedT4	SUM-159_NLS_4N_O2_A15_seedT4	SUM-159-NLS-4N	4N	4N	O2	4N-O2	O2	deprived	SUM-159_NLS_4N_O2_A15_seed	4N-O2-A15	15		16	0	formal_main_chain	formal_fixed_endpoint	harvest	harvest	23	23	2025-08-04 12:40:01	SUM-159_NLS_4N_O2_A15_seed	2025-07-25 15:32:04	9.8805	10	-0.1195	0.1195	1	TRUE	10	TRUE	TRUE	TRUE		dead_cell	78	2714	0.028739867	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O2_A15_seedT4.tsv.gz	613799	6452125	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_4N_O2_A16_seedT6	SUM-159_NLS_4N_O2_A16_seedT6	SUM-159_NLS_4N_O2_A16_seedT6	SUM-159-NLS-4N	4N	4N	O2	4N-O2	O2	deprived	SUM-159_NLS_4N_O2_A16_seed	4N-O2-A16	16		17	0	formal_main_chain	formal_fixed_endpoint	harvest	harvest	24	24	2025-08-20 15:41:06	SUM-159_NLS_4N_O2_A16_seed	2025-08-06 12:34:56	14.1293	14	0.129300000000001	0.129300000000001	1	TRUE	14	FALSE	TRUE	FALSE		dead_cell	876	9575	0.091488251	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O2_A16_seedT6.tsv.gz	341989	7310998	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_4N_O2_A17_seedT2	SUM-159_NLS_4N_O2_A17_seedT2	SUM-159_NLS_4N_O2_A17_seedT2	SUM-159-NLS-4N	4N	4N	O2	4N-O2	O2	deprived	SUM-159_NLS_4N_O2_A17_seed	4N-O2-A17	17		18	0	formal_main_chain	formal_fixed_endpoint	harvest	harvest	25	25	2025-08-27 19:47:04	SUM-159_NLS_4N_O2_A17_seed	2025-08-22 12:42:34	5.2948	5	0.2948	0.2948	1	TRUE	5	FALSE	TRUE	FALSE		dead_cell	534	7710	0.0692607	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O2_A17_seedT2.tsv.gz	841049	6008764	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_4N_O2_A18_seedT2	SUM-159_NLS_4N_O2_A18_seedT2	SUM-159_NLS_4N_O2_A18_seedT2	SUM-159-NLS-4N	4N	4N	O2	4N-O2	O2	deprived	SUM-159_NLS_4N_O2_A18_seed	4N-O2-A18	18		19	0	formal_main_chain	formal_fixed_endpoint	harvest	harvest	26	26	2025-09-03 19:47:04	SUM-159_NLS_4N_O2_A18_seed	2025-08-29 12:42:34	5.2948	5	0.2948	0.2948	1	TRUE	5	FALSE	TRUE	FALSE		dead_cell	343	4920	0.069715447	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O2_A18_seedT2.tsv.gz	584835	4143976	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_4N_O2_A19_seedT2	SUM-159_NLS_4N_O2_A19_seedT2	SUM-159_NLS_4N_O2_A19_seedT2	SUM-159-NLS-4N	4N	4N	O2	4N-O2	O2	deprived	SUM-159_NLS_4N_O2_A19_seed	4N-O2-A19	19		20	0	formal_main_chain	formal_fixed_endpoint	harvest	harvest	27	27	2025-09-10 12:42:56	SUM-159_NLS_4N_O2_A19_seed	2025-09-05 12:42:34	5.0003	5	0.000300000000000189	0.000300000000000189	1	TRUE	5	FALSE	TRUE	FALSE		dead_cell	357	4488	0.079545455	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O2_A19_seedT2.tsv.gz	636078	3730692	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_4N_O2_A20_seedT1	SUM-159_NLS_4N_O2_A20_seedT1	SUM-159_NLS_4N_O2_A20_seedT1	SUM-159-NLS-4N	4N	4N	O2	4N-O2	O2	deprived	SUM-159_NLS_4N_O2_A20_seed	4N-O2-A20	20		21	0	formal_main_chain	formal_fixed_endpoint	harvest	harvest	28	28	2025-09-22 15:38:24	SUM-159_NLS_4N_O2_A20_seed	2025-09-19 12:42:34	3.1221	3	0.1221	0.1221	1	TRUE	3	FALSE	TRUE	FALSE		dead_cell	232	6122	0.037896112	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O2_A20_seedT1.tsv.gz	981409	4631895	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_4N_O2_A21_seedT2	SUM-159_NLS_4N_O2_A21_seedT2	SUM-159_NLS_4N_O2_A21_seedT2	SUM-159-NLS-4N	4N	4N	O2	4N-O2	O2	deprived	SUM-159_NLS_4N_O2_A21_seed	4N-O2-A21	21		22	0	formal_main_chain	formal_fixed_endpoint	harvest	harvest	29	29	2025-09-29 12:41:58	SUM-159_NLS_4N_O2_A21_seed	2025-09-24 13:42:34	4.9579	5	-0.0420999999999996	0.0420999999999996	1	TRUE	5	TRUE	TRUE	TRUE		dead_cell	337	9795	0.034405309	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O2_A21_seedT2.tsv.gz	678409	7452472	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_4N_O2_A22_seedT2	SUM-159_NLS_4N_O2_A22_seedT2	SUM-159_NLS_4N_O2_A22_seedT2	SUM-159-NLS-4N	4N	4N	O2	4N-O2	O2	deprived	SUM-159_NLS_4N_O2_A22_seed	4N-O2-A22	22		23	0	formal_main_chain	formal_fixed_endpoint	harvest	harvest	30	30	2025-10-06 12:41:58	SUM-159_NLS_4N_O2_A22_seed	2025-10-01 16:00:38	4.862	5	-0.138	0.138	1	TRUE	5	TRUE	TRUE	TRUE		dead_cell	208	9065	0.022945394	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O2_A22_seedT2.tsv.gz	559214	6963438	cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
SUM-159_NLS_4N_O2_A7K_harvest	SUM159_NLS_4N_O2_A7K_harvest	SUM-159_NLS_4N_O2_A7K_harvest	SUM-159-NLS-4N	4N	4N	O2	4N-O2	O2	deprived	SUM-159_NLS_4N_O2_A7K_seed	4N-O2-A7K		7	9	1	a7k_side_branch_not_currently_simulated	a7k_side_branch_endpoint_candidate	harvest	harvest	16	16	2025-03-05 15:49:12	SUM-159_NLS_4N_O2_A7K_seed	2025-03-01 21:26:31	3.7658				1	TRUE		FALSE	FALSE	FALSE	a7k_side_branch_not_simulated_by_current_independent_scenario_adapter	dead_cell	387	10101	0.038313038	classified_full_promoted	FALSE	4	0	0		TRUE	fixed_mask_promoted_full	/home/4470246/Repositories/Reversing-in-vitro-adaptations/code/output/metrics/morphology/sum159_all_db_cloneid_cell_state/predictions_by_cloneid/SUM-159_NLS_4N_O2_A7K_harvest.tsv.gz			cloneid_passaging_dead_cell_sources_and_parents_20260731.tsv	2026-07-31 23:26:42	UTC
