seed	cohort	lineage_id	scenario_id	passage_id	chromosome_number	endpoint_state	reseeded_state	reseed_mode	boundary_scale
10	2N	C	2N-C	SUM-159_NLS_2N_C_A1_seed	151	0.00103420814821146	2.8552723910569e-05	downsample_to_observed_inoculum	0.0276082952546327
10	2N	C	2N-C	SUM-159_NLS_2N_C_A1_seed	152	0.0026166330010643	7.22407764663988e-05	downsample_to_observed_inoculum	0.0276082952546327
10	2N	C	2N-C	SUM-159_NLS_2N_C_A1_seed	153	0.00114190153164054	3.15259546372493e-05	downsample_to_observed_inoculum	0.0276082952546327
10	2N	C	2N-C	SUM-159_NLS_2N_C_A1_seed	154	0.00239605649223215	6.61510350843247e-05	downsample_to_observed_inoculum	0.0276082952546327
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	22	2.36560457416183e-16	5.36725782383318e-17	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	23	1.27513865855803e-14	2.89312846972436e-15	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	24	5.79958952886277e-13	1.31585357137884e-13	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	25	2.22672118711229e-11	5.05214897010339e-12	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	26	7.2220806208056e-10	1.63859882330956e-10	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	27	1.98037902908706e-08	4.49322974520744e-09	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	28	4.59493196879792e-07	1.04253199494468e-07	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	29	9.02651103049282e-06	2.04800127965152e-06	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	30	0.000150167331408127	3.40710697463033e-05	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	31	0.00211521366994726	0.000479915250549675	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	32	0.0252102447552226	0.00571988593872077	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	33	0.253994403343183	0.0576281202464516	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	34	2.16075879451248	0.490248863733812	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	35	15.5039372827025	3.51764743734856	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	36	93.7401225381128	21.2684491565135	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	37	477.283629397544	108.289623804905	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	38	2045.82962011238	464.172886487945	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	39	7383.20320896567	1675.15550236505	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	40	22444.4265141239	5092.35673303782	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	41	57520.7995374926	13050.7424919118	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	42	124425.467174745	28230.5660663667	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	43	227522.034428273	51621.8742860805	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	44	352352.722551802	79944.3798647182	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	45	463169.051266306	105087.2044009	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	46	518145.728039841	117560.7175892	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	47	494832.44339336	112271.227926186	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	48	404888.429112095	91864.0677595662	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	49	285058.291591259	64676.12391787	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	50	173547.964057044	39375.8398199549	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	51	91900.7245944908	20851.1130086264	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	52	42614.3027794862	9668.64675942018	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	53	17437.0949132151	3956.25647329651	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	54	6351.01473633759	1440.96498228008	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	55	2078.8352455096	471.661445779664	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	56	617.842704640258	140.180701652288	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	57	168.53417093354	38.2382735223947	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	58	42.6550627545468	9.67789468265439	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	59	10.1235806671589	2.29691251591645	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	60	2.27576843079223	0.516343096763329	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	61	0.48902693192019	0.110954030740482	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	62	0.101278211596103	0.0229787463006414	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	63	0.0203728581613261	0.00462234405337858	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	64	0.0040628794640782	0.00092181600547468	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	65	0.000942375490942442	0.000213813089558367	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	66	0.000787244225142884	0.000178615765830717	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	67	0.00152656612867981	0.00034635856251075	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	68	0.00513696805416537	0.00116551313269544	downsample_to_observed_inoculum	0.226887362429745
10	2N	C	2N-C	SUM-159_NLS_2N_C_A2_seed	69	0.0108935629373036	0.00247161176230723	downsample_to_observed_inoculum	0.226887362429745
