parameter	O2_pct	n_complete	spearman_rho	parameter_group	parameter_order	parameter_plot_label	parameter_display_label	display_order	importance_rank	peak_direction	peak_direction_order	within_direction_rank	max_abs_rho	rho_at_max_abs	O2_at_max_abs
mu_hp	0.9	500	0.034266489513877	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	0.925	500	0.0403221966434456	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	0.95	500	0.0463028314366902	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	0.975	500	0.0388570380795351	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1	500	0.0377331610445658	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.025	500	0.0304145682572693	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.05	500	0.033427637755821	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.075	500	0.00798320376475379	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.1	500	0.00112157302464728	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.125	500	0.00456942847104008	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.15	500	0.0344111621620105	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.175	500	0.0302376394646283	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.2	500	0.0228444543431581	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.225	500	0.016499977919903	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.25	500	0.0146165454821254	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.275	500	0.022200003456018	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.3	500	0.0185837632552615	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.325	500	0.0102051337190002	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.35	500	0.00573180167847218	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.375	500	0.00801046788689706	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.4	500	0.00532341584890362	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.425	500	0.0090737686504846	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.45	500	0.0171063166363005	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.475	500	0.0189970451067643	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.5	500	0.0165715942407441	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.525	500	0.0210980145191075	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.55	500	0.0214721281951368	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.575	500	0.0315566853739541	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.6	500	0.0348957723330641	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.625	500	0.0354368307570059	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.65	500	0.0361464659361716	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.675	500	0.0463369115893693	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.7	500	0.042415198020092	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.725	500	0.0407434465306452	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.75	500	0.0570296314927557	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.775	500	0.0599526525878905	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.8	500	0.0660183437621877	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.825	500	0.0720493787812253	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.85	500	0.0787335047261103	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.875	500	0.0797126131125159	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.9	500	0.0814072127043223	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.925	500	0.0815261572371938	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.95	500	0.0851382694194568	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	1.975	500	0.0880325863859972	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2	500	0.0889014862786688	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.025	500	0.0880912426487772	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.05	500	0.0874373837194892	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.075	500	0.0831765006307324	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.1	500	0.0895660012556959	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.125	500	0.0848853082861909	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.15	500	0.0857975043728295	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.175	500	0.086047681493623	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.2	500	0.085320094234032	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.225	500	0.0864775714195299	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.25	500	0.0871515904391352	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.275	500	0.0880617705167421	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.3	500	0.0947175763347529	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.325	500	0.0953595312107108	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.35	500	0.0993536291042698	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.375	500	0.0996825265777306	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.4	500	0.100486338178807	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.425	500	0.101178693280558	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.45	500	0.105350391969768	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.475	500	0.106053403119258	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.5	500	0.110233069844166	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.525	500	0.119148053783295	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.55	500	0.119346966674424	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.575	500	0.119052149353643	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.6	500	0.119431063051176	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.625	500	0.119571703681246	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.65	500	0.119583895735867	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.675	500	0.130301575751074	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.7	500	0.130154983094339	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.725	500	0.129976902296537	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.75	500	0.130632393233137	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.775	500	0.130419944281365	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.8	500	0.129934566106871	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.825	500	0.129859205769257	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.85	500	0.124952431786909	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.875	500	0.122320963997933	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.9	500	0.122184739387647	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.925	500	0.122295523883961	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.95	500	0.120259642763213	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	2.975	500	0.119700824259706	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3	500	0.119665976103587	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.025	500	0.120345467147707	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.05	500	0.106986239298364	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.075	500	0.106225435889965	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.1	500	0.105755033782564	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.125	500	0.106089883282689	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.15	500	0.10685174269582	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.175	500	0.10764931426894	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.2	500	0.107910915440914	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.225	500	0.107700482498174	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.25	500	0.107214528321099	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.275	500	0.110279918054046	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.3	500	0.109405546136859	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.325	500	0.10407598626043	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.35	500	0.103719344662676	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.375	500	0.103720880669557	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.4	500	0.101433478421995	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.425	500	0.100551426470402	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.45	500	0.0988694029349365	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.475	500	0.098600409729847	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.5	500	0.097752149929643	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.525	500	0.0947109523050772	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.55	500	0.0931853134702151	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.575	500	0.0929822725605918	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.6	500	0.0930091526810147	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.625	500	0.0929062402199669	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.65	500	0.0928414399296616	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.675	500	0.0929826565623121	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.7	500	0.0956589565521364	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.725	500	0.0941029815813683	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.75	500	0.096229103106393	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.775	500	0.0962041429945717	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.8	500	0.0956759486282609	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.825	500	0.0952880108902998	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.85	500	0.0943407746466813	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.875	500	0.0961352146857729	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.9	500	0.0956612605624583	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.925	500	0.095324587054161	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.95	500	0.0928297278771916	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	3.975	500	0.0921117406606088	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4	500	0.0915490821398985	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.025	500	0.090743542531081	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.05	500	0.091451161701215	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.075	500	0.0900549314461033	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.1	500	0.0896501936328778	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.125	500	0.0893854244467118	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.15	500	0.0886465091363712	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.175	500	0.088300715587216	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.2	500	0.0876038484652512	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
mu_hp	4.225	500	0.0853335342942435	Ploidy-linked growth and death	13	mu_hp | Stress-associated death scale	Stress-associated death scale (mu_hp)	9	1	Negative peak rho	2	1	0.683437045798044	-0.683437045798044	0
