N	output	parameter	O2_pct	replicates	S1_mean	S1_range	ST_mean	ST_range	S1_delta_vs_max_N	ST_delta_vs_max_N
257	dominant_growth_rate	buffer_n_exp	0.300	2	0.0007907803183	0.0001153907676	0.004426262905	0.000195138118	0.0006273792668	0.003492948457
257	dominant_growth_rate	buffer_n_exp	0.325	2	0.0006878701624	0.0001732697027	0.003741751	0.000274271706	0.0005399528415	0.002900897227
257	dominant_growth_rate	buffer_n_exp	0.350	2	0.0006032054609	0.0001938414998	0.003208175349	0.000199679388	0.0004687656576	0.002444129758
257	dominant_growth_rate	buffer_n_exp	0.375	2	0.0005339961162	0.0001833126035	0.002828859707	2.8910872e-05	0.0004110679764	0.002125203941
257	dominant_growth_rate	buffer_n_exp	0.400	2	0.0004768156065	0.0001519317842	0.002571162385	0.000174435953	0.0003637813398	0.0019152071
257	dominant_growth_rate	buffer_n_exp	0.425	2	0.0004290077269	0.0001104420267	0.002395016332	0.000364055785	0.0003245662505	0.001777783439
257	dominant_growth_rate	buffer_n_exp	0.450	2	0.0003886713847	6.78158756e-05	0.002267068461	0.000515694698	0.0002917936099	0.001682676418
257	dominant_growth_rate	buffer_n_exp	0.475	2	0.0003543377437	3.02270313e-05	0.002164571425	0.000622340345	0.0002643222409	0.001609709043
257	dominant_growth_rate	buffer_n_exp	0.500	2	0.0003247707294	1.0095594e-06	0.002074267788	0.000687149888	0.0002411549494	0.001547177765
257	dominant_growth_rate	buffer_n_exp	0.525	2	0.000298912788	1.87959424e-05	0.001989698679	0.000717628142	0.0002211377961	0.001488875853
257	dominant_growth_rate	buffer_n_exp	0.550	2	0.000273026477	3.5429854e-05	0.001904554689	0.000730020987	0.0002010804753	0.001431168324
257	dominant_growth_rate	buffer_n_exp	0.575	2	0.0002495218825	4.40923818e-05	0.001825163025	0.000718566533	0.000182984206	0.001378324621
257	dominant_growth_rate	buffer_n_exp	0.600	2	0.0002243297883	3.74207435e-05	0.001757396222	0.000697762483	0.0001626381689	0.001335294881
257	dominant_growth_rate	buffer_n_exp	0.625	2	0.0002006660897	2.49482934e-05	0.001692235328	0.000654866439	0.0001433277804	0.001293214578
257	dominant_growth_rate	buffer_n_exp	0.650	2	0.0001793552609	1.07994003e-05	0.001635848354	0.000606125367	0.000125990082	0.001258676751
257	dominant_growth_rate	buffer_n_exp	0.675	2	0.0001605104244	2.9319914e-06	0.001589359693	0.000557072856	0.0001108098504	0.001233036043
257	dominant_growth_rate	buffer_n_exp	0.700	2	0.0001438323137	1.55047648e-05	0.001551239934	0.000507775718	9.744890713e-05	0.001214390875
257	dominant_growth_rate	buffer_n_exp	0.725	2	0.0001290883074	2.64695924e-05	0.001520031275	0.000458506601	8.571110366e-05	0.001201356929
257	dominant_growth_rate	buffer_n_exp	0.750	2	0.0001160910635	3.560742452e-05	0.001494335965	0.000409763596	7.544271657e-05	0.00119261672
257	dominant_growth_rate	buffer_n_exp	0.775	2	0.0001046215671	4.275210379e-05	0.001472615974	0.000362662308	6.645494319e-05	0.001186712816
257	dominant_growth_rate	buffer_n_exp	0.800	2	9.368812661e-05	4.756841698e-05	0.001450454005	0.000319046804	5.778318976e-05	0.001179308321
257	dominant_growth_rate	buffer_n_exp	0.825	2	8.402352312e-05	5.064858436e-05	0.001430675982	0.000277695773	5.018352828e-05	0.001173302579
257	dominant_growth_rate	buffer_n_exp	0.850	2	7.514680076e-05	5.130813508e-05	0.001412288624	0.000240108182	4.319306916e-05	0.001167755776
257	dominant_growth_rate	buffer_n_exp	0.875	2	6.756542738e-05	5.10892679e-05	0.001395049756	0.000205549241	3.734941186e-05	0.00116247149
257	dominant_growth_rate	buffer_n_exp	0.900	2	6.110510811e-05	5.014759158e-05	0.001378081515	0.000174862658	3.247430882e-05	0.001156585179
257	dominant_growth_rate	buffer_n_exp	0.925	2	5.560636182e-05	4.863383364e-05	0.001360748061	0.000148619273	2.841544235e-05	0.00114949048
257	dominant_growth_rate	buffer_n_exp	0.950	2	5.09259379e-05	4.66842411e-05	0.001342647121	0.000127172572	2.504095476e-05	0.001140825092
257	dominant_growth_rate	buffer_n_exp	0.975	2	4.693622137e-05	4.441857094e-05	0.001323565407	0.000110652759	2.223422233e-05	0.001130420383
257	dominant_growth_rate	buffer_n_exp	1.000	2	4.352527164e-05	4.193855616e-05	0.00130344319	9.8985633e-05	1.989370407e-05	0.001118263495
257	dominant_growth_rate	buffer_n_exp	1.025	2	4.05333884e-05	3.92015688e-05	0.001281909513	9.2812788e-05	1.786940638e-05	0.001104030597
257	dominant_growth_rate	buffer_n_exp	1.050	2	3.772898093e-05	3.595014118e-05	0.001257302849	9.244049e-05	1.594003788e-05	0.001086107272
257	dominant_growth_rate	buffer_n_exp	1.075	2	3.529483435e-05	3.279304994e-05	0.001231546948	9.3347825e-05	1.429872808e-05	0.001066463076
257	dominant_growth_rate	buffer_n_exp	1.100	2	3.313462935e-05	2.981452379e-05	0.001205315158	9.5962267e-05	1.285229889e-05	0.001045808724
257	dominant_growth_rate	buffer_n_exp	1.125	2	3.124734765e-05	2.692297119e-05	0.001179718041	0.000101456772	1.160655599e-05	0.001025293286
257	dominant_growth_rate	buffer_n_exp	1.150	2	2.958414732e-05	2.413526584e-05	0.001155006976	0.000109221003	1.051910583e-05	0.001005204869
257	dominant_growth_rate	buffer_n_exp	1.175	2	2.810537805e-05	2.146104138e-05	0.001131444613	0.000118656251	9.55746917e-06	0.0009858453606
257	dominant_growth_rate	buffer_n_exp	1.200	2	2.677900739e-05	1.890447859e-05	0.00110929106	0.000129192246	8.69904864e-06	0.000967524098
257	dominant_growth_rate	buffer_n_exp	1.225	2	2.557953549e-05	1.646541311e-05	0.001088790003	0.000140294839	7.92223843e-06	0.000950516131
257	dominant_growth_rate	buffer_n_exp	1.250	2	2.432738393e-05	1.445973692e-05	0.001068512726	0.0001481812618	7.04711357e-06	0.0009333898819
257	dominant_growth_rate	buffer_n_exp	1.275	2	2.314313111e-05	1.261028313e-05	0.001050273573	0.0001556707758	6.19495053e-06	0.0009179615806
257	dominant_growth_rate	buffer_n_exp	1.300	2	2.207692764e-05	1.078744877e-05	0.001034845953	0.0001636297246	5.41788778e-06	0.0009050134884
257	dominant_growth_rate	buffer_n_exp	1.325	2	2.109986527e-05	8.97300936e-06	0.001022138293	0.0001717514397	4.6892438e-06	0.000894463956
257	dominant_growth_rate	buffer_n_exp	1.350	2	1.997430963e-05	6.76896904e-06	0.001013212709	0.0001769880702	3.77353583e-06	0.0008873842768
257	dominant_growth_rate	buffer_n_exp	1.375	2	1.894932417e-05	4.65976696e-06	0.001007744145	0.0001797146098	2.92183039e-06	0.0008834573637
257	dominant_growth_rate	buffer_n_exp	1.400	2	1.806610063e-05	2.72620991e-06	0.001005447869	0.0001807065608	2.17716687e-06	0.000882405159
257	dominant_growth_rate	buffer_n_exp	1.425	2	1.731254731e-05	9.5306398e-07	0.001006177052	0.000180007677	1.52915979e-06	0.0008840862436
257	dominant_growth_rate	buffer_n_exp	1.450	2	1.667907007e-05	6.7234604e-07	0.00100977795	0.0001777025811	9.7216989e-07	0.0008883524342
257	dominant_growth_rate	buffer_n_exp	1.475	2	1.616059753e-05	2.16552482e-06	0.00101606507	0.0001738623275	5.0244895e-07	0.0008950211624
257	dominant_growth_rate	buffer_n_exp	1.500	2	1.575068132e-05	3.53429077e-06	0.001024879576	0.0001686545026	1.1241168e-07	0.0009039342742
257	dominant_growth_rate	buffer_n_exp	1.525	2	1.544216633e-05	4.78131357e-06	0.001036078036	0.0001623126311	1.8606577e-07	0.0009149769609
257	dominant_growth_rate	buffer_n_exp	1.550	2	1.523112319e-05	5.91306927e-06	0.001049488795	0.0001550400016	3.9784079e-07	0.0009279697034
257	dominant_growth_rate	buffer_n_exp	1.575	2	1.51249042e-05	6.95691344e-06	0.001064822183	0.000146820809	5.3199504e-07	0.0009425953583
257	dominant_growth_rate	buffer_n_exp	1.600	2	1.51116133e-05	7.90084368e-06	0.001081996593	0.000138062999	5.9858429e-07	0.0009587754127
257	dominant_growth_rate	buffer_n_exp	1.625	2	1.518745383e-05	8.74887653e-06	0.001100845622	0.00012900353	5.9912518e-07	0.0009763498037
257	dominant_growth_rate	buffer_n_exp	1.650	2	1.534827145e-05	9.50467596e-06	0.001121208395	0.00011988042	5.3472839e-07	0.0009951699481
257	dominant_growth_rate	buffer_n_exp	1.675	2	1.558942943e-05	1.017172021e-05	0.001142931253	0.000110928094	4.0134658e-07	0.001015085835
257	dominant_growth_rate	buffer_n_exp	1.700	2	1.590573101e-05	1.075344278e-05	0.00116586926	0.000102373131	1.7907122e-07	0.001035784014
257	dominant_growth_rate	buffer_n_exp	1.725	2	1.629139374e-05	1.125332794e-05	0.001189887318	9.4430797e-05	9.646749e-08	0.001057237833
257	dominant_growth_rate	buffer_n_exp	1.750	2	1.674010287e-05	1.167490194e-05	0.001214860359	8.7303389e-05	4.1482636e-07	0.001079352724
257	dominant_growth_rate	buffer_n_exp	1.775	2	1.724516716e-05	1.202155901e-05	0.00124067216	8.1181303e-05	7.7126823e-07	0.001102011026
257	dominant_growth_rate	buffer_n_exp	1.800	2	1.779970824e-05	1.229635627e-05	0.001267213887	7.6244611e-05	1.16463334e-06	0.001125066098
257	dominant_growth_rate	buffer_n_exp	1.825	2	1.839674288e-05	1.25020445e-05	0.00129438446	7.2660931e-05	1.58783572e-06	0.001148423994
257	dominant_growth_rate	buffer_n_exp	1.850	2	1.902917551e-05	1.264129454e-05	0.001322092247	7.0580654e-05	2.04307919e-06	0.001172093002
257	dominant_growth_rate	buffer_n_exp	1.875	2	1.972210784e-05	1.265229514e-05	0.001350614451	6.941677e-05	2.54211646e-06	0.001196273358
257	dominant_growth_rate	buffer_n_exp	1.900	2	2.074679878e-05	1.320858568e-05	0.001381727176	7.4350342e-05	3.35706274e-06	0.001222742751
257	dominant_growth_rate	buffer_n_exp	1.925	2	2.191308384e-05	1.395640197e-05	0.001414803473	8.4429478e-05	4.29967453e-06	0.001250878938
257	dominant_growth_rate	buffer_n_exp	1.950	2	2.31065894e-05	1.468499034e-05	0.001449057606	9.8255225e-05	5.266912e-06	0.001279922393
257	dominant_growth_rate	buffer_n_exp	1.975	2	2.431680433e-05	1.539054831e-05	0.001484337003	0.000115660903	6.23740333e-06	0.001309697316
257	dominant_growth_rate	buffer_n_exp	2.000	2	2.55341531e-05	1.60702116e-05	0.001520503556	0.000136477512	7.20166293e-06	0.001340067482
257	dominant_growth_rate	buffer_n_exp	2.025	2	2.675002222e-05	1.672198109e-05	0.001557432268	0.000160533841	8.15118519e-06	0.00137091075
257	dominant_growth_rate	buffer_n_exp	2.050	2	2.795676944e-05	1.734464734e-05	0.0015950099	0.000187656603	9.07875569e-06	0.001402118269
257	dominant_growth_rate	buffer_n_exp	2.075	2	2.914772017e-05	1.793771734e-05	0.001633133655	0.000217670611	9.98141395e-06	0.001433589434
257	dominant_growth_rate	buffer_n_exp	2.100	2	3.03171494e-05	1.850134097e-05	0.001671709909	0.000250399011	1.085165734e-05	0.001465237318
257	dominant_growth_rate	buffer_n_exp	2.125	2	3.146025217e-05	1.903623805e-05	0.001710653	0.000285663554	1.16837435e-05	0.001496982604
257	dominant_growth_rate	buffer_n_exp	2.150	2	3.257636853e-05	1.953710052e-05	0.001749867301	0.000323318566	1.247731723e-05	0.001528735381
257	dominant_growth_rate	buffer_n_exp	2.175	2	3.366025445e-05	2.000988193e-05	0.001789301342	0.00036314101	1.322743477e-05	0.001560450251
257	dominant_growth_rate	buffer_n_exp	2.200	2	3.470921867e-05	2.045734788e-05	0.001828888379	0.000404947907	1.393171143e-05	0.001592066937
257	dominant_growth_rate	buffer_n_exp	2.225	2	3.57215378e-05	2.088205806e-05	0.001868564005	0.000448559891	1.458874635e-05	0.001623527946
257	dominant_growth_rate	buffer_n_exp	2.250	2	3.669615185e-05	2.128678568e-05	0.001908267116	0.000493798309	1.519782707e-05	0.001654779596
257	dominant_growth_rate	buffer_n_exp	2.275	2	3.763259633e-05	2.167445866e-05	0.001947939285	0.000540485718	1.575886926e-05	0.001685771462
257	dominant_growth_rate	buffer_n_exp	2.300	2	3.853093395e-05	2.204810528e-05	0.001987524221	0.000588446398	1.627235508e-05	0.001716455908
257	dominant_growth_rate	buffer_n_exp	2.325	2	3.939168607e-05	2.241080161e-05	0.002026967341	0.000637506858	1.673926972e-05	0.001746787743
257	dominant_growth_rate	buffer_n_exp	2.350	2	4.021576604e-05	2.276562451e-05	0.002066215422	0.000687496347	1.716103844e-05	0.001776723941
257	dominant_growth_rate	buffer_n_exp	2.375	2	4.100441451e-05	2.311560759e-05	0.002105216337	0.000738247349	1.753946442e-05	0.00180622345
257	dominant_growth_rate	buffer_n_exp	2.400	2	4.175913711e-05	2.346370074e-05	0.002143918863	0.000789596061	1.787666715e-05	0.001835247063
257	dominant_growth_rate	buffer_n_exp	2.425	2	4.248164693e-05	2.381273456e-05	0.002182272567	0.000841382856	1.817502461e-05	0.00186375734
257	dominant_growth_rate	buffer_n_exp	2.450	2	4.317381054e-05	2.416538946e-05	0.002220227746	0.00089345272	1.843711763e-05	0.001891718585
257	dominant_growth_rate	buffer_n_exp	2.475	2	4.383759801e-05	2.452416763e-05	0.002257735415	0.00094565564	1.866567699e-05	0.001919096842
257	dominant_growth_rate	buffer_n_exp	2.500	2	4.447503901e-05	2.489137178e-05	0.002294747356	0.000997846989	1.886353556e-05	0.001945859927
257	dominant_growth_rate	buffer_n_exp	2.525	2	4.50881823e-05	2.526908568e-05	0.002331216194	0.001049887864	1.903358307e-05	0.001971977475
257	dominant_growth_rate	buffer_n_exp	2.550	2	4.567906111e-05	2.56591611e-05	0.002367095503	0.00110164538	1.917872559e-05	0.001997420988
257	dominant_growth_rate	buffer_n_exp	2.575	2	4.624966285e-05	2.606320747e-05	0.002402339946	0.00115299294	1.930184865e-05	0.002022163894
257	dominant_growth_rate	buffer_n_exp	2.600	2	4.680190352e-05	2.648258583e-05	0.002436905425	0.001203810459	1.940578394e-05	0.002046181593
257	dominant_growth_rate	buffer_n_exp	2.625	2	4.733760687e-05	2.691840717e-05	0.002470749249	0.00125398456	1.949328043e-05	0.002069451506
257	dominant_growth_rate	buffer_n_exp	2.650	2	4.785848714e-05	2.737153248e-05	0.002503830302	0.001303408712	1.956697841e-05	0.002091953105
257	dominant_growth_rate	buffer_n_exp	2.675	2	4.836613647e-05	2.784257831e-05	0.002536109215	0.001351983353	1.962938869e-05	0.002113667928
257	dominant_growth_rate	buffer_n_exp	2.700	2	4.886201508e-05	2.833192176e-05	0.002567548527	0.001399615933	1.968287581e-05	0.002134579585
257	dominant_growth_rate	buffer_n_exp	2.725	2	4.934744501e-05	2.883971038e-05	0.002598112834	0.001446220927	1.97296459e-05	0.002154673734
257	dominant_growth_rate	buffer_n_exp	2.750	2	4.982360688e-05	2.936587299e-05	0.002627768917	0.001491719787	1.977173824e-05	0.002173938044
257	dominant_growth_rate	buffer_n_exp	2.775	2	5.029153828e-05	2.991013135e-05	0.002656485857	0.001536040866	1.981101874e-05	0.002192362136
257	dominant_growth_rate	buffer_n_exp	2.800	2	5.07521362e-05	3.047201628e-05	0.002684235156	0.001579119345	1.984917769e-05	0.002209937532
257	dominant_growth_rate	buffer_n_exp	2.825	2	5.120616132e-05	3.105088374e-05	0.002710990861	0.001620897166	1.988772909e-05	0.00222665762
257	dominant_growth_rate	buffer_n_exp	2.850	2	5.165424322e-05	3.164593269e-05	0.002736729676	0.001661322953	1.992801167e-05	0.002242517606
257	dominant_growth_rate	buffer_n_exp	2.875	2	5.209688782e-05	3.225622311e-05	0.002761431051	0.001700351913	1.997119254e-05	0.002257514462
257	dominant_growth_rate	buffer_n_exp	2.900	2	5.25344852e-05	3.288069498e-05	0.002785077258	0.001737945699	2.00182717e-05	0.00227164687
257	dominant_growth_rate	buffer_n_exp	2.925	2	5.2967318e-05	3.351818356e-05	0.002807653417	0.001774072214	2.007008784e-05	0.002284915134
257	dominant_growth_rate	buffer_n_exp	2.950	2	5.339557035e-05	3.416743768e-05	0.002829147525	0.001808705422	2.012732548e-05	0.002297321116
257	dominant_growth_rate	buffer_n_exp	2.975	2	5.381933729e-05	3.482713688e-05	0.002849550444	0.001841825122	2.019052287e-05	0.00230886814
257	dominant_growth_rate	buffer_n_exp	3.000	2	5.423863429e-05	3.549590725e-05	0.002868855881	0.001873416705	2.026008111e-05	0.002319560915
257	dominant_growth_rate	buffer_n_exp	3.025	2	5.465340693e-05	3.617233636e-05	0.00288706035	0.001903470899	2.03362736e-05	0.002329405455
257	dominant_growth_rate	buffer_n_exp	3.050	2	5.506353991e-05	3.685498834e-05	0.002904163118	0.001931983511	2.041925552e-05	0.002338409003
257	dominant_growth_rate	buffer_n_exp	3.075	2	5.54688667e-05	3.754241737e-05	0.002920166132	0.001958955156	2.050907441e-05	0.002346579951
257	dominant_growth_rate	buffer_n_exp	3.100	2	5.586917779e-05	3.823318099e-05	0.002935073935	0.001984390998	2.060567988e-05	0.002353927769
257	dominant_growth_rate	buffer_n_exp	3.125	2	5.626422971e-05	3.892585055e-05	0.002948893576	0.002008300445	2.070893435e-05	0.002360462942
257	dominant_growth_rate	buffer_n_exp	3.150	2	5.665375247e-05	3.96190225e-05	0.002961634503	0.002030696887	2.081862269e-05	0.002366196903
257	dominant_growth_rate	buffer_n_exp	3.175	2	5.70374572e-05	4.031132761e-05	0.002973308442	0.002051597405	2.093446217e-05	0.002371141969
257	dominant_growth_rate	buffer_n_exp	3.200	2	5.741504257e-05	4.100143968e-05	0.002983929278	0.0020710225	2.105611172e-05	0.002375311284
257	dominant_growth_rate	buffer_n_exp	3.225	2	5.778620127e-05	4.168808226e-05	0.002993512928	0.002088995802	2.118318112e-05	0.002378718769
257	dominant_growth_rate	buffer_n_exp	3.250	2	5.815062556e-05	4.237003455e-05	0.003002077202	0.002105543802	2.131523973e-05	0.002381379067
257	dominant_growth_rate	buffer_n_exp	3.275	2	5.850801215e-05	4.304613727e-05	0.00300964166	0.002120695587	2.145182428e-05	0.002383307481
257	dominant_growth_rate	buffer_n_exp	3.300	2	5.885806661e-05	4.371529626e-05	0.003016227475	0.002134482563	2.159681894e-05	0.002384524451
257	dominant_growth_rate	buffer_n_exp	3.325	2	5.920050694e-05	4.437648637e-05	0.003021857296	0.0021469382	2.174572454e-05	0.002385042323
257	dominant_growth_rate	buffer_n_exp	3.350	2	5.953506723e-05	4.502875282e-05	0.003026555091	0.002158097793	2.189753111e-05	0.002384877621
257	dominant_growth_rate	buffer_n_exp	3.375	2	5.986150005e-05	4.567121346e-05	0.003030346013	0.00216799821	2.205171792e-05	0.002384047867
257	dominant_growth_rate	buffer_n_exp	3.400	2	6.017957878e-05	4.630305949e-05	0.003033256256	0.002176677665	2.22077639e-05	0.002382571018
257	dominant_growth_rate	buffer_n_exp	3.425	2	6.048909929e-05	4.692355544e-05	0.003035312915	0.002184175493	2.236515246e-05	0.002380465418
257	dominant_growth_rate	buffer_n_exp	3.450	2	6.078988114e-05	4.753203903e-05	0.003036543856	0.002190531945	2.252394031e-05	0.0023777499
257	dominant_growth_rate	buffer_n_exp	3.475	2	6.108176882e-05	4.812791989e-05	0.003036977581	0.002195787982	2.268323049e-05	0.002374443367
257	dominant_growth_rate	buffer_n_exp	3.500	2	6.136463202e-05	4.871067836e-05	0.003036643098	0.002199985083	2.284236234e-05	0.002370565035
257	dominant_growth_rate	buffer_n_exp	3.525	2	6.163836582e-05	4.927986328e-05	0.003035569805	0.002203165079	2.300087398e-05	0.002366134378
257	dominant_growth_rate	buffer_n_exp	3.550	2	6.190289093e-05	4.983509016e-05	0.003033787373	0.002205369969	2.315832416e-05	0.002361171049
257	dominant_growth_rate	buffer_n_exp	3.575	2	6.216403188e-05	5.038779636e-05	0.003031334018	0.002206658548	2.332017252e-05	0.002355703214
257	dominant_growth_rate	buffer_n_exp	3.600	2	6.242519687e-05	5.094459839e-05	0.003028244529	0.002207082519	2.348946134e-05	0.002349755643
257	dominant_growth_rate	buffer_n_exp	3.625	2	6.267673089e-05	5.148599708e-05	0.003024534985	0.00220665599	2.365617074e-05	0.002343334483
257	dominant_growth_rate	buffer_n_exp	3.650	2	6.291865623e-05	5.201185708e-05	0.003020235107	0.002205420238	2.382038884e-05	0.002336461265
257	dominant_growth_rate	buffer_n_exp	3.675	2	6.315101722e-05	5.252209548e-05	0.003015374399	0.002203416047	2.398451018e-05	0.002329165993
257	dominant_growth_rate	buffer_n_exp	3.700	2	6.337387906e-05	5.301667823e-05	0.003009982073	0.002200683619	2.414503579e-05	0.002321456433
257	dominant_growth_rate	buffer_n_exp	3.725	2	6.358732669e-05	5.34956169e-05	0.003004086971	0.002197262474	2.430170557e-05	0.002313352303
257	dominant_growth_rate	buffer_n_exp	3.750	2	6.379146338e-05	5.395896561e-05	0.002997717506	0.002193191373	2.445428526e-05	0.002304873172
257	dominant_growth_rate	buffer_n_exp	3.775	2	6.398640953e-05	5.44068175e-05	0.0029909016	0.002188508243	2.460256609e-05	0.002296038426
257	dominant_growth_rate	buffer_n_exp	3.800	2	6.417230126e-05	5.483930172e-05	0.00298366663	0.002183250118	2.474636425e-05	0.002286867228
257	dominant_growth_rate	buffer_n_exp	3.825	2	6.43492892e-05	5.525657998e-05	0.002976039381	0.002177453087	2.488552006e-05	0.002277378493
257	dominant_growth_rate	buffer_n_exp	3.850	2	6.451753675e-05	5.565884424e-05	0.00296804601	0.002171152237	2.501989697e-05	0.002267590856
257	dominant_growth_rate	buffer_n_exp	3.875	2	6.467721925e-05	5.604631262e-05	0.002959711999	0.002164381629	2.514938095e-05	0.002257522638
257	dominant_growth_rate	buffer_n_exp	3.900	2	6.482852241e-05	5.641922741e-05	0.002951062136	0.002157174259	2.527387938e-05	0.002247191828
257	dominant_growth_rate	buffer_n_exp	3.925	2	6.497164102e-05	5.677785207e-05	0.002942120477	0.002149562038	2.539331983e-05	0.00223661605
257	dominant_growth_rate	buffer_n_exp	3.950	2	6.51067778e-05	5.712246858e-05	0.002932910337	0.002141575766	2.550764908e-05	0.002225812548
257	dominant_growth_rate	buffer_n_exp	3.975	2	6.523414217e-05	5.745337505e-05	0.002923454266	0.002133245127	2.561683204e-05	0.002214798162
257	dominant_growth_rate	buffer_n_exp	4.000	2	6.535394916e-05	5.77708834e-05	0.002913774038	0.002124598682	2.572085052e-05	0.002203589312
257	dominant_growth_rate	buffer_n_exp	4.025	2	6.546641824e-05	5.807531701e-05	0.00290389064	0.002115663861	2.581970199e-05	0.002192201978
257	dominant_growth_rate	buffer_n_exp	4.050	2	6.557177243e-05	5.836700893e-05	0.002893824274	0.002106466971	2.591339869e-05	0.002180651695
257	dominant_growth_rate	buffer_n_exp	4.075	2	6.567023724e-05	5.86462997e-05	0.002883594342	0.002097033202	2.600199086e-05	0.002168953535
257	dominant_growth_rate	buffer_n_exp	4.100	2	6.576203984e-05	5.891353576e-05	0.002873219463	0.002087386632	2.608549853e-05	0.002157122091
257	dominant_growth_rate	buffer_n_exp	4.125	2	6.584740822e-05	5.916906767e-05	0.002862717464	0.002077550246	2.616396397e-05	0.002145171476
257	dominant_growth_rate	buffer_n_exp	4.150	2	6.592657033e-05	5.941324869e-05	0.002852105394	0.002067545951	2.623744689e-05	0.002133115322
257	dominant_growth_rate	buffer_n_exp	4.175	2	6.59997535e-05	5.96464332e-05	0.002841399525	0.002057394593	2.630601629e-05	0.002120966767
257	dominant_growth_rate	buffer_n_exp	4.200	2	6.606718377e-05	5.986897559e-05	0.002830615373	0.002047115979	2.636974956e-05	0.002108738461
257	dominant_growth_rate	buffer_n_exp	4.225	2	6.612908502e-05	6.008122942e-05	0.002819767701	0.002036728901	2.642873125e-05	0.002096442558
257	dominant_growth_rate	buffer_n_exp	4.250	2	6.618567888e-05	6.028354562e-05	0.002808870539	0.002026251161	2.648305264e-05	0.002084090723
257	dominant_growth_rate	buffer_n_exp	4.275	2	6.623718392e-05	6.047627216e-05	0.002797937193	0.002015699599	2.653281058e-05	0.002071694126
257	dominant_growth_rate	buffer_n_exp	4.300	2	6.628381537e-05	6.065975284e-05	0.002786980269	0.00200509011	2.657810692e-05	0.002059263454
257	dominant_growth_rate	buffer_n_exp	4.325	2	6.632578462e-05	6.083432683e-05	0.002776011687	0.001994437689	2.661904758e-05	0.002046808913
257	dominant_growth_rate	buffer_n_exp	4.350	2	6.636329899e-05	6.100032794e-05	0.002765042699	0.001983756446	2.6655742e-05	0.002034340232
257	dominant_growth_rate	buffer_n_exp	4.375	2	6.639656139e-05	6.115808381e-05	0.002754083909	0.001973059645	2.668830249e-05	0.002021866672
257	dominant_growth_rate	buffer_n_exp	4.400	2	6.642577009e-05	6.13079156e-05	0.00274314529	0.001962359727	2.671684359e-05	0.002009397029
257	dominant_growth_rate	buffer_n_exp	4.425	2	6.645111829e-05	6.145013799e-05	0.002732236213	0.001951668345	2.674148136e-05	0.001996939656
257	dominant_growth_rate	buffer_n_exp	4.450	2	6.647279441e-05	6.158505777e-05	0.002721365452	0.001940996392	2.676233316e-05	0.001984502453
257	dominant_growth_rate	buffer_n_exp	4.475	2	6.649098143e-05	6.171297464e-05	0.002710541223	0.001930354029	2.677951704e-05	0.001972092894
257	dominant_growth_rate	buffer_n_exp	4.500	2	6.650585718e-05	6.183418024e-05	0.002699771188	0.001919750723	2.679315132e-05	0.001959718027
257	dominant_growth_rate	buffer_n_exp	4.525	2	6.651759406e-05	6.194895822e-05	0.002689062488	0.001909195266	2.680335418e-05	0.001947384492
257	dominant_growth_rate	buffer_n_exp	4.550	2	6.652635891e-05	6.205758431e-05	0.002678421758	0.001898695814	2.681024322e-05	0.001935098531
257	dominant_growth_rate	buffer_n_exp	4.575	2	6.653231333e-05	6.216032559e-05	0.002667855147	0.001888259908	2.681393551e-05	0.001922865994
257	dominant_growth_rate	buffer_n_exp	4.600	2	6.653561326e-05	6.225744101e-05	0.002657368342	0.001877894508	2.681454683e-05	0.001910692359
257	dominant_growth_rate	buffer_n_exp	4.625	2	6.653640907e-05	6.234918173e-05	0.002646966584	0.001867606014	2.681219156e-05	0.00189858274
257	dominant_growth_rate	buffer_n_exp	4.650	2	6.653484587e-05	6.243578999e-05	0.002636654691	0.001857400302	2.680698265e-05	0.001886541902
257	dominant_growth_rate	buffer_n_exp	4.675	2	6.653106318e-05	6.251749996e-05	0.002626437076	0.001847282744	2.679903117e-05	0.00187457427
257	dominant_growth_rate	buffer_n_exp	4.700	2	6.652519538e-05	6.259453752e-05	0.002616317765	0.001837258234	2.678844638e-05	0.001862683944
257	dominant_growth_rate	buffer_n_exp	4.725	2	6.651737144e-05	6.266712064e-05	0.002606300417	0.001827331218	2.677533536e-05	0.001850874712
257	dominant_growth_rate	buffer_n_exp	4.750	2	6.650771514e-05	6.273545914e-05	0.002596388341	0.001817505707	2.675980292e-05	0.001839150059
257	dominant_growth_rate	buffer_n_exp	4.775	2	6.649634524e-05	6.279975498e-05	0.002586584517	0.001807785315	2.674195166e-05	0.001827513188
257	dominant_growth_rate	buffer_n_exp	4.800	2	6.648337564e-05	6.286020213e-05	0.002576891606	0.001798173268	2.672188184e-05	0.001815967018
257	dominant_growth_rate	buffer_n_exp	4.825	2	6.646891506e-05	6.291698743e-05	0.002567311974	0.001788672433	2.6699691e-05	0.00180451421
257	dominant_growth_rate	buffer_n_exp	4.850	2	6.645306783e-05	6.297028964e-05	0.002557847704	0.001779285339	2.667547439e-05	0.001793157172
257	dominant_growth_rate	buffer_n_exp	4.875	2	6.643593373e-05	6.302028006e-05	0.002548500613	0.001770014192	2.664932488e-05	0.001781898072
257	dominant_growth_rate	buffer_n_exp	4.900	2	6.641760816e-05	6.306712269e-05	0.002539272264	0.0017608609	2.662133278e-05	0.001770738846
