N	replicate	seed	O2_pct	output	parameter	group	S1	ST	output_variance
513	1	20260923	0.825	dominant_growth_rate	buffer_smax	buffering	0.003760050569	0.0273959628	0.006086121078
513	1	20260923	0.825	dominant_growth_rate	buffer_beta	buffering	0.0002827331569	0.001117298734	0.006086121078
513	1	20260923	0.825	dominant_growth_rate	buffer_n_exp	buffering	2.712980055e-05	0.0002387654424	0.006086121078
513	1	20260923	0.825	dominant_growth_rate	p_wgd	genome_doubling	7.558901755e-07	0.0001071925655	0.006086121078
513	1	20260923	0.825	dominant_growth_rate	alpha_o2	growth	0.0001570673912	0.004068452346	0.006086121078
513	1	20260923	0.825	dominant_growth_rate	gamma_growth	growth	0.0004795362717	0.001956788752	0.006086121078
513	1	20260923	0.825	dominant_growth_rate	mu_hp	death	0.08197836004	0.2018794377	0.006086121078
513	1	20260923	0.825	dominant_growth_rate	gamma_mu	death	0.005448818344	0.01660875118	0.006086121078
513	1	20260923	0.825	dominant_growth_rate	O2_crit	shared_oxygen_stress	0.06258178354	0.1258538206	0.006086121078
513	1	20260923	0.825	dominant_growth_rate	n_O	shared_oxygen_stress	0.008684389758	0.05183233198	0.006086121078
513	1	20260923	0.850	dominant_mean_ploidy	lam_max	growth	0.02351890305	0.2801855789	0.2536760357
513	1	20260923	0.850	dominant_mean_ploidy	p_mis_base	missegregation	0.1071080091	0.79371816	0.2536760357
513	1	20260923	0.850	dominant_mean_ploidy	p_misseg	missegregation	0.05348837356	0.6450733411	0.2536760357
513	1	20260923	0.850	dominant_mean_ploidy	k_o_mis	missegregation	0.007889390168	0.149385404	0.2536760357
513	1	20260923	0.850	dominant_mean_ploidy	buffer_smax	buffering	0.04299793277	0.1912075282	0.2536760357
513	1	20260923	0.850	dominant_mean_ploidy	buffer_beta	buffering	0.2145576087	0.5686191315	0.2536760357
513	1	20260923	0.850	dominant_mean_ploidy	buffer_n_exp	buffering	0.001306564854	0.3842969104	0.2536760357
513	1	20260923	0.850	dominant_mean_ploidy	p_wgd	genome_doubling	0.005939613656	0.1457615098	0.2536760357
513	1	20260923	0.850	dominant_mean_ploidy	alpha_o2	growth	0.03095871163	0.5158975339	0.2536760357
513	1	20260923	0.850	dominant_mean_ploidy	gamma_growth	growth	0.004502645845	0.3181733959	0.2536760357
513	1	20260923	0.850	dominant_mean_ploidy	mu_hp	death	0.007958984697	0.3549411194	0.2536760357
513	1	20260923	0.850	dominant_mean_ploidy	gamma_mu	death	0.01734054409	0.3321332193	0.2536760357
513	1	20260923	0.850	dominant_mean_ploidy	O2_crit	shared_oxygen_stress	0.01294204277	0.3019729456	0.2536760357
513	1	20260923	0.850	dominant_mean_ploidy	n_O	shared_oxygen_stress	0.004713641152	0.3877892131	0.2536760357
513	1	20260923	0.850	dominant_growth_rate	lam_max	growth	0.07750928711	0.497169174	0.006097779523
513	1	20260923	0.850	dominant_growth_rate	p_mis_base	missegregation	0.04581829607	0.1133126165	0.006097779523
513	1	20260923	0.850	dominant_growth_rate	p_misseg	missegregation	0.07664202896	0.2293966324	0.006097779523
513	1	20260923	0.850	dominant_growth_rate	k_o_mis	missegregation	0.007546931068	0.02755998044	0.006097779523
513	1	20260923	0.850	dominant_growth_rate	buffer_smax	buffering	0.00373511297	0.02728240249	0.006097779523
513	1	20260923	0.850	dominant_growth_rate	buffer_beta	buffering	0.0002724720263	0.001077917003	0.006097779523
513	1	20260923	0.850	dominant_growth_rate	buffer_n_exp	buffering	2.577013145e-05	0.0002274637791	0.006097779523
513	1	20260923	0.850	dominant_growth_rate	p_wgd	genome_doubling	7.871000225e-07	0.0001060253658	0.006097779523
513	1	20260923	0.850	dominant_growth_rate	alpha_o2	growth	0.0001564598997	0.004065234148	0.006097779523
513	1	20260923	0.850	dominant_growth_rate	gamma_growth	growth	0.0004638182189	0.001911388919	0.006097779523
513	1	20260923	0.850	dominant_growth_rate	mu_hp	death	0.07844583056	0.1944596252	0.006097779523
513	1	20260923	0.850	dominant_growth_rate	gamma_mu	death	0.005398615055	0.01677824384	0.006097779523
513	1	20260923	0.850	dominant_growth_rate	O2_crit	shared_oxygen_stress	0.06303770998	0.127547216	0.006097779523
513	1	20260923	0.850	dominant_growth_rate	n_O	shared_oxygen_stress	0.008961231973	0.0519751329	0.006097779523
513	1	20260923	0.875	dominant_mean_ploidy	lam_max	growth	0.02321235973	0.2767819539	0.2502370622
513	1	20260923	0.875	dominant_mean_ploidy	p_mis_base	missegregation	0.09707637326	0.7765392453	0.2502370622
513	1	20260923	0.875	dominant_mean_ploidy	p_misseg	missegregation	0.05196831686	0.6383788631	0.2502370622
513	1	20260923	0.875	dominant_mean_ploidy	k_o_mis	missegregation	0.009671868349	0.1457365811	0.2502370622
513	1	20260923	0.875	dominant_mean_ploidy	buffer_smax	buffering	0.04238904328	0.19028767	0.2502370622
513	1	20260923	0.875	dominant_mean_ploidy	buffer_beta	buffering	0.2096193212	0.5659066662	0.2502370622
513	1	20260923	0.875	dominant_mean_ploidy	buffer_n_exp	buffering	0.006048641732	0.4342739588	0.2502370622
513	1	20260923	0.875	dominant_mean_ploidy	p_wgd	genome_doubling	0.006260180941	0.1481195737	0.2502370622
513	1	20260923	0.875	dominant_mean_ploidy	alpha_o2	growth	0.03067470155	0.5138123329	0.2502370622
513	1	20260923	0.875	dominant_mean_ploidy	gamma_growth	growth	0.004319740035	0.307349591	0.2502370622
513	1	20260923	0.875	dominant_mean_ploidy	mu_hp	death	0.009108901366	0.37339737	0.2502370622
513	1	20260923	0.875	dominant_mean_ploidy	gamma_mu	death	0.01809802471	0.3320402843	0.2502370622
513	1	20260923	0.875	dominant_mean_ploidy	O2_crit	shared_oxygen_stress	0.01228490839	0.2633628124	0.2502370622
513	1	20260923	0.875	dominant_mean_ploidy	n_O	shared_oxygen_stress	0.004538526356	0.3884304991	0.2502370622
513	1	20260923	0.875	dominant_growth_rate	lam_max	growth	0.08056141327	0.5000711732	0.006107991568
513	1	20260923	0.875	dominant_growth_rate	p_mis_base	missegregation	0.04697672259	0.1163340907	0.006107991568
513	1	20260923	0.875	dominant_growth_rate	p_misseg	missegregation	0.07555860885	0.2278838378	0.006107991568
513	1	20260923	0.875	dominant_growth_rate	k_o_mis	missegregation	0.007618767497	0.02826151275	0.006107991568
513	1	20260923	0.875	dominant_growth_rate	buffer_smax	buffering	0.003710824061	0.02717124529	0.006107991568
513	1	20260923	0.875	dominant_growth_rate	buffer_beta	buffering	0.0002631522509	0.001042086565	0.006107991568
513	1	20260923	0.875	dominant_growth_rate	buffer_n_exp	buffering	2.450050471e-05	0.0002170019142	0.006107991568
513	1	20260923	0.875	dominant_growth_rate	p_wgd	genome_doubling	8.19130949e-07	0.0001049159266	0.006107991568
513	1	20260923	0.875	dominant_growth_rate	alpha_o2	growth	0.0001558800602	0.004065865919	0.006107991568
513	1	20260923	0.875	dominant_growth_rate	gamma_growth	growth	0.0004489715193	0.001868062386	0.006107991568
513	1	20260923	0.875	dominant_growth_rate	mu_hp	death	0.07516323328	0.1875093297	0.006107991568
513	1	20260923	0.875	dominant_growth_rate	gamma_mu	death	0.005351860874	0.0169646288	0.006107991568
513	1	20260923	0.875	dominant_growth_rate	O2_crit	shared_oxygen_stress	0.0634285047	0.1291245479	0.006107991568
513	1	20260923	0.875	dominant_growth_rate	n_O	shared_oxygen_stress	0.009232380554	0.05210050604	0.006107991568
513	1	20260923	0.900	dominant_mean_ploidy	lam_max	growth	0.02099304282	0.2629042206	0.2396764325
513	1	20260923	0.900	dominant_mean_ploidy	p_mis_base	missegregation	0.09751775581	0.7765963717	0.2396764325
513	1	20260923	0.900	dominant_mean_ploidy	p_misseg	missegregation	0.03657744136	0.5594793092	0.2396764325
513	1	20260923	0.900	dominant_mean_ploidy	k_o_mis	missegregation	0.00913517851	0.1498091752	0.2396764325
513	1	20260923	0.900	dominant_mean_ploidy	buffer_smax	buffering	0.04247117363	0.1901417383	0.2396764325
513	1	20260923	0.900	dominant_mean_ploidy	buffer_beta	buffering	0.2048104857	0.5631398236	0.2396764325
513	1	20260923	0.900	dominant_mean_ploidy	buffer_n_exp	buffering	0.005883760979	0.4280468212	0.2396764325
513	1	20260923	0.900	dominant_mean_ploidy	p_wgd	genome_doubling	0.006583275296	0.1512527249	0.2396764325
513	1	20260923	0.900	dominant_mean_ploidy	alpha_o2	growth	0.03030172931	0.5129655488	0.2396764325
513	1	20260923	0.900	dominant_mean_ploidy	gamma_growth	growth	0.004207344142	0.3004866583	0.2396764325
513	1	20260923	0.900	dominant_mean_ploidy	mu_hp	death	0.008248076663	0.4000904991	0.2396764325
513	1	20260923	0.900	dominant_mean_ploidy	gamma_mu	death	0.01997159312	0.3558902499	0.2396764325
513	1	20260923	0.900	dominant_mean_ploidy	O2_crit	shared_oxygen_stress	0.01226558903	0.265431748	0.2396764325
513	1	20260923	0.900	dominant_mean_ploidy	n_O	shared_oxygen_stress	0.004401972283	0.3875620491	0.2396764325
513	1	20260923	0.900	dominant_growth_rate	lam_max	growth	0.08359870241	0.5029219438	0.006116575508
513	1	20260923	0.900	dominant_growth_rate	p_mis_base	missegregation	0.04796784751	0.118616465	0.006116575508
513	1	20260923	0.900	dominant_growth_rate	p_misseg	missegregation	0.07427490708	0.225775614	0.006116575508
513	1	20260923	0.900	dominant_growth_rate	k_o_mis	missegregation	0.00769316785	0.02896997384	0.006116575508
513	1	20260923	0.900	dominant_growth_rate	buffer_smax	buffering	0.003687132671	0.02706236647	0.006116575508
513	1	20260923	0.900	dominant_growth_rate	buffer_beta	buffering	0.0002546786765	0.001009451787	0.006116575508
513	1	20260923	0.900	dominant_growth_rate	buffer_n_exp	buffering	2.334149175e-05	0.0002073839498	0.006116575508
513	1	20260923	0.900	dominant_growth_rate	p_wgd	genome_doubling	8.521053689e-07	0.0001038859834	0.006116575508
513	1	20260923	0.900	dominant_growth_rate	alpha_o2	growth	0.000155311739	0.004070929107	0.006116575508
513	1	20260923	0.900	dominant_growth_rate	gamma_growth	growth	0.0004349302089	0.001826688038	0.006116575508
513	1	20260923	0.900	dominant_growth_rate	mu_hp	death	0.07211387962	0.1809878595	0.006116575508
513	1	20260923	0.900	dominant_growth_rate	gamma_mu	death	0.005304168679	0.01712534093	0.006116575508
513	1	20260923	0.900	dominant_growth_rate	O2_crit	shared_oxygen_stress	0.06376214924	0.1305949118	0.006116575508
513	1	20260923	0.900	dominant_growth_rate	n_O	shared_oxygen_stress	0.009498203463	0.05221442823	0.006116575508
513	1	20260923	0.925	dominant_mean_ploidy	lam_max	growth	0.0208240633	0.262182398	0.2469514292
513	1	20260923	0.925	dominant_mean_ploidy	p_mis_base	missegregation	0.09778729588	0.7757293363	0.2469514292
513	1	20260923	0.925	dominant_mean_ploidy	p_misseg	missegregation	0.03593445258	0.5555132972	0.2469514292
513	1	20260923	0.925	dominant_mean_ploidy	k_o_mis	missegregation	0.009176746075	0.1555396494	0.2469514292
513	1	20260923	0.925	dominant_mean_ploidy	buffer_smax	buffering	0.04247452765	0.1905029238	0.2469514292
513	1	20260923	0.925	dominant_mean_ploidy	buffer_beta	buffering	0.1995942527	0.5745922028	0.2469514292
513	1	20260923	0.925	dominant_mean_ploidy	buffer_n_exp	buffering	0.00574793412	0.4223203502	0.2469514292
513	1	20260923	0.925	dominant_mean_ploidy	p_wgd	genome_doubling	0.006899830361	0.1549818946	0.2469514292
513	1	20260923	0.925	dominant_mean_ploidy	alpha_o2	growth	0.02975280383	0.5104233294	0.2469514292
513	1	20260923	0.925	dominant_mean_ploidy	gamma_growth	growth	0.003965322006	0.2864185823	0.2469514292
513	1	20260923	0.925	dominant_mean_ploidy	mu_hp	death	0.008273271861	0.3992729914	0.2469514292
513	1	20260923	0.925	dominant_mean_ploidy	gamma_mu	death	0.02109108398	0.3628478906	0.2469514292
513	1	20260923	0.925	dominant_mean_ploidy	O2_crit	shared_oxygen_stress	0.01223190432	0.2682024723	0.2469514292
513	1	20260923	0.925	dominant_mean_ploidy	n_O	shared_oxygen_stress	0.004167992235	0.387298511	0.2469514292
513	1	20260923	0.925	dominant_growth_rate	lam_max	growth	0.08662558837	0.5057333785	0.006123895527
513	1	20260923	0.925	dominant_growth_rate	p_mis_base	missegregation	0.04893004847	0.1209357921	0.006123895527
513	1	20260923	0.925	dominant_growth_rate	p_misseg	missegregation	0.0728640749	0.2231242325	0.006123895527
513	1	20260923	0.925	dominant_growth_rate	k_o_mis	missegregation	0.007770067868	0.02968426852	0.006123895527
513	1	20260923	0.925	dominant_growth_rate	buffer_smax	buffering	0.003664050115	0.02695560484	0.006123895527
513	1	20260923	0.925	dominant_growth_rate	buffer_beta	buffering	0.0002470229834	0.0009796834792	0.006123895527
513	1	20260923	0.925	dominant_growth_rate	buffer_n_exp	buffering	2.229157692e-05	0.0001985778451	0.006123895527
513	1	20260923	0.925	dominant_growth_rate	p_wgd	genome_doubling	8.861289019e-07	0.0001029589475	0.006123895527
513	1	20260923	0.925	dominant_growth_rate	alpha_o2	growth	0.0001544911738	0.004074576407	0.006123895527
513	1	20260923	0.925	dominant_growth_rate	gamma_growth	growth	0.0004216369402	0.00178715445	0.006123895527
513	1	20260923	0.925	dominant_growth_rate	mu_hp	death	0.06926745197	0.1748489236	0.006123895527
513	1	20260923	0.925	dominant_growth_rate	gamma_mu	death	0.005257340805	0.01729213017	0.006123895527
513	1	20260923	0.925	dominant_growth_rate	O2_crit	shared_oxygen_stress	0.0640402982	0.1319628768	0.006123895527
513	1	20260923	0.925	dominant_growth_rate	n_O	shared_oxygen_stress	0.009759216462	0.05232222503	0.006123895527
513	1	20260923	0.950	dominant_mean_ploidy	lam_max	growth	0.02078221832	0.2636475346	0.2482261571
513	1	20260923	0.950	dominant_mean_ploidy	p_mis_base	missegregation	0.09814955732	0.7745109538	0.2482261571
513	1	20260923	0.950	dominant_mean_ploidy	p_misseg	missegregation	0.03586784571	0.5832722924	0.2482261571
513	1	20260923	0.950	dominant_mean_ploidy	k_o_mis	missegregation	0.009411868875	0.1624124073	0.2482261571
513	1	20260923	0.950	dominant_mean_ploidy	buffer_smax	buffering	0.04168109516	0.1921192305	0.2482261571
513	1	20260923	0.950	dominant_mean_ploidy	buffer_beta	buffering	0.1947870325	0.5725208349	0.2482261571
513	1	20260923	0.950	dominant_mean_ploidy	buffer_n_exp	buffering	0.005642055816	0.4170694059	0.2482261571
513	1	20260923	0.950	dominant_mean_ploidy	p_wgd	genome_doubling	0.007203932184	0.1591417134	0.2482261571
513	1	20260923	0.950	dominant_mean_ploidy	alpha_o2	growth	0.02916966078	0.508275744	0.2482261571
513	1	20260923	0.950	dominant_mean_ploidy	gamma_growth	growth	0.003782109458	0.2753924222	0.2482261571
513	1	20260923	0.950	dominant_mean_ploidy	mu_hp	death	0.008273484539	0.3982948203	0.2482261571
513	1	20260923	0.950	dominant_mean_ploidy	gamma_mu	death	0.02099900921	0.3621468601	0.2482261571
513	1	20260923	0.950	dominant_mean_ploidy	O2_crit	shared_oxygen_stress	0.01223044503	0.2704940761	0.2482261571
513	1	20260923	0.950	dominant_mean_ploidy	n_O	shared_oxygen_stress	0.003839472087	0.388299191	0.2482261571
513	1	20260923	0.950	dominant_growth_rate	lam_max	growth	0.08960162745	0.5085079383	0.006130195627
513	1	20260923	0.950	dominant_growth_rate	p_mis_base	missegregation	0.0498643646	0.123309965	0.006130195627
513	1	20260923	0.950	dominant_growth_rate	p_misseg	missegregation	0.07149715616	0.2205322031	0.006130195627
513	1	20260923	0.950	dominant_growth_rate	k_o_mis	missegregation	0.007847975397	0.0304029195	0.006130195627
513	1	20260923	0.950	dominant_growth_rate	buffer_smax	buffering	0.003641487471	0.02685093628	0.006130195627
513	1	20260923	0.950	dominant_growth_rate	buffer_beta	buffering	0.0002402039613	0.0009524916987	0.006130195627
513	1	20260923	0.950	dominant_growth_rate	buffer_n_exp	buffering	2.134126047e-05	0.000190534256	0.006130195627
513	1	20260923	0.950	dominant_growth_rate	p_wgd	genome_doubling	9.21289874e-07	0.0001021595289	0.006130195627
513	1	20260923	0.950	dominant_growth_rate	alpha_o2	growth	0.0001533992712	0.004076846554	0.006130195627
513	1	20260923	0.950	dominant_growth_rate	gamma_growth	growth	0.0004090399973	0.001749355215	0.006130195627
513	1	20260923	0.950	dominant_growth_rate	mu_hp	death	0.06660417432	0.1690582902	0.006130195627
513	1	20260923	0.950	dominant_growth_rate	gamma_mu	death	0.005213674895	0.01747373944	0.006130195627
513	1	20260923	0.950	dominant_growth_rate	O2_crit	shared_oxygen_stress	0.06426744258	0.1332343804	0.006130195627
513	1	20260923	0.950	dominant_growth_rate	n_O	shared_oxygen_stress	0.01001552285	0.05242614461	0.006130195627
513	1	20260923	0.975	dominant_mean_ploidy	lam_max	growth	0.01553328657	0.1761959628	0.245508735
513	1	20260923	0.975	dominant_mean_ploidy	p_mis_base	missegregation	0.09833252292	0.7743352111	0.245508735
513	1	20260923	0.975	dominant_mean_ploidy	p_misseg	missegregation	0.03527773016	0.5760458836	0.245508735
513	1	20260923	0.975	dominant_mean_ploidy	k_o_mis	missegregation	0.009136542195	0.166204268	0.245508735
513	1	20260923	0.975	dominant_mean_ploidy	buffer_smax	buffering	0.0406766135	0.194458975	0.245508735
513	1	20260923	0.975	dominant_mean_ploidy	buffer_beta	buffering	0.1903271532	0.5696421623	0.245508735
513	1	20260923	0.975	dominant_mean_ploidy	buffer_n_exp	buffering	0.00556623203	0.4122545121	0.245508735
513	1	20260923	0.975	dominant_mean_ploidy	p_wgd	genome_doubling	0.007492217711	0.1635890913	0.245508735
513	1	20260923	0.975	dominant_mean_ploidy	alpha_o2	growth	0.02814286871	0.4976668355	0.245508735
513	1	20260923	0.975	dominant_mean_ploidy	gamma_growth	growth	0.003634151869	0.2667856183	0.245508735
513	1	20260923	0.975	dominant_mean_ploidy	mu_hp	death	0.008267081434	0.4135801022	0.245508735
513	1	20260923	0.975	dominant_mean_ploidy	gamma_mu	death	0.02424329545	0.4048127322	0.245508735
513	1	20260923	0.975	dominant_mean_ploidy	O2_crit	shared_oxygen_stress	0.01219807065	0.2725877985	0.245508735
513	1	20260923	0.975	dominant_mean_ploidy	n_O	shared_oxygen_stress	0.003738585574	0.354363548	0.245508735
513	1	20260923	0.975	dominant_growth_rate	lam_max	growth	0.09251831193	0.5112472805	0.006135455281
513	1	20260923	0.975	dominant_growth_rate	p_mis_base	missegregation	0.05077467093	0.1257548601	0.006135455281
513	1	20260923	0.975	dominant_growth_rate	p_misseg	missegregation	0.07017148564	0.2178544734	0.006135455281
513	1	20260923	0.975	dominant_growth_rate	k_o_mis	missegregation	0.007927513361	0.03112485151	0.006135455281
513	1	20260923	0.975	dominant_growth_rate	buffer_smax	buffering	0.003619472488	0.02674815313	0.006135455281
513	1	20260923	0.975	dominant_growth_rate	buffer_beta	buffering	0.000233990863	0.0009277564933	0.006135455281
513	1	20260923	0.975	dominant_growth_rate	buffer_n_exp	buffering	2.048184241e-05	0.0001831979291	0.006135455281
513	1	20260923	0.975	dominant_growth_rate	p_wgd	genome_doubling	9.576625339e-07	0.0001015134117	0.006135455281
513	1	20260923	0.975	dominant_growth_rate	alpha_o2	growth	0.0001522724108	0.004084176348	0.006135455281
513	1	20260923	0.975	dominant_growth_rate	gamma_growth	growth	0.0003970912137	0.001713186758	0.006135455281
513	1	20260923	0.975	dominant_growth_rate	mu_hp	death	0.06410919949	0.1635905021	0.006135455281
513	1	20260923	0.975	dominant_growth_rate	gamma_mu	death	0.005170542567	0.01766586713	0.006135455281
513	1	20260923	0.975	dominant_growth_rate	O2_crit	shared_oxygen_stress	0.06444725328	0.1344145464	0.006135455281
513	1	20260923	0.975	dominant_growth_rate	n_O	shared_oxygen_stress	0.01026702415	0.0525256125	0.006135455281
513	1	20260923	1.000	dominant_mean_ploidy	lam_max	growth	0.01683548297	0.1887441677	0.2480411823
513	1	20260923	1.000	dominant_mean_ploidy	p_mis_base	missegregation	0.09821102583	0.7726451984	0.2480411823
513	1	20260923	1.000	dominant_mean_ploidy	p_misseg	missegregation	0.03468892002	0.5735400193	0.2480411823
513	1	20260923	1.000	dominant_mean_ploidy	k_o_mis	missegregation	0.008850471797	0.1715235175	0.2480411823
513	1	20260923	1.000	dominant_mean_ploidy	buffer_smax	buffering	0.04076737551	0.1943422121	0.2480411823
513	1	20260923	1.000	dominant_mean_ploidy	buffer_beta	buffering	0.1859436978	0.5665964774	0.2480411823
513	1	20260923	1.000	dominant_mean_ploidy	buffer_n_exp	buffering	0.005520452644	0.4078262312	0.2480411823
513	1	20260923	1.000	dominant_mean_ploidy	p_wgd	genome_doubling	0.007891362103	0.1708710148	0.2480411823
513	1	20260923	1.000	dominant_mean_ploidy	alpha_o2	growth	0.02774728817	0.4961806131	0.2480411823
513	1	20260923	1.000	dominant_mean_ploidy	gamma_growth	growth	0.003459049663	0.2569361022	0.2480411823
513	1	20260923	1.000	dominant_mean_ploidy	mu_hp	death	0.008252747601	0.4124948199	0.2480411823
513	1	20260923	1.000	dominant_mean_ploidy	gamma_mu	death	0.02438008512	0.4055890489	0.2480411823
513	1	20260923	1.000	dominant_mean_ploidy	O2_crit	shared_oxygen_stress	0.0121411621	0.2740169184	0.2480411823
513	1	20260923	1.000	dominant_mean_ploidy	n_O	shared_oxygen_stress	0.003660848458	0.3532449628	0.2480411823
513	1	20260923	1.000	dominant_growth_rate	lam_max	growth	0.09536399114	0.5139572026	0.00613973611
513	1	20260923	1.000	dominant_growth_rate	p_mis_base	missegregation	0.05166258965	0.1282813921	0.00613973611
513	1	20260923	1.000	dominant_growth_rate	p_misseg	missegregation	0.06890330005	0.215305496	0.00613973611
513	1	20260923	1.000	dominant_growth_rate	k_o_mis	missegregation	0.0080087931	0.03185061464	0.00613973611
513	1	20260923	1.000	dominant_growth_rate	buffer_smax	buffering	0.003597830929	0.0266471771	0.00613973611
513	1	20260923	1.000	dominant_growth_rate	buffer_beta	buffering	0.0002283286925	0.0009052851916	0.00613973611
513	1	20260923	1.000	dominant_growth_rate	buffer_n_exp	buffering	1.970537656e-05	0.0001765113365	0.00613973611
513	1	20260923	1.000	dominant_growth_rate	p_wgd	genome_doubling	9.953501056e-07	0.0001010493104	0.00613973611
513	1	20260923	1.000	dominant_growth_rate	alpha_o2	growth	0.0001509185006	0.004090949615	0.00613973611
513	1	20260923	1.000	dominant_growth_rate	gamma_growth	growth	0.0003857462716	0.00167855002	0.00613973611
513	1	20260923	1.000	dominant_growth_rate	mu_hp	death	0.06176901341	0.1584175179	0.00613973611
513	1	20260923	1.000	dominant_growth_rate	gamma_mu	death	0.005131236757	0.01782721968	0.00613973611
513	1	20260923	1.000	dominant_growth_rate	O2_crit	shared_oxygen_stress	0.06458287555	0.1355081768	0.00613973611
513	1	20260923	1.000	dominant_growth_rate	n_O	shared_oxygen_stress	0.01051335585	0.05262408698	0.00613973611
513	1	20260923	1.025	dominant_mean_ploidy	lam_max	growth	0.01684345128	0.1927821703	0.2542581552
513	1	20260923	1.025	dominant_mean_ploidy	p_mis_base	missegregation	0.09821090356	0.7712344519	0.2542581552
513	1	20260923	1.025	dominant_mean_ploidy	p_misseg	missegregation	0.03413039606	0.5702812472	0.2542581552
513	1	20260923	1.025	dominant_mean_ploidy	k_o_mis	missegregation	0.008987275077	0.1636105092	0.2542581552
513	1	20260923	1.025	dominant_mean_ploidy	buffer_smax	buffering	0.04151764901	0.1909874291	0.2542581552
513	1	20260923	1.025	dominant_mean_ploidy	buffer_beta	buffering	0.181619098	0.5634181489	0.2542581552
513	1	20260923	1.025	dominant_mean_ploidy	buffer_n_exp	buffering	0.005505982935	0.4037074288	0.2542581552
513	1	20260923	1.025	dominant_mean_ploidy	p_wgd	genome_doubling	0.008142090825	0.1753060897	0.2542581552
513	1	20260923	1.025	dominant_mean_ploidy	alpha_o2	growth	0.02352882367	0.4530356987	0.2542581552
513	1	20260923	1.025	dominant_mean_ploidy	gamma_growth	growth	0.003241400061	0.24495049	0.2542581552
513	1	20260923	1.025	dominant_mean_ploidy	mu_hp	death	0.008233417763	0.4112231443	0.2542581552
513	1	20260923	1.025	dominant_mean_ploidy	gamma_mu	death	0.0254643537	0.4046379633	0.2542581552
513	1	20260923	1.025	dominant_mean_ploidy	O2_crit	shared_oxygen_stress	0.0121096103	0.2763923614	0.2542581552
513	1	20260923	1.025	dominant_mean_ploidy	n_O	shared_oxygen_stress	0.00353040903	0.349845526	0.2542581552
513	1	20260923	1.025	dominant_growth_rate	lam_max	growth	0.09813596548	0.5166377135	0.006143081966
513	1	20260923	1.025	dominant_growth_rate	p_mis_base	missegregation	0.0525309127	0.130896752	0.006143081966
513	1	20260923	1.025	dominant_growth_rate	p_misseg	missegregation	0.06769491573	0.2128905885	0.006143081966
513	1	20260923	1.025	dominant_growth_rate	k_o_mis	missegregation	0.008091171006	0.03257863114	0.006143081966
513	1	20260923	1.025	dominant_growth_rate	buffer_smax	buffering	0.00357692717	0.02654789127	0.006143081966
513	1	20260923	1.025	dominant_growth_rate	buffer_beta	buffering	0.0002231692175	0.0008849086575	0.006143081966
513	1	20260923	1.025	dominant_growth_rate	buffer_n_exp	buffering	1.900463548e-05	0.0001704176612	0.006143081966
513	1	20260923	1.025	dominant_growth_rate	p_wgd	genome_doubling	1.03440904e-06	0.0001007931861	0.006143081966
513	1	20260923	1.025	dominant_growth_rate	alpha_o2	growth	0.0001507391359	0.004101977351	0.006143081966
513	1	20260923	1.025	dominant_growth_rate	gamma_growth	growth	0.0003749648381	0.00164535084	0.006143081966
513	1	20260923	1.025	dominant_growth_rate	mu_hp	death	0.05956753805	0.1535149902	0.006143081966
513	1	20260923	1.025	dominant_growth_rate	gamma_mu	death	0.005094541399	0.01799946732	0.006143081966
513	1	20260923	1.025	dominant_growth_rate	O2_crit	shared_oxygen_stress	0.06467783713	0.1365195483	0.006143081966
513	1	20260923	1.025	dominant_growth_rate	n_O	shared_oxygen_stress	0.01075412138	0.05271986806	0.006143081966
513	1	20260923	1.050	dominant_mean_ploidy	lam_max	growth	0.01702059884	0.1981822166	0.2471995513
513	1	20260923	1.050	dominant_mean_ploidy	p_mis_base	missegregation	0.1032423107	0.8051992382	0.2471995513
513	1	20260923	1.050	dominant_mean_ploidy	p_misseg	missegregation	0.03368540703	0.5676682845	0.2471995513
513	1	20260923	1.050	dominant_mean_ploidy	k_o_mis	missegregation	0.008823780296	0.1703129017	0.2471995513
513	1	20260923	1.050	dominant_mean_ploidy	buffer_smax	buffering	0.03991206291	0.1961493271	0.2471995513
513	1	20260923	1.050	dominant_mean_ploidy	buffer_beta	buffering	0.1773518144	0.5601122616	0.2471995513
513	1	20260923	1.050	dominant_mean_ploidy	buffer_n_exp	buffering	0.007752737777	0.4123417691	0.2471995513
513	1	20260923	1.050	dominant_mean_ploidy	p_wgd	genome_doubling	0.008453253777	0.1827289891	0.2471995513
513	1	20260923	1.050	dominant_mean_ploidy	alpha_o2	growth	0.02300625083	0.4499902908	0.2471995513
513	1	20260923	1.050	dominant_mean_ploidy	gamma_growth	growth	0.0029606971	0.2298064543	0.2471995513
513	1	20260923	1.050	dominant_mean_ploidy	mu_hp	death	0.007828012066	0.3847556756	0.2471995513
513	1	20260923	1.050	dominant_mean_ploidy	gamma_mu	death	0.02581827864	0.4048473731	0.2471995513
513	1	20260923	1.050	dominant_mean_ploidy	O2_crit	shared_oxygen_stress	0.01208679138	0.2778234028	0.2471995513
513	1	20260923	1.050	dominant_mean_ploidy	n_O	shared_oxygen_stress	0.0023593188	0.3091298513	0.2471995513
513	1	20260923	1.050	dominant_growth_rate	lam_max	growth	0.1008326866	0.5192759054	0.006145542114
513	1	20260923	1.050	dominant_growth_rate	p_mis_base	missegregation	0.05335268718	0.1335054674	0.006145542114
513	1	20260923	1.050	dominant_growth_rate	p_misseg	missegregation	0.06654563783	0.2106089968	0.006145542114
