segment_id	cohort	passage_index	oxygen_pct	day	live_cells	selected_day	target_live_cells	lineage_terminal_key	lineage_label	lineage_passage_index
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0	2N	29	0	6	128806.857087083	1	6028816	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	16
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0	2N	29	0	7	106889.86094315	1	6028816	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	16
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0	2N	30	0	0	819326.499999999	1	5558719.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	17
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0	2N	30	0	1	652602.278059253	1	5558719.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	17
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0	2N	30	0	2	523367.462212816	1	5558719.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	17
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0	2N	30	0	3	422907.426353529	1	5558719.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	17
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0	2N	30	0	4	344563.544445763	1	5558719.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	17
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0	2N	31	0	0	459513.5	1	6778519	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	18
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0	2N	31	0	1	368516.037019472	1	6778519	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	18
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0	2N	31	0	2	297779.620802047	1	6778519	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	18
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0	2N	31	0	3	242615.743201681	1	6778519	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	18
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0	2N	31	0	4	199438.671129184	1	6778519	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	18
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0	2N	31	0	5	165503.393069867	1	6778519	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	18
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0	2N	31	0	6	138706.364388849	1	6778519	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	18
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0	2N	31	0	7	117433.885536723	1	6778519	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	18
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0	2N	31	0	8	100446.636854779	1	6778519	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	18
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0	2N	31	0	9	86791.6792706173	1	6778519	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	18
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0	2N	32	0	0	378750.5	1	7432977.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	19
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0	2N	32	0	1	306049.585790333	1	7432977.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	19
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0	2N	32	0	2	249353.691897662	1	7432977.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	19
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0	2N	32	0	3	204977.502068115	1	7432977.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	19
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0	2N	32	0	4	170099.770153845	1	7432977.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	19
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0	2N	32	0	5	142558.531726604	1	7432977.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	19
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0	2N	32	0	6	120695.271445256	1	7432977.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	19
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0	2N	32	0	7	103236.251160423	1	7432977.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	19
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0	2N	33	0	0	610456.5	1	10015164.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	20
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0	2N	33	0	1	497369.045793562	1	10015164.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	20
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0	2N	33	0	2	408854.859863872	1	10015164.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	20
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0	2N	33	0	3	339286.599750005	1	10015164.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	20
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0	2N	33	0	4	284351.944757369	1	10015164.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	20
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0	2N	33	0	5	240742.768374359	1	10015164.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	20
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0	2N	34	0	0	1108959.5	1	12336682	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	21
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0	2N	34	0	1	911603.834459936	1	12336682	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	21
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0	2N	34	0	2	756490.920888242	1	12336682	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	21
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0	2N	34	0	3	634005.812845347	1	12336682	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	21
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0	2N	34	0	4	536772.556315055	1	12336682	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	21
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0	2N	34	0	5	459126.42193193	1	12336682	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	21
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	2N	35	0	0	578151.5	1	5092522.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	22
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	2N	35	0	1	479776.762555704	1	5092522.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	22
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	2N	35	0	2	402095.03592694	1	5092522.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	22
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	2N	35	0	3	340428.383692351	1	5092522.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	22
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	2N	35	0	4	291184.153967101	1	5092522.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	22
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	2N	35	0	5	251599.879987409	1	5092522.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	22
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	2N	36	0	0	555314.999999999	1	5850580.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	23
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	2N	36	0	1	465402.714259637	1	5850580.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	23
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	2N	36	0	2	394026.986168177	1	5850580.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	23
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	2N	36	0	3	337029.521662975	1	5850580.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	23
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	2N	36	0	4	291212.919400498	1	5850580.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	23
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	2N	36	0	5	254115.465126436	1	5850580.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	23
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	2N	37	0	0	534706.5	1	3883306	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	24
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	2N	37	0	1	452702.114524517	1	3883306	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	24
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	2N	37	0	2	387217.078071323	1	3883306	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	24
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	2N	37	0	3	334577.860708692	1	3883306	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	24
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	2N	38	0	0	632736	1	7160611.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	25
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	2N	38	0	1	541208.40927866	1	7160611.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	25
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	2N	38	0	2	467635.250038933	1	7160611.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	25
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	2N	38	0	3	408063.458642975	1	7160611.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	25
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	2N	38	0	4	359445.298560892	1	7160611.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	25
20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	2N	38	0	5	319427.472298722	1	7160611.5	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	25
20.5	4N	1	20.5	0	1e+06	14	NA	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	1
20.5	4N	1	20.5	0	1e+06	14	NA	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	1
20.5	4N	1	20.5	0	1e+06	14	NA	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	1
20.5	4N	1	20.5	1	1652786.32705727	14	NA	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	1
20.5	4N	1	20.5	1	1652786.32705727	14	NA	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	1
20.5	4N	1	20.5	1	1652786.32705727	14	NA	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	1
20.5	4N	1	20.5	2	2731701.3814849	14	NA	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	1
20.5	4N	1	20.5	2	2731701.3814849	14	NA	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	1
20.5	4N	1	20.5	2	2731701.3814849	14	NA	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	1
20.5	4N	1	20.5	3	4514913.29902544	14	NA	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	1
20.5	4N	1	20.5	3	4514913.29902544	14	NA	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	1
20.5	4N	1	20.5	3	4514913.29902544	14	NA	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	1
20.5	4N	1	20.5	4	7462169.23972413	14	NA	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	1
20.5	4N	1	20.5	4	7462169.23972413	14	NA	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	1
20.5	4N	1	20.5	4	7462169.23972413	14	NA	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	1
20.5	4N	1	20.5	5	12333318.2829294	14	NA	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	1
20.5	4N	1	20.5	5	12333318.2829294	14	NA	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	1
20.5	4N	1	20.5	5	12333318.2829294	14	NA	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	1
20.5	4N	1	20.5	6	20384188.0756642	14	NA	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	1
20.5	4N	1	20.5	6	20384188.0756642	14	NA	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	1
20.5	4N	1	20.5	6	20384188.0756642	14	NA	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	1
20.5	4N	1	20.5	7	33690282.3310896	14	NA	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	1
20.5	4N	1	20.5	7	33690282.3310896	14	NA	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	1
20.5	4N	1	20.5	7	33690282.3310896	14	NA	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	1
20.5	4N	1	20.5	8	55681661.3729996	14	NA	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	1
20.5	4N	1	20.5	8	55681661.3729996	14	NA	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	1
20.5	4N	1	20.5	8	55681661.3729996	14	NA	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	1
20.5	4N	1	20.5	9	92026651.4519593	14	NA	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	1
20.5	4N	1	20.5	9	92026651.4519593	14	NA	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	1
20.5	4N	1	20.5	9	92026651.4519593	14	NA	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	1
20.5	4N	1	20.5	10	152091515.452803	14	NA	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	1
20.5	4N	1	20.5	10	152091515.452803	14	NA	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	1
20.5	4N	1	20.5	10	152091515.452803	14	NA	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	1
20.5	4N	1	20.5	11	251350486.605757	14	NA	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	1
20.5	4N	1	20.5	11	251350486.605757	14	NA	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	1
20.5	4N	1	20.5	11	251350486.605757	14	NA	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	1
20.5	4N	1	20.5	12	415362242.16967	14	NA	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	1
20.5	4N	1	20.5	12	415362242.16967	14	NA	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	1
20.5	4N	1	20.5	12	415362242.16967	14	NA	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	1
20.5	4N	1	20.5	13	686323619.493365	14	NA	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	1
20.5	4N	1	20.5	13	686323619.493365	14	NA	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	1
20.5	4N	1	20.5	13	686323619.493365	14	NA	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	1
20.5	4N	1	20.5	14	1133850947.44335	14	NA	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	1
20.5	4N	1	20.5	14	1133850947.44335	14	NA	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	1
20.5	4N	1	20.5	14	1133850947.44335	14	NA	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	1
20.5_20.5	4N	2	20.5	0	1e+06	1	987937	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	2
20.5_20.5	4N	2	20.5	0	1e+06	1	987937	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	2
20.5_20.5	4N	2	20.5	0	1e+06	1	987937	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	2
20.5_20.5	4N	2	20.5	1	1652785.27688609	1	987937	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	2
20.5_20.5	4N	2	20.5	1	1652785.27688609	1	987937	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	2
20.5_20.5	4N	2	20.5	1	1652785.27688609	1	987937	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	2
20.5_20.5	4N	2	20.5	2	2731697.91484831	1	987937	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	2
20.5_20.5	4N	2	20.5	2	2731697.91484831	1	987937	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	2
20.5_20.5	4N	2	20.5	2	2731697.91484831	1	987937	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	2
20.5_20.5	4N	2	20.5	3	4514904.71643632	1	987937	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	2
20.5_20.5	4N	2	20.5	3	4514904.71643632	1	987937	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	2
20.5_20.5	4N	2	20.5	3	4514904.71643632	1	987937	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	2
20.5_20.5	4N	2	20.5	4	7462150.35216054	1	987937	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	2
20.5_20.5	4N	2	20.5	4	7462150.35216054	1	987937	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	2
20.5_20.5	4N	2	20.5	4	7462150.35216054	1	987937	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	2
20.5_20.5	4N	2	20.5	5	12333279.3152698	1	987937	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	2
20.5_20.5	4N	2	20.5	5	12333279.3152698	1	987937	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	2
20.5_20.5	4N	2	20.5	5	12333279.3152698	1	987937	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0	deprived	2
20.5_20.5	4N	2	20.5	6	20384110.8960924	1	987937	20.5_20.5_2_1_0.5_0.3_0.2_0.1_0_1	deprived	2
20.5_20.5	4N	2	20.5	6	20384110.8960924	1	987937	20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5_20.5	control	2
