pair,joint_seed,rank_within_pair,warm_start_invivo_seed,warm_start_invivo_cluster,warm_start_invivo_subcluster,warm_start_invitro_seed,parameter,vivo_natural,vitro_natural,ratio_vivo_to_vitro,abs_delta_over_sigma,welsch_saturation_fraction,penalty_region,penalty_paid,projection_applied,feasible_at_solution
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed355,9,138,C03,Sc01,10,buffer_n_exp,0.233986362749007,3.15756611375965,0.0741033930309076,1.73871062489086,0.999999993773593,saturating,0.0799999995018875,False,True
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed355,9,138,C03,Sc01,10,n_O,3.24178176126502,1.86857483366499,1.73489533459393,2.11262604246158,0.999999999999232,saturating,0.0799999999999386,False,True
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed355,9,138,C03,Sc01,10,alpha_o2,3.18987617049993,0.5,6.37975234099986,1.23815972298438,0.999931006404232,saturating,0.0799944805123386,False,True
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed355,9,138,C03,Sc01,10,gamma_growth,2.24248148487991,1.5,1.49498765658661,1.14227920750755,0.99971270792432,saturating,0.0799770166339456,False,True
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed355,9,138,C03,Sc01,10,lam_max,0.133983896023196,1.3485151936293,0.0993566084061693,1.54277421815601,0.999999653697027,saturating,0.0799999722957622,False,True
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed355,9,138,C03,Sc01,10,p_mis_base,4.47225827401242e-05,1.16205572665099e-05,3.84857470381504,0.900461416876144,0.993703064991258,saturating,0.0794962451993006,False,True
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed355,9,138,C03,Sc01,10,p_wgd,0.0005081528785968,0.0004751271407047,1.06950926407422,0.0448993088869855,0.0125206310383171,near_quadratic,0.0010016504830653,False,True
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed355,9,138,C03,Sc01,10,gamma_mu,2.51652771655383,1.2,2.09710643046153,2.02542725623666,0.999999999992675,saturating,0.079999999999414,False,True
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed187,10,138,C03,Sc01,10,O2_crit,0.310828023141718,1.58620678578554,0.195956810881871,1.08898405711672,0.999395911126375,saturating,0.07995167289011,False,True
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed187,10,138,C03,Sc01,10,mu_hp,0.161400185956118,0.005,32.2800371912236,2.32143696372266,0.999999999999998,saturating,0.0799999999999998,False,True
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed187,10,138,C03,Sc01,10,p_misseg,0.5,0.0105535150770604,47.3775795409458,2.57780441448003,1.0,saturating,0.08,False,True
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed187,10,138,C03,Sc01,10,k_o_mis,0.0024215018683425,0.0001128986825222,21.4484510735125,2.0483014377518,0.999999999995908,saturating,0.0799999999996727,False,True
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed187,10,138,C03,Sc01,10,buffer_smax,0.994780507585621,1.0,0.994780507585621,0.0080299883298138,0.0004029232582188,near_quadratic,3.22338606575112e-05,False,True
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed187,10,138,C03,Sc01,10,buffer_beta,0.0443120341210791,1.59113027351929,0.0278494067132975,2.39259084974667,1.0,saturating,0.08,False,True
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed187,10,138,C03,Sc01,10,buffer_n_exp,0.233986362749007,3.15756611375965,0.0741033930309076,1.73871062489086,0.999999993773593,saturating,0.0799999995018875,False,True
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed187,10,138,C03,Sc01,10,n_O,3.24178176126502,1.86857483366499,1.73489533459393,2.11262604246158,0.999999999999232,saturating,0.0799999999999386,False,True
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed187,10,138,C03,Sc01,10,alpha_o2,3.18987617049993,0.5,6.37975234099986,1.23815972298438,0.999931006404232,saturating,0.0799944805123386,False,True
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed187,10,138,C03,Sc01,10,gamma_growth,2.24248148487991,1.5,1.49498765658661,1.14227920750755,0.99971270792432,saturating,0.0799770166339456,False,True
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed187,10,138,C03,Sc01,10,lam_max,0.133983896023196,1.3485151936293,0.0993566084061693,1.54277421815601,0.999999653697027,saturating,0.0799999722957622,False,True
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed187,10,138,C03,Sc01,10,p_mis_base,3.57267124739146e-05,5.01579470049539e-06,7.12284186399935,1.31177431164733,0.99997865512789,saturating,0.0799982924102313,False,True
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed187,10,138,C03,Sc01,10,p_wgd,0.0004916518783737,0.0004910735316362,1.00117771922175,0.0007864246267395,3.8653906140329e-06,near_quadratic,3.09231249122632e-07,False,True
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed187,10,138,C03,Sc01,10,gamma_mu,2.51652771655383,1.2,2.09710643046153,2.02542725623666,0.999999999992675,saturating,0.079999999999414,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed497,1,25,C02,Sc01,10,O2_crit,0.168760323014007,1.58620678578554,0.10639238498178,1.49706070075049,0.99999917463666,saturating,0.0799999339709328,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed497,1,25,C02,Sc01,10,mu_hp,0.0498842540247737,0.005,9.97685080495474,1.53691304272948,0.999999612339403,saturating,0.0799999689871523,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed497,1,25,C02,Sc01,10,p_misseg,0.186505530221572,0.0105535150770604,17.6723611857976,1.91891473695002,0.999999999898804,saturating,0.0799999999919043,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed497,1,25,C02,Sc01,10,k_o_mis,0.0027445872539549,0.0001128986825222,24.3101796463744,2.13198179721054,0.99999999999954,saturating,0.0799999999999632,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed497,1,25,C02,Sc01,10,buffer_smax,0.91383579399473,1.0,0.91383579399473,0.132560316931185,0.104010410696479,near_quadratic,0.0083208328557183,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed497,1,25,C02,Sc01,10,buffer_beta,0.227352097320628,1.59113027351929,0.142887167131681,1.30001042148819,0.999974136280166,saturating,0.0799979309024133,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed497,1,25,C02,Sc01,10,buffer_n_exp,10.0,3.15756611375965,3.1669962368874,0.770226995894605,0.975468816075587,saturating,0.0780375052860469,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed497,1,25,C02,Sc01,10,n_O,1.6636073078992,1.86857483366499,0.890308098946313,0.315334655024293,0.462848259765992,near_quadratic,0.0370278607812793,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed497,1,25,C02,Sc01,10,alpha_o2,1.74037848667329,0.5,3.48075697334658,0.83334415673373,0.986968561857116,saturating,0.0789574849485693,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed497,1,25,C02,Sc01,10,gamma_growth,2.86237213071632,1.5,1.90824808714421,2.09595712417895,0.999999999998809,saturating,0.0799999999999048,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed497,1,25,C02,Sc01,10,lam_max,0.238802464684995,1.3485151936293,0.1770854832138,1.15664159867771,0.999766276946059,saturating,0.0799813021556847,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed497,1,25,C02,Sc01,10,p_mis_base,0.0004953454600379,8.54181703118544e-06,57.9906427671654,2.712858342287,1.0,saturating,0.08,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed497,1,25,C02,Sc01,10,p_wgd,1.24027325450911e-05,0.0003312053922759,0.0374472542849141,2.19473849265265,0.999999999999916,saturating,0.0799999999999933,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed497,1,25,C02,Sc01,10,gamma_mu,2.6787234895116,1.2,2.232269574593,2.27495921463323,0.999999999999991,saturating,0.0799999999999993,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed389,2,25,C02,Sc01,10,O2_crit,0.168760323014007,1.58620678578554,0.10639238498178,1.49706070075049,0.99999917463666,saturating,0.0799999339709328,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed389,2,25,C02,Sc01,10,mu_hp,0.0498842540247737,0.005,9.97685080495474,1.53691304272948,0.999999612339403,saturating,0.0799999689871523,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed389,2,25,C02,Sc01,10,p_misseg,0.186505530221572,0.0105535150770604,17.6723611857976,1.91891473695002,0.999999999898804,saturating,0.0799999999919043,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed389,2,25,C02,Sc01,10,k_o_mis,0.0027445872539549,0.0001128986825222,24.3101796463744,2.13198179721054,0.99999999999954,saturating,0.0799999999999632,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed389,2,25,C02,Sc01,10,buffer_smax,0.91383579399473,1.0,0.91383579399473,0.132560316931185,0.104010410696479,near_quadratic,0.0083208328557183,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed389,2,25,C02,Sc01,10,buffer_beta,0.227352097320628,1.59113027351929,0.142887167131681,1.30001042148819,0.999974136280166,saturating,0.0799979309024133,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed389,2,25,C02,Sc01,10,buffer_n_exp,10.0,3.15756611375965,3.1669962368874,0.770226995894605,0.975468816075587,saturating,0.0780375052860469,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed389,2,25,C02,Sc01,10,n_O,1.6636073078992,1.86857483366499,0.890308098946313,0.315334655024293,0.462848259765992,near_quadratic,0.0370278607812793,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed389,2,25,C02,Sc01,10,alpha_o2,1.74037848667329,0.5,3.48075697334658,0.83334415673373,0.986968561857116,saturating,0.0789574849485693,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed389,2,25,C02,Sc01,10,gamma_growth,2.86237213071632,1.5,1.90824808714421,2.09595712417895,0.999999999998809,saturating,0.0799999999999048,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed389,2,25,C02,Sc01,10,lam_max,0.238802464684995,1.3485151936293,0.1770854832138,1.15664159867771,0.999766276946059,saturating,0.0799813021556847,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed389,2,25,C02,Sc01,10,p_mis_base,0.0004953454600379,8.54181703118544e-06,57.9906427671654,2.712858342287,1.0,saturating,0.08,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed389,2,25,C02,Sc01,10,p_wgd,1.24027325450911e-05,0.0003312053922759,0.0374472542849141,2.19473849265265,0.999999999999916,saturating,0.0799999999999933,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed389,2,25,C02,Sc01,10,gamma_mu,2.65379880939097,1.22492468012063,2.1664995835741,2.19826789118514,0.999999999999924,saturating,0.0799999999999939,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed298,3,25,C02,Sc01,10,O2_crit,0.168760323014007,1.58620678578554,0.10639238498178,1.49706070075049,0.99999917463666,saturating,0.0799999339709328,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed298,3,25,C02,Sc01,10,mu_hp,0.0498842540247737,0.005,9.97685080495474,1.53691304272948,0.999999612339403,saturating,0.0799999689871523,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed298,3,25,C02,Sc01,10,p_misseg,0.186505530221572,0.0105535150770604,17.6723611857976,1.91891473695002,0.999999999898804,saturating,0.0799999999919043,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed298,3,25,C02,Sc01,10,k_o_mis,0.0027445872539549,0.0001128986825222,24.3101796463744,2.13198179721054,0.99999999999954,saturating,0.0799999999999632,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed298,3,25,C02,Sc01,10,buffer_smax,0.91383579399473,1.0,0.91383579399473,0.132560316931185,0.104010410696479,near_quadratic,0.0083208328557183,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed298,3,25,C02,Sc01,10,buffer_beta,0.227352097320628,1.59113027351929,0.142887167131681,1.30001042148819,0.999974136280166,saturating,0.0799979309024133,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed298,3,25,C02,Sc01,10,buffer_n_exp,10.0,3.15756611375965,3.1669962368874,0.770226995894605,0.975468816075587,saturating,0.0780375052860469,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed298,3,25,C02,Sc01,10,n_O,1.6636073078992,1.86857483366499,0.890308098946313,0.315334655024293,0.462848259765992,near_quadratic,0.0370278607812793,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed298,3,25,C02,Sc01,10,alpha_o2,1.74037848667329,0.5,3.48075697334658,0.83334415673373,0.986968561857116,saturating,0.0789574849485693,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed298,3,25,C02,Sc01,10,gamma_growth,2.86237213071632,1.5,1.90824808714421,2.09595712417895,0.999999999998809,saturating,0.0799999999999048,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed298,3,25,C02,Sc01,10,lam_max,0.238802464684995,1.3485151936293,0.1770854832138,1.15664159867771,0.999766276946059,saturating,0.0799813021556847,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed298,3,25,C02,Sc01,10,p_mis_base,0.0004953454600379,8.54181703118544e-06,57.9906427671654,2.712858342287,1.0,saturating,0.08,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed298,3,25,C02,Sc01,10,p_wgd,1.24027325450911e-05,0.0003312053922759,0.0374472542849141,2.19473849265265,0.999999999999916,saturating,0.0799999999999933,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed298,3,25,C02,Sc01,10,gamma_mu,2.6787234895116,1.2,2.232269574593,2.27495921463323,0.999999999999991,saturating,0.0799999999999993,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed26,4,25,C02,Sc01,10,O2_crit,0.168760323014007,1.58620678578554,0.10639238498178,1.49706070075049,0.99999917463666,saturating,0.0799999339709328,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed26,4,25,C02,Sc01,10,mu_hp,0.0498842540247737,0.005,9.97685080495474,1.53691304272948,0.999999612339403,saturating,0.0799999689871523,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed26,4,25,C02,Sc01,10,p_misseg,0.186505530221572,0.0105535150770604,17.6723611857976,1.91891473695002,0.999999999898804,saturating,0.0799999999919043,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed26,4,25,C02,Sc01,10,k_o_mis,0.0027445872539549,0.0001128986825222,24.3101796463744,2.13198179721054,0.99999999999954,saturating,0.0799999999999632,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed26,4,25,C02,Sc01,10,buffer_smax,0.91383579399473,1.0,0.91383579399473,0.132560316931185,0.104010410696479,near_quadratic,0.0083208328557183,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed26,4,25,C02,Sc01,10,buffer_beta,0.227352097320628,1.59113027351929,0.142887167131681,1.30001042148819,0.999974136280166,saturating,0.0799979309024133,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed26,4,25,C02,Sc01,10,buffer_n_exp,10.0,3.15756611375965,3.1669962368874,0.770226995894605,0.975468816075587,saturating,0.0780375052860469,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed26,4,25,C02,Sc01,10,n_O,1.6636073078992,1.86857483366499,0.890308098946313,0.315334655024293,0.462848259765992,near_quadratic,0.0370278607812793,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed26,4,25,C02,Sc01,10,alpha_o2,1.74037848667329,0.5,3.48075697334658,0.83334415673373,0.986968561857116,saturating,0.0789574849485693,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed26,4,25,C02,Sc01,10,gamma_growth,2.86237213071632,1.5,1.90824808714421,2.09595712417895,0.999999999998809,saturating,0.0799999999999048,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed26,4,25,C02,Sc01,10,lam_max,0.238802464684995,1.3485151936293,0.1770854832138,1.15664159867771,0.999766276946059,saturating,0.0799813021556847,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed26,4,25,C02,Sc01,10,p_mis_base,0.0004953454600379,8.54181703118544e-06,57.9906427671654,2.712858342287,1.0,saturating,0.08,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed26,4,25,C02,Sc01,10,p_wgd,1.24027325450911e-05,0.0003312053922759,0.0374472542849141,2.19473849265265,0.999999999999916,saturating,0.0799999999999933,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed26,4,25,C02,Sc01,10,gamma_mu,2.6787234895116,1.2,2.232269574593,2.27495921463323,0.999999999999991,saturating,0.0799999999999993,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed98,5,25,C02,Sc01,10,O2_crit,0.168760323014007,1.58620678578554,0.10639238498178,1.49706070075049,0.99999917463666,saturating,0.0799999339709328,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed98,5,25,C02,Sc01,10,mu_hp,0.0498842540247737,0.005,9.97685080495474,1.53691304272948,0.999999612339403,saturating,0.0799999689871523,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed98,5,25,C02,Sc01,10,p_misseg,0.186505530221572,0.0105535150770604,17.6723611857976,1.91891473695002,0.999999999898804,saturating,0.0799999999919043,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed98,5,25,C02,Sc01,10,k_o_mis,0.0027445872539549,0.0001128986825222,24.3101796463744,2.13198179721054,0.99999999999954,saturating,0.0799999999999632,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed98,5,25,C02,Sc01,10,buffer_smax,0.91383579399473,1.0,0.91383579399473,0.132560316931185,0.104010410696479,near_quadratic,0.0083208328557183,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed98,5,25,C02,Sc01,10,buffer_beta,0.227352097320628,1.59113027351929,0.142887167131681,1.30001042148819,0.999974136280166,saturating,0.0799979309024133,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed98,5,25,C02,Sc01,10,buffer_n_exp,10.0,3.15756611375965,3.1669962368874,0.770226995894605,0.975468816075587,saturating,0.0780375052860469,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed98,5,25,C02,Sc01,10,n_O,1.6636073078992,1.86857483366499,0.890308098946313,0.315334655024293,0.462848259765992,near_quadratic,0.0370278607812793,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed98,5,25,C02,Sc01,10,alpha_o2,1.74037848667329,0.5,3.48075697334658,0.83334415673373,0.986968561857116,saturating,0.0789574849485693,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed98,5,25,C02,Sc01,10,gamma_growth,2.86237213071632,1.5,1.90824808714421,2.09595712417895,0.999999999998809,saturating,0.0799999999999048,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed98,5,25,C02,Sc01,10,lam_max,0.238482853434302,1.34671035200766,0.1770854832138,1.15664159867771,0.999766276946059,saturating,0.0799813021556847,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed98,5,25,C02,Sc01,10,p_mis_base,0.0004953454600379,8.54181703118544e-06,57.9906427671654,2.712858342287,1.0,saturating,0.08,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed98,5,25,C02,Sc01,10,p_wgd,1.24027325450911e-05,0.0003312053922759,0.0374472542849141,2.19473849265265,0.999999999999916,saturating,0.0799999999999933,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed98,5,25,C02,Sc01,10,gamma_mu,2.6787234895116,1.2,2.232269574593,2.27495921463323,0.999999999999991,saturating,0.0799999999999993,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed291,6,25,C02,Sc01,10,O2_crit,0.168760323014007,1.58620678578554,0.10639238498178,1.49706070075049,0.99999917463666,saturating,0.0799999339709328,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed291,6,25,C02,Sc01,10,mu_hp,0.0498842540247737,0.005,9.97685080495474,1.53691304272948,0.999999612339403,saturating,0.0799999689871523,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed291,6,25,C02,Sc01,10,p_misseg,0.186505530221572,0.0105535150770604,17.6723611857976,1.91891473695002,0.999999999898804,saturating,0.0799999999919043,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed291,6,25,C02,Sc01,10,k_o_mis,0.0027445872539549,0.0001128986825222,24.3101796463744,2.13198179721054,0.99999999999954,saturating,0.0799999999999632,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed291,6,25,C02,Sc01,10,buffer_smax,0.91383579399473,1.0,0.91383579399473,0.132560316931185,0.104010410696479,near_quadratic,0.0083208328557183,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed291,6,25,C02,Sc01,10,buffer_beta,0.227352097320628,1.59113027351929,0.142887167131681,1.30001042148819,0.999974136280166,saturating,0.0799979309024133,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed291,6,25,C02,Sc01,10,buffer_n_exp,10.0,3.15756611375965,3.1669962368874,0.770226995894605,0.975468816075587,saturating,0.0780375052860469,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed291,6,25,C02,Sc01,10,n_O,1.6636073078992,1.86857483366499,0.890308098946313,0.315334655024293,0.462848259765992,near_quadratic,0.0370278607812793,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed291,6,25,C02,Sc01,10,alpha_o2,1.74037848667329,0.5,3.48075697334658,0.83334415673373,0.986968561857116,saturating,0.0789574849485693,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed291,6,25,C02,Sc01,10,gamma_growth,2.86237213071632,1.5,1.90824808714421,2.09595712417895,0.999999999998809,saturating,0.0799999999999048,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed291,6,25,C02,Sc01,10,lam_max,0.238802464684995,1.3485151936293,0.1770854832138,1.15664159867771,0.999766276946059,saturating,0.0799813021556847,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed291,6,25,C02,Sc01,10,p_mis_base,0.0004953454600379,8.54181703118544e-06,57.9906427671654,2.712858342287,1.0,saturating,0.08,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed291,6,25,C02,Sc01,10,p_wgd,1.24027325450911e-05,0.0003312053922759,0.0374472542849141,2.19473849265265,0.999999999999916,saturating,0.0799999999999933,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed291,6,25,C02,Sc01,10,gamma_mu,2.6787234895116,1.2,2.232269574593,2.27495921463323,0.999999999999991,saturating,0.0799999999999993,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed458,7,25,C02,Sc01,10,O2_crit,0.168760323014007,1.58620678578554,0.10639238498178,1.49706070075049,0.99999917463666,saturating,0.0799999339709328,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed458,7,25,C02,Sc01,10,mu_hp,0.0498842540247737,0.005,9.97685080495474,1.53691304272948,0.999999612339403,saturating,0.0799999689871523,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed458,7,25,C02,Sc01,10,p_misseg,0.186505530221572,0.0105535150770604,17.6723611857976,1.91891473695002,0.999999999898804,saturating,0.0799999999919043,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed458,7,25,C02,Sc01,10,k_o_mis,0.0027445872539549,0.0001128986825222,24.3101796463744,2.13198179721054,0.99999999999954,saturating,0.0799999999999632,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed458,7,25,C02,Sc01,10,buffer_smax,0.91383579399473,1.0,0.91383579399473,0.132560316931185,0.104010410696479,near_quadratic,0.0083208328557183,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed458,7,25,C02,Sc01,10,buffer_beta,0.227352097320628,1.59113027351929,0.142887167131681,1.30001042148819,0.999974136280166,saturating,0.0799979309024133,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed458,7,25,C02,Sc01,10,buffer_n_exp,10.0,3.15756611375965,3.1669962368874,0.770226995894605,0.975468816075587,saturating,0.0780375052860469,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed458,7,25,C02,Sc01,10,n_O,1.6636073078992,1.86857483366499,0.890308098946313,0.315334655024293,0.462848259765992,near_quadratic,0.0370278607812793,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed458,7,25,C02,Sc01,10,alpha_o2,1.74037848667329,0.5,3.48075697334658,0.83334415673373,0.986968561857116,saturating,0.0789574849485693,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed458,7,25,C02,Sc01,10,gamma_growth,2.86237213071632,1.5,1.90824808714421,2.09595712417895,0.999999999998809,saturating,0.0799999999999048,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed458,7,25,C02,Sc01,10,lam_max,0.238802464684995,1.3485151936293,0.1770854832138,1.15664159867771,0.999766276946059,saturating,0.0799813021556847,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed458,7,25,C02,Sc01,10,p_mis_base,0.0004953454600379,8.54181703118544e-06,57.9906427671654,2.712858342287,1.0,saturating,0.08,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed458,7,25,C02,Sc01,10,p_wgd,1.24027325450911e-05,0.0003312053922759,0.0374472542849141,2.19473849265265,0.999999999999916,saturating,0.0799999999999933,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed458,7,25,C02,Sc01,10,gamma_mu,2.6787234895116,1.2,2.232269574593,2.27495921463323,0.999999999999991,saturating,0.0799999999999993,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed285,8,25,C02,Sc01,10,O2_crit,0.168760323014007,1.58620678578554,0.10639238498178,1.49706070075049,0.99999917463666,saturating,0.0799999339709328,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed285,8,25,C02,Sc01,10,mu_hp,0.0498842540247737,0.005,9.97685080495474,1.53691304272948,0.999999612339403,saturating,0.0799999689871523,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed285,8,25,C02,Sc01,10,p_misseg,0.186505530221572,0.0105535150770604,17.6723611857976,1.91891473695002,0.999999999898804,saturating,0.0799999999919043,False,True
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed285,8,25,C02,Sc01,10,k_o_mis,0.0027445872539549,0.0001128986825222,24.3101796463744,2.13198179721054,0.99999999999954,saturating,0.0799999999999632,False,True
