solution	objective	N_ref	target_oxygen_pct	evaluated_oxygen_pct_vivo	evaluated_oxygen_pct_vitro	function_name	vivo_value	vitro_value	vivo_minus_vitro	vivo_to_vitro_ratio
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	44	1	1	1	buffer_death_rate	0.113512050436888	0.60582246990678	-0.492310419469892	0.187368504925799
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	44	1	1	1	misseg_nonviable_rate	0.113490129406032	0.60582246990678	-0.492332340500748	0.187332321007333
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	44	1	1	1	boundary_dropped_rate	2.19210308558768e-05	0	2.19210308558768e-05	NA
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	44	1	1	1	net_growth_rate	0.123083242896672	0.999967582546765	-0.876884339650093	0.123087233071294
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	44	5	5	5	ms_rate	0.00348671928003577	0.00855589002838729	-0.00506917074835152	0.407522685362634
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	44	5	5	5	proliferation_rate	0.133730213223686	1.28441784949133	-1.15068763626764	0.104117373700971
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	44	5	5	5	death_rate	1.69121222665064e-05	0.000482662031485077	-0.000465749909218571	0.0350392638394829
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	44	5	5	5	buffer_death_rate	0.00197564907633006	0.667107055034628	-0.665131405958298	0.00296151728784746
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	44	5	5	5	misseg_nonviable_rate	0.00197564907633006	0.667107055034628	-0.665131405958298	0.00296151728784746
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	44	5	5	5	boundary_dropped_rate	0	0	0	NA
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	44	5	5	5	net_growth_rate	0.133713301101419	1.28393518745985	-1.15022188635843	0.104143341819269
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	44	20.5	5	5	ms_rate	0.00348671928003577	0.00855589002838729	-0.00506917074835152	0.407522685362634
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	44	20.5	5	5	proliferation_rate	0.133730213223686	1.28441784949133	-1.15068763626764	0.104117373700971
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	44	20.5	5	5	death_rate	1.69121222665064e-05	0.000482662031485077	-0.000465749909218571	0.0350392638394829
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	44	20.5	5	5	buffer_death_rate	0.00197564907633006	0.667107055034628	-0.665131405958298	0.00296151728784746
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	44	20.5	5	5	misseg_nonviable_rate	0.00197564907633006	0.667107055034628	-0.665131405958298	0.00296151728784746
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	44	20.5	5	5	boundary_dropped_rate	0	0	0	NA
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	44	20.5	5	5	net_growth_rate	0.133713301101419	1.28393518745985	-1.15022188635843	0.104143341819269
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	88	0	0	0	ms_rate	0.498992797296003	0.0104621113245542	0.488530685971449	47.6952291766275
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	88	0	0	0	proliferation_rate	0.00831167355953715	0.557702037353717	-0.54939036379418	0.0149034305109873
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	88	0	0	0	death_rate	1.1775682313681	0.0125117210976978	1.1650565102704	94.1172059521673
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	88	0	0	0	buffer_death_rate	0.014044170681749	0.155967565981991	-0.141923395300242	0.0900454565237662
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	88	0	0	0	misseg_nonviable_rate	0.0140416080139975	0.155788606023075	-0.141746998009078	0.0901324453209222
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	88	0	0	0	boundary_dropped_rate	2.56266775157218e-06	0.000178959958916612	-0.00017639729116504	0.014319782855819
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	88	0	0	0	net_growth_rate	-1.16925655780856	0.545190316256019	-1.71444687406458	-2.14467594699441
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	88	1	1	1	ms_rate	0.451105658334696	0.0104190254029894	0.440686632931707	43.2963392339235
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	88	1	1	1	proliferation_rate	0.104003008262149	0.684518099850551	-0.580515091588402	0.151936096773563
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	88	1	1	1	death_rate	0.0223315450818793	0.00855471179830449	0.0137768332835748	2.61043803793663
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	88	1	1	1	buffer_death_rate	0.169351122313006	0.190702534794036	-0.02135141248103	0.888038129623761
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	88	1	1	1	misseg_nonviable_rate	0.169319060680399	0.190482881067096	-0.021163820386697	0.888893845640427
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	88	1	1	1	boundary_dropped_rate	3.20616326072327e-05	0.000219653726940281	-0.000187592094333048	0.145964437088516
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	88	1	1	1	net_growth_rate	0.0816714631802694	0.675963388052246	-0.594291924871977	0.120822317634098
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	88	5	5	5	ms_rate	0.0242615570312132	0.00965432217345388	0.0146072348577593	2.5130254196327
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	88	5	5	5	proliferation_rate	0.133563655534424	1.18468206214441	-1.05111840660999	0.112742194553582
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	88	5	5	5	death_rate	0.000123390055519921	0.00120778654447791	-0.00108439648895799	0.102162137907621
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	88	5	5	5	buffer_death_rate	0.0229578974018222	0.307475557385693	-0.284517659983871	0.0746657639944503
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	88	5	5	5	misseg_nonviable_rate	0.0229167229307662	0.307095406984636	-0.28417868405387	0.0746241148826844
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	88	5	5	5	boundary_dropped_rate	4.11744710559704e-05	0.000380150401057518	-0.000338975930001548	0.108311002543808
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	88	5	5	5	net_growth_rate	0.133440265478904	1.18347427559993	-1.05003401012103	0.112752991957734
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	88	20.5	5	5	ms_rate	0.0242615570312132	0.00965432217345388	0.0146072348577593	2.5130254196327
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	88	20.5	5	5	proliferation_rate	0.133563655534424	1.18468206214441	-1.05111840660999	0.112742194553582
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	88	20.5	5	5	death_rate	0.000123390055519921	0.00120778654447791	-0.00108439648895799	0.102162137907621
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	88	20.5	5	5	buffer_death_rate	0.0229578974018222	0.307475557385693	-0.284517659983871	0.0746657639944503
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	88	20.5	5	5	misseg_nonviable_rate	0.0229167229307662	0.307095406984636	-0.28417868405387	0.0746241148826844
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	88	20.5	5	5	boundary_dropped_rate	4.11744710559704e-05	0.000380150401057518	-0.000338975930001548	0.108311002543808
tsne_vi_seed138_C03Sc01_vt_seed10	19.9782357885732	88	20.5	5	5	net_growth_rate	0.133440265478904	1.18347427559993	-1.05003401012103	0.112752991957734
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	44	0	0	0	ms_rate	0.213962708932946	0.0103290231451046	0.203633685787841	20.7147090220582
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	44	0	0	0	proliferation_rate	0.0674079651562836	0.8990101290862	-0.831602163929916	0.0749802065353819
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	44	0	0	0	death_rate	0.114055064805876	0.005	0.109055064805876	22.8110129611752
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	44	0	0	0	buffer_death_rate	0.111077119413231	0.547652037779261	-0.43657491836603	0.202824260206628
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	44	0	0	0	misseg_nonviable_rate	0.111077115138792	0.547652037779261	-0.436574922640469	0.202824252401601
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	44	0	0	0	boundary_dropped_rate	4.27443857498989e-09	0	4.27443857498989e-09	NA
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	44	0	0	0	net_growth_rate	-0.0466470996495924	0.8940101290862	-0.940657228735792	-0.052177372640366
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	44	1	1	1	ms_rate	0.174353408753474	0.0102336769303735	0.1641197318231	17.0372203402273
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	44	1	1	1	proliferation_rate	0.26477974913149	0.997758053326133	-0.732978304194643	0.265374705068848
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	44	1	1	1	death_rate	0.00439681946254193	0.00351545286088025	0.00088136660166168	1.25071210923334
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	44	1	1	1	buffer_death_rate	0.400313346086846	0.603126800938326	-0.20281345485148	0.66372999088094
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	44	1	1	1	misseg_nonviable_rate	0.400313345690658	0.603126800938326	-0.202813455247668	0.66372999022405
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	44	1	1	1	boundary_dropped_rate	3.9618736730886e-10	0	3.9618736730886e-10	NA
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	44	1	1	1	net_growth_rate	0.260382929668948	0.994242600465253	-0.733859670796305	0.261890739289488
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	44	5	5	5	ms_rate	0.047350946332852	0.00869088949003908	0.0386600568428129	5.44834293280596
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	44	5	5	5	proliferation_rate	0.299984201662755	1.28138865143727	-0.981404449774515	0.23410867680643
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	44	5	5	5	death_rate	1.74078025292327e-06	0.000523857785978845	-0.000522117005725922	0.00332300158462008
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	44	5	5	5	buffer_death_rate	0.189141548801466	0.674528973126396	-0.48538742432493	0.280405373730364
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	44	5	5	5	misseg_nonviable_rate	0.189141548801466	0.674528973126396	-0.48538742432493	0.280405373730364
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	44	5	5	5	boundary_dropped_rate	0	0	0	NA
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	44	5	5	5	net_growth_rate	0.299982460882502	1.28086479365129	-0.980882332768788	0.234203065280106
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	44	20.5	5	5	ms_rate	0.047350946332852	0.00869088949003908	0.0386600568428129	5.44834293280596
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	44	20.5	5	5	proliferation_rate	0.299984201662755	1.28138865143727	-0.981404449774515	0.23410867680643
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	44	20.5	5	5	death_rate	1.74078025292327e-06	0.000523857785978845	-0.000522117005725922	0.00332300158462008
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	44	20.5	5	5	buffer_death_rate	0.189141548801466	0.674528973126396	-0.48538742432493	0.280405373730364
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	44	20.5	5	5	misseg_nonviable_rate	0.189141548801466	0.674528973126396	-0.48538742432493	0.280405373730364
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	44	20.5	5	5	boundary_dropped_rate	0	0	0	NA
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	44	20.5	5	5	net_growth_rate	0.299982460882502	1.28086479365129	-0.980882332768788	0.234203065280106
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	88	0	0	0	ms_rate	0.215590943741371	0.0104599258250081	0.205131017916363	20.6111350451382
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	88	0	0	0	proliferation_rate	0.0212036430180365	0.558573282267436	-0.5373696392494	0.0379603602448793
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	88	0	0	0	death_rate	0.505206089419451	0.0115532667544169	0.493652822665034	43.7284189968441
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	88	0	0	0	buffer_death_rate	0.0356963455285322	0.156190201297297	-0.120493855768765	0.228544077874557
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	88	0	0	0	misseg_nonviable_rate	0.0356882796176042	0.155998178741955	-0.120309899124351	0.228773694061122
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	88	0	0	0	boundary_dropped_rate	8.06591092794487e-06	0.000192022555342441	-0.000183956644414496	0.0420050181790396
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	88	0	0	0	net_growth_rate	-0.484002446401415	0.547020015513019	-1.03102246191443	-0.88479842176798
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	88	1	1	1	ms_rate	0.204426791865025	0.0104173879251663	0.194009403939859	19.6236132640478
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	88	1	1	1	proliferation_rate	0.199087546862783	0.676177866647284	-0.477090319784501	0.294430735880081
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	88	1	1	1	death_rate	0.0194756801930264	0.00812299293286552	0.0113526872601609	2.39759905665165
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	88	1	1	1	buffer_death_rate	0.328790436729898	0.18836272965951	0.140427707070388	1.74551747749796
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	88	1	1	1	misseg_nonviable_rate	0.328714703403389	0.188130277793405	0.140584425609984	1.74727166333304
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	88	1	1	1	boundary_dropped_rate	7.57333265086707e-05	0.000232451866105271	-0.0001567185395966	0.325802187685485
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	88	1	1	1	net_growth_rate	0.179611866669756	0.668054873714419	-0.488443007044663	0.268857954244245
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	88	5	5	5	ms_rate	0.0480457610271622	0.00966170871760022	0.038384052309562	4.97280164735662
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	88	5	5	5	proliferation_rate	0.299939807816837	1.17449153754776	-0.874551729730923	0.255378432477331
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	88	5	5	5	death_rate	7.71077361285808e-06	0.00121045374855837	-0.00120274297494551	0.00637015137673908
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	88	5	5	5	buffer_death_rate	0.200891134105229	0.305067884303335	-0.104176750198106	0.658512889890038
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	88	5	5	5	misseg_nonviable_rate	0.200777036364027	0.304664125524626	-0.103887089160599	0.659011086449029
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	88	5	5	5	boundary_dropped_rate	0.000114097741201245	0.000403758778709386	-0.000289661037508141	0.282588880335824
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	88	5	5	5	net_growth_rate	0.299932097043224	1.1732810837992	-0.873348986755976	0.255635330002947
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	88	20.5	5	5	ms_rate	0.0480457610271622	0.00966170871760022	0.038384052309562	4.97280164735662
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	88	20.5	5	5	proliferation_rate	0.299939807816837	1.17449153754776	-0.874551729730923	0.255378432477331
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	88	20.5	5	5	death_rate	7.71077361285808e-06	0.00121045374855837	-0.00120274297494551	0.00637015137673908
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	88	20.5	5	5	buffer_death_rate	0.200891134105229	0.305067884303335	-0.104176750198106	0.658512889890038
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	88	20.5	5	5	misseg_nonviable_rate	0.200777036364027	0.304664125524626	-0.103887089160599	0.659011086449029
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	88	20.5	5	5	boundary_dropped_rate	0.000114097741201245	0.000403758778709386	-0.000289661037508141	0.282588880335824
tsne_vi_seed311_C03Sc02_vt_seed10	19.4144872936097	88	20.5	5	5	net_growth_rate	0.299932097043224	1.1732810837992	-0.873348986755976	0.255635330002947
