parent	dependency	dependency_type
spatstat.explore	sm	Suggests
spatstat.explore	gsl	Suggests
spatstat.explore	locfit	Suggests
spatstat.explore	spatial	Suggests
spatstat.explore	fftwtools	Suggests
spatstat.explore	spatstat.linnet	Suggests
spatstat.explore	spatstat.model	Suggests
spatstat.explore	spatstat	Suggests
spatstat.geom	spatstat.data	Depends
spatstat.geom	spatstat.univar	Depends
spatstat.geom	stats	Depends
spatstat.geom	graphics	Depends
spatstat.geom	grDevices	Depends
spatstat.geom	utils	Depends
spatstat.geom	methods	Depends
spatstat.geom	spatstat.utils	Imports
spatstat.geom	deldir	Imports
spatstat.geom	polyclip	Imports
spatstat.geom	spatstat.random	Suggests
spatstat.geom	spatstat.explore	Suggests
spatstat.geom	spatstat.model	Suggests
spatstat.geom	spatstat.linnet	Suggests
spatstat.geom	spatial	Suggests
spatstat.geom	fftwtools	Suggests
spatstat.geom	spatstat	Suggests
spatstat.linnet	stats	Depends
spatstat.linnet	graphics	Depends
spatstat.linnet	grDevices	Depends
spatstat.linnet	methods	Depends
spatstat.linnet	utils	Depends
spatstat.linnet	spatstat.data	Depends
spatstat.linnet	spatstat.univar	Depends
spatstat.linnet	spatstat.geom	Depends
spatstat.linnet	spatstat.random	Depends
spatstat.linnet	spatstat.explore	Depends
spatstat.linnet	spatstat.model	Depends
spatstat.linnet	Matrix	Imports
spatstat.linnet	spatstat.utils	Imports
spatstat.linnet	spatstat.sparse	Imports
spatstat.linnet	goftest	Suggests
spatstat.linnet	locfit	Suggests
spatstat.linnet	spatstat	Suggests
spatstat.model	spatstat.data	Depends
spatstat.model	spatstat.univar	Depends
spatstat.model	spatstat.geom	Depends
spatstat.model	spatstat.random	Depends
spatstat.model	spatstat.explore	Depends
spatstat.model	stats	Depends
spatstat.model	graphics	Depends
spatstat.model	grDevices	Depends
spatstat.model	utils	Depends
spatstat.model	methods	Depends
spatstat.model	nlme	Depends
spatstat.model	rpart	Depends
spatstat.model	spatstat.utils	Imports
spatstat.model	spatstat.sparse	Imports
spatstat.model	mgcv	Imports
spatstat.model	Matrix	Imports
spatstat.model	abind	Imports
spatstat.model	tensor	Imports
spatstat.model	goftest	Imports
spatstat.model	sm	Suggests
spatstat.model	gsl	Suggests
spatstat.model	locfit	Suggests
spatstat.model	spatial	Suggests
spatstat.model	fftwtools	Suggests
spatstat.model	nleqslv	Suggests
spatstat.model	glmnet	Suggests
spatstat.model	spatstat.linnet	Suggests
spatstat.model	spatstat	Suggests
spatstat.random	spatstat.data	Depends
spatstat.random	spatstat.univar	Depends
spatstat.random	spatstat.geom	Depends
spatstat.random	stats	Depends
spatstat.random	utils	Depends
spatstat.random	methods	Depends
spatstat.random	grDevices	Depends
spatstat.random	spatstat.utils	Imports
spatstat.random	spatial	Suggests
spatstat.random	spatstat.linnet	Suggests
spatstat.random	spatstat.explore	Suggests
spatstat.random	spatstat.model	Suggests
spatstat.random	spatstat	Suggests
spatstat.random	gsl	Suggests
spatstat.sparse	stats	Depends
spatstat.sparse	utils	Depends
spatstat.sparse	methods	Depends
spatstat.sparse	Matrix	Depends
spatstat.sparse	abind	Depends
spatstat.sparse	tensor	Depends
spatstat.sparse	spatstat.utils	Imports
spatstat.univar	stats	Depends
spatstat.univar	spatstat.utils	Imports
spatstat.univar	graphics	Imports
spatstat.utils	stats	Depends
spatstat.utils	graphics	Depends
spatstat.utils	grDevices	Depends
spatstat.utils	utils	Depends
spatstat.utils	methods	Depends
spatstat.utils	spatstat.model	Suggests
spData	sp	Imports
spData	foreign	Suggests
spData	sf	Suggests
spData	spDataLarge	Suggests
spData	spdep	Suggests
spData	spatialreg	Suggests
spdep	methods	Depends
spdep	spData	Depends
spdep	sf	Depends
spdep	stats	Imports
spdep	deldir	Imports
spdep	boot	Imports
spdep	graphics	Imports
spdep	utils	Imports
spdep	grDevices	Imports
spdep	units	Imports
spdep	s2	Imports
spdep	e1071	Imports
spdep	sp	Imports
spdep	spatialreg	Suggests
spdep	Matrix	Suggests
spdep	parallel	Suggests
spdep	dbscan	Suggests
spdep	RColorBrewer	Suggests
spdep	lattice	Suggests
spdep	xtable	Suggests
spdep	foreign	Suggests
spdep	igraph	Suggests
spdep	RSpectra	Suggests
spdep	knitr	Suggests
spdep	classInt	Suggests
spdep	tmap	Suggests
spdep	spam	Suggests
spdep	ggplot2	Suggests
spdep	rmarkdown	Suggests
spdep	tinytest	Suggests
spdep	rgeoda	Suggests
spdep	mipfp	Suggests
spdep	Guerry	Suggests
spdep	codingMatrices	Suggests
speedglm	Matrix	Depends
speedglm	MASS	Depends
speedglm	methods	Imports
speedglm	stats	Imports
spelling	commonmark	Imports
spelling	xml2	Imports
spelling	hunspell	Imports
spelling	knitr	Imports
spelling	pdftools	Suggests
SQUAREM	setRNG	Suggests
statmod	stats	Imports
statmod	graphics	Imports
statmod	MASS	Suggests
statmod	tweedie	Suggests
statnet.common	utils	Imports
statnet.common	methods	Imports
statnet.common	coda	Imports
statnet.common	parallel	Imports
statnet.common	tools	Imports
statnet.common	Matrix	Imports
statnet.common	covr	Suggests
statnet.common	roxygen2	Suggests
statnet.common	rlang	Suggests
statnet.common	purrr	Suggests
statnet.common	testthat	Suggests
statnet.common	MASS	Suggests
stringi	tools	Imports
stringi	utils	Imports
stringi	stats	Imports
stringmagic	Rcpp	Imports
stringmagic	utils	Imports
stringmagic	stats	Imports
stringmagic	Rcpp	LinkingTo
stringmagic	knitr	Suggests
stringmagic	rmarkdown	Suggests
stringmagic	data.table	Suggests
stringr	cli	Imports
stringr	glue	Imports
stringr	lifecycle	Imports
stringr	magrittr	Imports
stringr	rlang	Imports
stringr	stringi	Imports
stringr	vctrs	Imports
stringr	covr	Suggests
stringr	dplyr	Suggests
stringr	gt	Suggests
stringr	htmltools	Suggests
stringr	htmlwidgets	Suggests
stringr	knitr	Suggests
stringr	rmarkdown	Suggests
stringr	testthat	Suggests
stringr	tibble	Suggests
strucchange	zoo	Depends
strucchange	sandwich	Depends
strucchange	graphics	Imports
strucchange	stats	Imports
strucchange	utils	Imports
strucchange	stats4	Suggests
strucchange	car	Suggests
strucchange	dynlm	Suggests
strucchange	e1071	Suggests
strucchange	foreach	Suggests
strucchange	lmtest	Suggests
strucchange	mvtnorm	Suggests
strucchange	tseries	Suggests
styler	cli	Imports
styler	magrittr	Imports
styler	purrr	Imports
styler	R.cache	Imports
styler	rlang	Imports
styler	rprojroot	Imports
styler	tools	Imports
styler	vctrs	Imports
styler	withr	Imports
styler	data.tree	Suggests
styler	digest	Suggests
styler	here	Suggests
styler	knitr	Suggests
styler	prettycode	Suggests
styler	rmarkdown	Suggests
styler	roxygen2	Suggests
styler	rstudioapi	Suggests
styler	tibble	Suggests
styler	testthat	Suggests
survey	grid	Depends
survey	methods	Depends
survey	Matrix	Depends
survey	survival	Depends
survey	stats	Imports
survey	graphics	Imports
survey	splines	Imports
survey	lattice	Imports
survey	minqa	Imports
survey	numDeriv	Imports
survey	mitools	Imports
survey	Rcpp	Imports
survey	Rcpp	LinkingTo
survey	RcppArmadillo	LinkingTo
survey	foreign	Suggests
survey	MASS	Suggests
survey	KernSmooth	Suggests
survey	hexbin	Suggests
survey	RSQLite	Suggests
survey	quantreg	Suggests
survey	parallel	Suggests
survey	CompQuadForm	Suggests
survey	DBI	Suggests
survey	AER	Suggests
survey	SUMMER	Suggests
survey	R.rsp	Suggests
survey	knitr	Suggests
survey	testthat	Suggests
survival	graphics	Imports
survival	Matrix	Imports
survival	methods	Imports
survival	splines	Imports
survival	stats	Imports
survival	utils	Imports
sysfonts	curl	Suggests
sysfonts	jsonlite	Suggests
systemfit	Matrix	Depends
systemfit	car	Depends
systemfit	lmtest	Depends
systemfit	stats	Imports
systemfit	sandwich	Imports
systemfit	MASS	Imports
systemfit	methods	Imports
systemfit	knitr	Suggests
systemfit	plm	Suggests
systemfit	sem	Suggests
systemfonts	base64enc	Imports
systemfonts	grid	Imports
systemfonts	jsonlite	Imports
systemfonts	lifecycle	Imports
systemfonts	tools	Imports
systemfonts	utils	Imports
systemfonts	cpp11	LinkingTo
systemfonts	covr	Suggests
systemfonts	farver	Suggests
systemfonts	ggplot2	Suggests
systemfonts	graphics	Suggests
systemfonts	knitr	Suggests
systemfonts	ragg	Suggests
systemfonts	rmarkdown	Suggests
systemfonts	svglite	Suggests
systemfonts	testthat	Suggests
testthat	brio	Imports
testthat	callr	Imports
testthat	cli	Imports
testthat	desc	Imports
testthat	evaluate	Imports
testthat	jsonlite	Imports
testthat	lifecycle	Imports
testthat	magrittr	Imports
testthat	methods	Imports
testthat	pkgload	Imports
testthat	praise	Imports
testthat	processx	Imports
testthat	ps	Imports
testthat	R6	Imports
testthat	rlang	Imports
testthat	utils	Imports
testthat	waldo	Imports
testthat	withr	Imports
testthat	covr	Suggests
testthat	curl	Suggests
testthat	diffviewer	Suggests
testthat	digest	Suggests
testthat	gh	Suggests
testthat	knitr	Suggests
testthat	otel	Suggests
testthat	otelsdk	Suggests
testthat	rmarkdown	Suggests
testthat	rstudioapi	Suggests
testthat	S7	Suggests
testthat	shiny	Suggests
testthat	usethis	Suggests
testthat	vctrs	Suggests
testthat	xml2	Suggests
textshaping	lifecycle	Imports
textshaping	stats	Imports
textshaping	stringi	Imports
textshaping	systemfonts	Imports
textshaping	utils	Imports
textshaping	cpp11	LinkingTo
textshaping	systemfonts	LinkingTo
textshaping	covr	Suggests
textshaping	grDevices	Suggests
textshaping	grid	Suggests
textshaping	knitr	Suggests
textshaping	rmarkdown	Suggests
textshaping	testthat	Suggests
TFMPvalue	Rcpp	Imports
TFMPvalue	Rcpp	LinkingTo
TFMPvalue	testthat	Suggests
TH.data	survival	Depends
TH.data	MASS	Depends
TH.data	trtf	Suggests
TH.data	tram	Suggests
TH.data	rms	Suggests
TH.data	coin	Suggests
TH.data	ATR	Suggests
TH.data	multcomp	Suggests
TH.data	gridExtra	Suggests
TH.data	vcd	Suggests
TH.data	colorspace	Suggests
TH.data	lattice	Suggests
TH.data	knitr	Suggests
TH.data	dplyr	Suggests
TH.data	openxlsx	Suggests
TH.data	plyr	Suggests
tibble	cli	Imports
tibble	lifecycle	Imports
tibble	magrittr	Imports
tibble	methods	Imports
tibble	pillar	Imports
tibble	pkgconfig	Imports
tibble	rlang	Imports
tibble	utils	Imports
tibble	vctrs	Imports
tibble	bench	Suggests
tibble	bit64	Suggests
tibble	blob	Suggests
tibble	brio	Suggests
tibble	callr	Suggests
tibble	DiagrammeR	Suggests
tibble	dplyr	Suggests
tibble	evaluate	Suggests
tibble	formattable	Suggests
tibble	ggplot2	Suggests
tibble	here	Suggests
tibble	hms	Suggests
tibble	htmltools	Suggests
tibble	knitr	Suggests
tibble	lubridate	Suggests
tibble	nycflights13	Suggests
tibble	pkgload	Suggests
tibble	purrr	Suggests
tibble	rmarkdown	Suggests
tibble	stringi	Suggests
tibble	testthat	Suggests
tibble	tidyr	Suggests
tibble	withr	Suggests
tidyr	cli	Imports
tidyr	dplyr	Imports
tidyr	glue	Imports
tidyr	lifecycle	Imports
tidyr	magrittr	Imports
tidyr	purrr	Imports
tidyr	rlang	Imports
tidyr	stringr	Imports
tidyr	tibble	Imports
tidyr	tidyselect	Imports
tidyr	utils	Imports
tidyr	vctrs	Imports
tidyr	cpp11	LinkingTo
tidyr	covr	Suggests
tidyr	data.table	Suggests
tidyr	knitr	Suggests
tidyr	readr	Suggests
tidyr	repurrrsive	Suggests
tidyr	rmarkdown	Suggests
tidyr	testthat	Suggests
tidyselect	cli	Imports
tidyselect	glue	Imports
tidyselect	lifecycle	Imports
tidyselect	rlang	Imports
tidyselect	vctrs	Imports
tidyselect	withr	Imports
tidyselect	covr	Suggests
tidyselect	crayon	Suggests
tidyselect	dplyr	Suggests
tidyselect	knitr	Suggests
tidyselect	magrittr	Suggests
tidyselect	rmarkdown	Suggests
tidyselect	stringr	Suggests
tidyselect	testthat	Suggests
tidyselect	tibble	Suggests
tidytree	ape	Imports
tidytree	dplyr	Imports
tidytree	lazyeval	Imports
tidytree	magrittr	Imports
tidytree	methods	Imports
tidytree	rlang	Imports
tidytree	tibble	Imports
tidytree	tidyr	Imports
tidytree	tidyselect	Imports
tidytree	yulab.utils	Imports
tidytree	pillar	Imports
tidytree	cli	Imports
tidytree	testthat	Suggests
tidytree	utils	Suggests
tidyverse	broom	Imports
tidyverse	conflicted	Imports
tidyverse	cli	Imports
tidyverse	dbplyr	Imports
tidyverse	dplyr	Imports
tidyverse	dtplyr	Imports
tidyverse	forcats	Imports
tidyverse	ggplot2	Imports
tidyverse	googledrive	Imports
tidyverse	googlesheets4	Imports
tidyverse	haven	Imports
tidyverse	hms	Imports
tidyverse	httr	Imports
tidyverse	jsonlite	Imports
tidyverse	lubridate	Imports
tidyverse	magrittr	Imports
tidyverse	modelr	Imports
tidyverse	pillar	Imports
tidyverse	purrr	Imports
tidyverse	ragg	Imports
tidyverse	readr	Imports
tidyverse	readxl	Imports
tidyverse	reprex	Imports
tidyverse	rlang	Imports
tidyverse	rstudioapi	Imports
tidyverse	rvest	Imports
tidyverse	stringr	Imports
tidyverse	tibble	Imports
tidyverse	tidyr	Imports
tidyverse	xml2	Imports
tidyverse	covr	Suggests
tidyverse	feather	Suggests
tidyverse	glue	Suggests
tidyverse	mockr	Suggests
tidyverse	knitr	Suggests
tidyverse	rmarkdown	Suggests
tidyverse	testthat	Suggests
timechange	cpp11	LinkingTo
timechange	testthat	Suggests
timechange	knitr	Suggests
timeDate	methods	Depends
timeDate	graphics	Imports
timeDate	utils	Imports
timeDate	stats	Imports
timeDate	RUnit	Suggests
tinytest	parallel	Imports
tinytest	utils	Imports
tinytex	xfun	Imports
tinytex	testit	Suggests
tinytex	rstudioapi	Suggests
TMB	graphics	Imports
TMB	methods	Imports
TMB	stats	Imports
TMB	utils	Imports
TMB	Matrix	Imports
TMB	Matrix	LinkingTo
TMB	RcppEigen	LinkingTo
TMB	numDeriv	Suggests
TMB	parallel	Suggests
transport	grDevices	Imports
transport	graphics	Imports
transport	methods	Imports
transport	stats	Imports
transport	Rcpp	Imports
transport	data.table	Imports
transport	RcppEigen	LinkingTo
transport	Rcpp	LinkingTo
transport	animation	Suggests
transport	ks	Suggests
transport	testthat	Suggests
treeio	ape	Imports
treeio	dplyr	Imports
treeio	jsonlite	Imports
treeio	magrittr	Imports
treeio	methods	Imports
treeio	rlang	Imports
treeio	stats	Imports
treeio	tibble	Imports
treeio	tidytree	Imports
treeio	utils	Imports
treeio	yulab.utils	Imports
treeio	Biostrings	Suggests
treeio	cli	Suggests
treeio	ggplot2	Suggests
treeio	ggtree	Suggests
treeio	igraph	Suggests
treeio	knitr	Suggests
treeio	rmarkdown	Suggests
treeio	phangorn	Suggests
treeio	prettydoc	Suggests
treeio	purrr	Suggests
treeio	testthat	Suggests
treeio	tidyr	Suggests
treeio	vroom	Suggests
treeio	xml2	Suggests
treeio	yaml	Suggests
truncdist	stats4	Depends
truncdist	evd	Depends
trust	stats	Imports
tseries	graphics	Imports
tseries	stats	Imports
tseries	utils	Imports
tseries	quadprog	Imports
tseries	zoo	Imports
tseries	quantmod	Imports
TSP	graphics	Imports
TSP	foreach	Imports
TSP	utils	Imports
TSP	stats	Imports
TSP	grDevices	Imports
TSP	maps	Suggests
TSP	doParallel	Suggests
TSP	testthat	Suggests
TTR	xts	Imports
TTR	zoo	Imports
TTR	curl	Imports
TTR	xts	LinkingTo
TTR	RUnit	Suggests
TTR	quantmod	Enhances
tufte	htmltools	Imports
tufte	knitr	Imports
tufte	rmarkdown	Imports
tufte	xfun	Imports
tufte	xml2	Suggests
tufte	bookdown	Suggests
tufte	covr	Suggests
tufte	testthat	Suggests
tufte	tinytex	Suggests
tufte	withr	Suggests
tweenr	farver	Imports
tweenr	magrittr	Imports
tweenr	rlang	Imports
tweenr	vctrs	Imports
tweenr	cpp11	LinkingTo
tweenr	testthat	Suggests
tweenr	covr	Suggests
tzdb	cpp11	LinkingTo
tzdb	covr	Suggests
tzdb	testthat	Suggests
ucminf	numDeriv	Suggests
UCSC.utils	methods	Imports
UCSC.utils	stats	Imports
UCSC.utils	httr	Imports
UCSC.utils	jsonlite	Imports
UCSC.utils	S4Vectors	Imports
UCSC.utils	DBI	Suggests
UCSC.utils	RMariaDB	Suggests
UCSC.utils	GenomeInfoDb	Suggests
UCSC.utils	testthat	Suggests
UCSC.utils	knitr	Suggests
UCSC.utils	rmarkdown	Suggests
UCSC.utils	BiocStyle	Suggests
UCSCXenaTools	digest	Imports
UCSCXenaTools	dplyr	Imports
UCSCXenaTools	httr	Imports
UCSCXenaTools	jsonlite	Imports
UCSCXenaTools	magrittr	Imports
UCSCXenaTools	methods	Imports
UCSCXenaTools	readr	Imports
UCSCXenaTools	rlang	Imports
UCSCXenaTools	utils	Imports
UCSCXenaTools	covr	Suggests
UCSCXenaTools	knitr	Suggests
UCSCXenaTools	prettydoc	Suggests
UCSCXenaTools	rmarkdown	Suggests
UCSCXenaTools	testthat	Suggests
umap	Matrix	Imports
umap	methods	Imports
umap	openssl	Imports
umap	reticulate	Imports
umap	Rcpp	Imports
umap	RSpectra	Imports
umap	stats	Imports
umap	Rcpp	LinkingTo
umap	knitr	Suggests
umap	rmarkdown	Suggests
umap	testthat	Suggests
unigd	systemfonts	Imports
unigd	cpp11	LinkingTo
unigd	systemfonts	LinkingTo
unigd	testthat	Suggests
unigd	xml2	Suggests
unigd	fontquiver	Suggests
unigd	covr	Suggests
unigd	knitr	Suggests
unigd	rmarkdown	Suggests
units	Rcpp	Imports
units	Rcpp	LinkingTo
units	NISTunits	Suggests
units	measurements	Suggests
units	xml2	Suggests
units	magrittr	Suggests
units	pillar	Suggests
units	dplyr	Suggests
units	vctrs	Suggests
units	ggplot2	Suggests
units	testthat	Suggests
units	vdiffr	Suggests
units	knitr	Suggests
units	rvest	Suggests
units	rmarkdown	Suggests
urca	methods	Depends
urca	nlme	Imports
urca	graphics	Imports
urca	stats	Imports
usethis	cli	Imports
usethis	clipr	Imports
usethis	crayon	Imports
usethis	curl	Imports
usethis	desc	Imports
usethis	fs	Imports
usethis	gert	Imports
usethis	gh	Imports
usethis	glue	Imports
usethis	jsonlite	Imports
usethis	lifecycle	Imports
usethis	purrr	Imports
usethis	rappdirs	Imports
usethis	rlang	Imports
usethis	rprojroot	Imports
usethis	rstudioapi	Imports
usethis	stats	Imports
usethis	tools	Imports
usethis	utils	Imports
usethis	whisker	Imports
usethis	withr	Imports
usethis	yaml	Imports
usethis	covr	Suggests
usethis	knitr	Suggests
usethis	magick	Suggests
usethis	pkgload	Suggests
usethis	quarto	Suggests
usethis	rmarkdown	Suggests
usethis	roxygen2	Suggests
usethis	spelling	Suggests
usethis	testthat	Suggests
utf8	cli	Suggests
utf8	covr	Suggests
utf8	knitr	Suggests
utf8	rlang	Suggests
utf8	rmarkdown	Suggests
utf8	testthat	Suggests
utf8	withr	Suggests
uwot	Matrix	Depends
uwot	FNN	Imports
uwot	irlba	Imports
uwot	methods	Imports
uwot	Rcpp	Imports
uwot	RcppAnnoy	Imports
uwot	RSpectra	Imports
uwot	dqrng	LinkingTo
uwot	Rcpp	LinkingTo
uwot	RcppAnnoy	LinkingTo
uwot	RcppProgress	LinkingTo
uwot	bigstatsr	Suggests
uwot	covr	Suggests
uwot	knitr	Suggests
uwot	RcppHNSW	Suggests
uwot	rmarkdown	Suggests
uwot	rnndescent	Suggests
uwot	testthat	Suggests
V8	Rcpp	Imports
V8	jsonlite	Imports
V8	curl	Imports
V8	utils	Imports
V8	Rcpp	LinkingTo
V8	testthat	Suggests
V8	knitr	Suggests
V8	rmarkdown	Suggests
vars	MASS	Depends
vars	strucchange	Depends
vars	urca	Depends
vars	lmtest	Depends
vars	sandwich	Depends
vars	methods	Imports
vctrs	cli	Imports
vctrs	glue	Imports
vctrs	lifecycle	Imports
vctrs	rlang	Imports
vctrs	bit64	Suggests
vctrs	covr	Suggests
vctrs	crayon	Suggests
vctrs	dplyr	Suggests
vctrs	generics	Suggests
vctrs	knitr	Suggests
vctrs	pillar	Suggests
vctrs	pkgdown	Suggests
vctrs	rmarkdown	Suggests
vctrs	testthat	Suggests
vctrs	tibble	Suggests
vctrs	waldo	Suggests
vctrs	withr	Suggests
vctrs	xml2	Suggests
vctrs	zeallot	Suggests
vdiffr	diffobj	Imports
vdiffr	glue	Imports
vdiffr	grDevices	Imports
vdiffr	htmltools	Imports
vdiffr	lifecycle	Imports
vdiffr	rlang	Imports
vdiffr	testthat	Imports
vdiffr	xml2	Imports
vdiffr	cpp11	LinkingTo
vdiffr	covr	Suggests
vdiffr	decor	Suggests
vdiffr	ggplot2	Suggests
vdiffr	roxygen2	Suggests
vdiffr	withr	Suggests
vegan	permute	Depends
vegan	MASS	Imports
vegan	cluster	Imports
vegan	lattice	Imports
vegan	mgcv	Imports
vegan	parallel	Suggests
vegan	knitr	Suggests
vegan	markdown	Suggests
VennDiagram	grid	Depends
VennDiagram	futile.logger	Depends
VennDiagram	methods	Imports
VennDiagram	testthat	Suggests
vipor	stats	Imports
vipor	graphics	Imports
vipor	testthat	Suggests
vipor	beeswarm	Suggests
vipor	lattice	Suggests
vipor	ggplot2	Suggests
vipor	beanplot	Suggests
vipor	vioplot	Suggests
vipor	ggbeeswarm	Suggests
viridis	viridisLite	Depends
viridis	ggplot2	Imports
viridis	gridExtra	Imports
viridis	hexbin	Suggests
viridis	scales	Suggests
viridis	MASS	Suggests
viridis	knitr	Suggests
viridis	dichromat	Suggests
viridis	colorspace	Suggests
viridis	httr	Suggests
viridis	mapproj	Suggests
viridis	vdiffr	Suggests
viridis	svglite	Suggests
viridis	testthat	Suggests
viridis	covr	Suggests
viridis	rmarkdown	Suggests
viridis	maps	Suggests
viridis	terra	Suggests
viridisLite	hexbin	Suggests
viridisLite	ggplot2	Suggests
viridisLite	testthat	Suggests
viridisLite	covr	Suggests
vroom	bit64	Imports
vroom	cli	Imports
vroom	crayon	Imports
vroom	glue	Imports
vroom	hms	Imports
vroom	lifecycle	Imports
vroom	methods	Imports
vroom	rlang	Imports
vroom	stats	Imports
vroom	tibble	Imports
vroom	tidyselect	Imports
vroom	tzdb	Imports
vroom	vctrs	Imports
vroom	withr	Imports
vroom	cpp11	LinkingTo
vroom	progress	LinkingTo
vroom	tzdb	LinkingTo
vroom	archive	Suggests
vroom	bench	Suggests
vroom	covr	Suggests
vroom	curl	Suggests
vroom	dplyr	Suggests
vroom	forcats	Suggests
vroom	fs	Suggests
vroom	ggplot2	Suggests
vroom	knitr	Suggests
vroom	patchwork	Suggests
vroom	prettyunits	Suggests
vroom	purrr	Suggests
vroom	rmarkdown	Suggests
vroom	rstudioapi	Suggests
vroom	scales	Suggests
vroom	spelling	Suggests
vroom	testthat	Suggests
vroom	tidyr	Suggests
vroom	utils	Suggests
vroom	waldo	Suggests
vroom	xml2	Suggests
waldo	cli	Imports
waldo	diffobj	Imports
waldo	glue	Imports
waldo	methods	Imports
waldo	rlang	Imports
waldo	bit64	Suggests
waldo	R6	Suggests
waldo	S7	Suggests
waldo	testthat	Suggests
waldo	withr	Suggests
waldo	xml2	Suggests
warp	covr	Suggests
warp	knitr	Suggests
warp	rmarkdown	Suggests
