pair,rank,seed,optimizer_name,initial,final,abs_move
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,5,seed98,delta__log10_mu_hp,0.998993477774163,0.998993477774163,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,5,seed98,delta__log10_p_misseg,1.24729457901751,1.24729457901751,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,5,seed98,delta__log10_k_o_mis,1.38578816818685,1.38578816818685,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,5,seed98,delta__buffer_smax,-0.08616420600527,-0.08616420600527,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,5,seed98,delta__log10_buffer_beta,-0.845006773967325,-0.845006773967325,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,5,seed98,delta__log10_buffer_n_exp,0.500647547331493,0.500647547331493,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,5,seed98,delta__n_O,-0.20496752576579,-0.20496752576579,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,5,seed98,delta__log10_lam_max,-0.75181703914051,-0.75181703914051,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,5,seed98,delta__log10_p_mis_base,1.76335792248655,1.76335792248655,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,5,seed98,delta__log10_p_wgd,-1.42658002022422,-1.42658002022422,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,5,seed98,delta__gamma_mu,1.4787234895116,1.4787234895116,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,6,seed291,log10_O2_crit,-0.286184924288447,-0.286184924288447,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,6,seed291,log10_alpha_o2,-0.030193144725519,-0.030193144725519,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,6,seed291,gamma_growth,2.18118606535816,2.18118606535816,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,6,seed291,log10_mu_hp,-1.8015332567769,-1.8015332567769,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,6,seed291,log10_p_misseg,-1.35295557556725,-1.35295557556725,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,6,seed291,log10_k_o_mis,-3.25441704197678,-3.25441704197678,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,6,seed291,buffer_smax,0.956917896997365,0.956917896997365,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,6,seed291,log10_buffer_beta,-0.220797648094854,-0.220797648094854,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,6,seed291,log10_buffer_n_exp,0.749676226334253,0.749676226334253,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,6,seed291,n_O,1.7660910707821,1.7660910707821,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,6,seed291,log10_lam_max,-0.246052675587283,-0.246052675587283,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,6,seed291,log10_p_mis_base,-4.18677077431139,-4.18677077431139,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,6,seed291,log10_p_wgd,-4.19319261129693,-4.19319261129693,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,6,seed291,gamma_mu,1.9393617447558,1.9393617447558,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,6,seed291,delta__log10_O2_crit,-0.973089455487817,-0.973089455487817,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,6,seed291,delta__log10_alpha_o2,0.541673701876924,0.541673701876924,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,6,seed291,delta__gamma_growth,1.36237213071632,1.36237213071632,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,6,seed291,delta__log10_mu_hp,0.998993477774163,0.998993477774163,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,6,seed291,delta__log10_p_misseg,1.24729457901751,1.24729457901751,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,6,seed291,delta__log10_k_o_mis,1.38578816818685,1.38578816818685,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,6,seed291,delta__buffer_smax,-0.08616420600527,-0.08616420600527,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,6,seed291,delta__log10_buffer_beta,-0.845006773967325,-0.845006773967325,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,6,seed291,delta__log10_buffer_n_exp,0.500647547331493,0.500647547331493,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,6,seed291,delta__n_O,-0.20496752576579,-0.20496752576579,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,6,seed291,delta__log10_lam_max,-0.75181703914051,-0.75181703914051,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,6,seed291,delta__log10_p_mis_base,1.76335792248655,1.76335792248655,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,6,seed291,delta__log10_p_wgd,-1.42658002022422,-1.42658002022422,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,6,seed291,delta__gamma_mu,1.4787234895116,1.4787234895116,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,7,seed458,log10_O2_crit,-0.286184924288447,-0.286184924288447,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,7,seed458,log10_alpha_o2,-0.030193144725519,-0.030193144725519,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,7,seed458,gamma_growth,2.18118606535816,2.18118606535816,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,7,seed458,log10_mu_hp,-1.8015332567769,-1.8015332567769,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,7,seed458,log10_p_misseg,-1.35295557556725,-1.35295557556725,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,7,seed458,log10_k_o_mis,-3.25441704197678,-3.25441704197678,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,7,seed458,buffer_smax,0.956917896997365,0.956917896997365,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,7,seed458,log10_buffer_beta,-0.220797648094854,-0.220797648094854,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,7,seed458,log10_buffer_n_exp,0.749676226334253,0.749676226334253,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,7,seed458,n_O,1.7660910707821,1.7660910707821,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,7,seed458,log10_lam_max,-0.246052675587283,-0.246052675587283,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,7,seed458,log10_p_mis_base,-4.18677077431139,-4.18677077431139,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,7,seed458,log10_p_wgd,-4.19319261129693,-4.19319261129693,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,7,seed458,gamma_mu,1.9393617447558,1.9393617447558,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,7,seed458,delta__log10_O2_crit,-0.973089455487817,-0.973089455487817,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,7,seed458,delta__log10_alpha_o2,0.541673701876924,0.541673701876924,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,7,seed458,delta__gamma_growth,1.36237213071632,1.36237213071632,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,7,seed458,delta__log10_mu_hp,0.998993477774163,0.998993477774163,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,7,seed458,delta__log10_p_misseg,1.24729457901751,1.24729457901751,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,7,seed458,delta__log10_k_o_mis,1.38578816818685,1.38578816818685,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,7,seed458,delta__buffer_smax,-0.08616420600527,-0.08616420600527,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,7,seed458,delta__log10_buffer_beta,-0.845006773967325,-0.845006773967325,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,7,seed458,delta__log10_buffer_n_exp,0.500647547331493,0.500647547331493,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,7,seed458,delta__n_O,-0.20496752576579,-0.20496752576579,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,7,seed458,delta__log10_lam_max,-0.75181703914051,-0.75181703914051,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,7,seed458,delta__log10_p_mis_base,1.76335792248655,1.76335792248655,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,7,seed458,delta__log10_p_wgd,-1.42658002022422,-1.42658002022422,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,7,seed458,delta__gamma_mu,1.4787234895116,1.4787234895116,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,8,seed285,log10_O2_crit,-0.286184924288447,-0.286184924288447,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,8,seed285,log10_alpha_o2,-0.030193144725519,-0.030193144725519,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,8,seed285,gamma_growth,2.18118606535816,2.18118606535816,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,8,seed285,log10_mu_hp,-1.8015332567769,-1.8015332567769,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,8,seed285,log10_p_misseg,-1.35295557556725,-1.35295557556725,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,8,seed285,log10_k_o_mis,-3.25441704197678,-3.25441704197678,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,8,seed285,buffer_smax,0.956917896997365,0.956917896997365,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,8,seed285,log10_buffer_beta,-0.220797648094854,-0.220797648094854,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,8,seed285,log10_buffer_n_exp,0.749676226334253,0.749676226334253,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,8,seed285,n_O,1.7660910707821,1.7660910707821,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,8,seed285,log10_lam_max,-0.246052675587283,-0.246052675587283,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,8,seed285,log10_p_mis_base,-4.18677077431139,-4.18677077431139,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,8,seed285,log10_p_wgd,-4.19319261129693,-4.19319261129693,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,8,seed285,gamma_mu,1.9393617447558,1.9393617447558,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,8,seed285,delta__log10_O2_crit,-0.973089455487817,-0.973089455487817,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,8,seed285,delta__log10_alpha_o2,0.541673701876924,0.541673701876924,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,8,seed285,delta__gamma_growth,1.36237213071632,1.36237213071632,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,8,seed285,delta__log10_mu_hp,0.998993477774163,0.998993477774163,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,8,seed285,delta__log10_p_misseg,1.24729457901751,1.24729457901751,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,8,seed285,delta__log10_k_o_mis,1.38578816818685,1.38578816818685,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,8,seed285,delta__buffer_smax,-0.08616420600527,-0.08616420600527,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,8,seed285,delta__log10_buffer_beta,-0.845006773967325,-0.845006773967325,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,8,seed285,delta__log10_buffer_n_exp,0.500647547331493,0.500647547331493,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,8,seed285,delta__n_O,-0.20496752576579,-0.20496752576579,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,8,seed285,delta__log10_lam_max,-0.75181703914051,-0.75181703914051,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,8,seed285,delta__log10_p_mis_base,1.76335792248655,1.76335792248655,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,8,seed285,delta__log10_p_wgd,-1.42658002022422,-1.42658002022422,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,8,seed285,delta__gamma_mu,1.4787234895116,1.4787234895116,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,9,seed299,log10_O2_crit,-0.286184924288447,-0.286184924288447,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,9,seed299,log10_alpha_o2,-0.030193144725519,-0.030193144725519,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,9,seed299,gamma_growth,2.18118606535816,2.18118606535816,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,9,seed299,log10_mu_hp,-1.8015332567769,-1.8015332567769,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,9,seed299,log10_p_misseg,-1.35295557556725,-1.35295557556725,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,9,seed299,log10_k_o_mis,-3.25441704197678,-3.25441704197678,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,9,seed299,buffer_smax,0.956917896997365,0.956917896997365,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,9,seed299,log10_buffer_beta,-0.220797648094854,-0.220797648094854,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,9,seed299,log10_buffer_n_exp,0.749676226334253,0.749676226334253,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,9,seed299,n_O,1.7660910707821,1.7660910707821,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,9,seed299,log10_lam_max,-0.246052675587283,-0.246052675587283,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,9,seed299,log10_p_mis_base,-4.18677077431139,-4.18677077431139,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,9,seed299,log10_p_wgd,-4.19319261129693,-4.19319261129693,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,9,seed299,gamma_mu,1.9393617447558,1.9393617447558,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,9,seed299,delta__log10_O2_crit,-0.973089455487817,-0.973089455487817,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,9,seed299,delta__log10_alpha_o2,0.541673701876924,0.541673701876924,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,9,seed299,delta__gamma_growth,1.36237213071632,1.36237213071632,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,9,seed299,delta__log10_mu_hp,0.998993477774163,0.998993477774163,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,9,seed299,delta__log10_p_misseg,1.24729457901751,1.24729457901751,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,9,seed299,delta__log10_k_o_mis,1.38578816818685,1.38578816818685,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,9,seed299,delta__buffer_smax,-0.08616420600527,-0.08616420600527,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,9,seed299,delta__log10_buffer_beta,-0.845006773967325,-0.845006773967325,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,9,seed299,delta__log10_buffer_n_exp,0.500647547331493,0.500647547331493,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,9,seed299,delta__n_O,-0.20496752576579,-0.20496752576579,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,9,seed299,delta__log10_lam_max,-0.75181703914051,-0.75181703914051,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,9,seed299,delta__log10_p_mis_base,1.76335792248655,1.76335792248655,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,9,seed299,delta__log10_p_wgd,-1.42658002022422,-1.42658002022422,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,9,seed299,delta__gamma_mu,1.4787234895116,1.4787234895116,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,10,seed375,log10_O2_crit,-0.286184924288447,-0.286184924288447,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,10,seed375,log10_alpha_o2,-0.030193144725519,-0.030193144725519,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,10,seed375,gamma_growth,2.18118606535816,2.18118606535816,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,10,seed375,log10_mu_hp,-1.8015332567769,-1.8015332567769,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,10,seed375,log10_p_misseg,-1.35295557556725,-1.35295557556725,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,10,seed375,log10_k_o_mis,-3.25441704197678,-3.25441704197678,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,10,seed375,buffer_smax,0.956917896997365,0.956917896997365,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,10,seed375,log10_buffer_beta,-0.220797648094854,-0.220797648094854,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,10,seed375,log10_buffer_n_exp,0.749676226334253,0.749676226334253,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,10,seed375,n_O,1.7660910707821,1.7660910707821,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,10,seed375,log10_lam_max,-0.246052675587283,-0.246052675587283,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,10,seed375,log10_p_mis_base,-4.18677077431139,-4.18677077431139,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,10,seed375,log10_p_wgd,-4.19319261129693,-4.19319261129693,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,10,seed375,gamma_mu,1.9393617447558,1.9393617447558,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,10,seed375,delta__log10_O2_crit,-0.973089455487817,-0.973089455487817,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,10,seed375,delta__log10_alpha_o2,0.541673701876924,0.541673701876924,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,10,seed375,delta__gamma_growth,1.36237213071632,1.36237213071632,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,10,seed375,delta__log10_mu_hp,0.998993477774163,0.998993477774163,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,10,seed375,delta__log10_p_misseg,1.24729457901751,1.24729457901751,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,10,seed375,delta__log10_k_o_mis,1.38578816818685,1.38578816818685,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,10,seed375,delta__buffer_smax,-0.08616420600527,-0.08616420600527,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,10,seed375,delta__log10_buffer_beta,-0.845006773967325,-0.845006773967325,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,10,seed375,delta__log10_buffer_n_exp,0.500647547331493,0.500647547331493,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,10,seed375,delta__n_O,-0.20496752576579,-0.20496752576579,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,10,seed375,delta__log10_lam_max,-0.75181703914051,-0.75181703914051,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,10,seed375,delta__log10_p_mis_base,1.76335792248655,1.76335792248655,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,10,seed375,delta__log10_p_wgd,-1.42658002022422,-1.42658002022422,0.0
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,10,seed375,delta__gamma_mu,1.4787234895116,1.4787234895116,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,1,seed155,log10_O2_crit,-0.389652262485913,-0.389652262485913,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,1,seed155,log10_alpha_o2,-0.0955632661636102,-0.0955632661636102,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,1,seed155,gamma_growth,2.03115739958699,2.03115739958699,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,1,seed155,log10_mu_hp,-1.56401958461052,-1.56401958461052,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,1,seed155,log10_p_misseg,-1.13881643036999,-1.13881643036999,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,1,seed155,log10_k_o_mis,-3.4736555630351,-3.4736555630351,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,1,seed155,buffer_smax,0.982467344739596,0.982467344739596,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,1,seed155,log10_buffer_beta,-0.780576580511503,-0.780576580511503,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,1,seed155,log10_buffer_n_exp,0.225700115486808,0.225700115486808,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,1,seed155,n_O,2.22769205751855,2.22769205751855,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,1,seed155,log10_lam_max,-0.371922045046392,-0.371922045046392,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,1,seed155,log10_p_mis_base,-4.87597753672626,-4.87597753672626,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,1,seed155,log10_p_wgd,-3.73050868137285,-3.73050868137285,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,1,seed155,gamma_mu,2.0306417855098,2.0306417855098,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,1,seed155,delta__log10_O2_crit,-1.18002413188275,-1.18002413188275,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,1,seed155,delta__log10_alpha_o2,0.410933459000742,0.410933459000742,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,1,seed155,delta__gamma_growth,1.06231479917397,1.06231479917397,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,1,seed155,delta__log10_mu_hp,1.47402082210692,1.47402082210692,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,1,seed155,delta__log10_p_misseg,1.67557286941202,1.67557286941202,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,1,seed155,delta__log10_k_o_mis,0.9473111260702,0.9473111260702,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,1,seed155,delta__buffer_smax,-0.035065310520809,-0.035065310520809,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,1,seed155,delta__log10_buffer_beta,-1.96456463880062,-1.96456463880062,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,1,seed155,delta__log10_buffer_n_exp,-0.547304674363397,-0.547304674363397,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,1,seed155,delta__n_O,0.71823444770712,0.71823444770712,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,1,seed155,delta__log10_lam_max,-1.00355577805873,-1.00355577805873,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,1,seed155,delta__log10_p_mis_base,0.384944397656811,0.27251710481582,0.11242729284099101
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,1,seed155,delta__log10_p_wgd,-0.501212160376055,0.0074601201140209,0.5086722804900758
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,1,seed155,delta__gamma_mu,1.66128357101961,1.66128357101961,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,log10_O2_crit,-0.389652262485913,-0.389652262485913,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,log10_alpha_o2,-0.0955632661636102,-0.0955632661636102,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,gamma_growth,2.03115739958699,2.03115739958699,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,log10_mu_hp,-1.56401958461052,-1.56401958461052,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,log10_p_misseg,-1.13881643036999,-1.13881643036999,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,log10_k_o_mis,-3.4736555630351,-3.4736555630351,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,buffer_smax,0.982467344739596,0.982467344739596,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,log10_buffer_beta,-0.780576580511503,-0.780576580511503,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,log10_buffer_n_exp,0.225700115486808,0.225700115486808,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,n_O,2.22769205751855,2.22769205751855,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,log10_lam_max,-0.371922045046392,-0.371922045046392,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,log10_p_mis_base,-4.87597753672626,-4.87597753672626,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,log10_p_wgd,-3.73050868137285,-3.73050868137285,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,gamma_mu,2.0306417855098,2.0306417855098,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,delta__log10_O2_crit,-1.18002413188275,-1.18002413188275,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,delta__log10_alpha_o2,0.410933459000742,0.410933459000742,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,delta__gamma_growth,1.06231479917397,1.06231479917397,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,delta__log10_mu_hp,1.47402082210692,1.47402082210692,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,delta__log10_p_misseg,1.67557286941202,1.67557286941202,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,delta__log10_k_o_mis,0.9473111260702,0.9473111260702,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,delta__buffer_smax,-0.035065310520809,-0.035065310520809,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,delta__log10_buffer_beta,-1.96456463880062,-1.96456463880062,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,delta__log10_buffer_n_exp,-0.547304674363397,-0.547304674363397,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,delta__n_O,0.71823444770712,0.71823444770712,0.0
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,delta__log10_lam_max,-1.00355577805873,-1.00355577805873,0.0
