pair,rank,seed,O2,N,vitro,vivo,ratio_vivo_vitro
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,1,seed497,0.0,88,0.010459342235071957,0.18541191457629327,17.726919189485503
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,1,seed497,0.1,44,0.01032772086407285,0.1734970449535083,16.799160941409085
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,1,seed497,0.1,88,0.010458760937417468,0.1847546166079586,17.66505781263026
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,1,seed497,0.5,44,0.010302736829503199,0.13465586244097622,13.069911875781589
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,1,seed497,0.5,88,0.010447592936027865,0.17628871772940616,16.873620441459355
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,1,seed497,1.0,44,0.010233676930373681,0.08860291383265954,8.657974492988437
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,1,seed497,1.0,88,0.010416564651953833,0.15930181955766123,15.293124449410586
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,1,seed497,2.0,44,0.009989171469533558,0.042702606690319375,4.274889746417914
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,1,seed497,2.0,88,0.010304807952212164,0.1220807577227237,11.846970684836126
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,1,seed497,5.0,44,0.008690889490039783,0.011797334799175599,1.3574369818757868
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,1,seed497,5.0,88,0.009656959009446154,0.05501166837254581,5.696582984222571
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,2,seed389,0.0,44,0.01032902314510469,0.17727463644470093,17.1627688266647
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,2,seed389,0.0,88,0.010461084708521983,0.18538446441508447,17.721342440145186
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,2,seed389,0.1,44,0.01032772086407285,0.1734970449535083,16.799160941409085
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,2,seed389,0.1,88,0.010460513176309753,0.18471595157977844,17.65840245754963
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,2,seed389,0.5,44,0.010302736829503199,0.13465586244097622,13.069911875781589
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,2,seed389,0.5,88,0.010449532581037242,0.17611293942520626,16.853666712786584
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,2,seed389,1.0,44,0.010233676930373681,0.08860291383265954,8.657974492988437
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,2,seed389,1.0,88,0.010419022881405986,0.15889186955173212,15.250169940148034
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,2,seed389,2.0,44,0.009989171469533558,0.042702606690319375,4.274889746417914
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,2,seed389,2.0,88,0.010309108526941089,0.12134767227849466,11.770918112014567
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,2,seed389,5.0,44,0.008690889490039783,0.011797334799175599,1.3574369818757868
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,2,seed389,5.0,88,0.009671152912431326,0.05434752478521797,5.619549734898671
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,3,seed298,0.0,44,0.01032902314510469,0.17727463644470093,17.1627688266647
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,3,seed298,0.0,88,0.010459342235071957,0.18541191457629327,17.726919189485503
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,3,seed298,0.1,44,0.01032772086407285,0.1734970449535083,16.799160941409085
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,3,seed298,0.1,88,0.010458760937417468,0.1847546166079586,17.66505781263026
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,3,seed298,0.5,44,0.010302736829503199,0.13465586244097622,13.069911875781589
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,3,seed298,0.5,88,0.010447592936027865,0.17628871772940616,16.873620441459355
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,3,seed298,1.0,44,0.010233676930373681,0.08860291383265954,8.657974492988437
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,3,seed298,1.0,88,0.010416564651953833,0.15930181955766123,15.293124449410586
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,3,seed298,2.0,44,0.009989171469533558,0.042702606690319375,4.274889746417914
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,3,seed298,2.0,88,0.010304807952212164,0.1220807577227237,11.846970684836126
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,3,seed298,5.0,44,0.008690889490039783,0.011797334799175599,1.3574369818757868
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,3,seed298,5.0,88,0.009656959009446154,0.05501166837254581,5.696582984222571
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,4,seed26,0.0,44,0.01032902314510469,0.17727463644470093,17.1627688266647
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,4,seed26,0.0,88,0.010459342235071957,0.18541191457629327,17.726919189485503
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,4,seed26,0.1,44,0.01032772086407285,0.1734970449535083,16.799160941409085
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,4,seed26,0.1,88,0.010458760937417468,0.1847546166079586,17.66505781263026
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,4,seed26,0.5,44,0.010302736829503199,0.13465586244097622,13.069911875781589
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,4,seed26,0.5,88,0.010447592936027865,0.17628871772940616,16.873620441459355
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,4,seed26,1.0,44,0.010233676930373681,0.08860291383265954,8.657974492988437
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,4,seed26,1.0,88,0.010416564651953833,0.15930181955766123,15.293124449410586
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,4,seed26,2.0,44,0.009989171469533558,0.042702606690319375,4.274889746417914
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,4,seed26,2.0,88,0.010304807952212164,0.1220807577227237,11.846970684836126
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,4,seed26,5.0,44,0.008690889490039783,0.011797334799175599,1.3574369818757868
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,4,seed26,5.0,88,0.009656959009446154,0.05501166837254581,5.696582984222571
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,5,seed98,0.0,44,0.01032902314510469,0.17727463644470093,17.1627688266647
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,5,seed98,0.0,88,0.010459342235071957,0.18541191457629327,17.726919189485503
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,5,seed98,0.1,44,0.01032772086407285,0.1734970449535083,16.799160941409085
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,5,seed98,0.1,88,0.010458760937417468,0.1847546166079586,17.66505781263026
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,5,seed98,0.5,44,0.010302736829503199,0.13465586244097622,13.069911875781589
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,5,seed98,0.5,88,0.010447592936027865,0.17628871772940616,16.873620441459355
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,5,seed98,1.0,44,0.010233676930373681,0.08860291383265954,8.657974492988437
