pair,seed,rank,parameter,split_enabled,center_name,delta_name,center_transformed,delta_transformed,vivo_transformed,vitro_transformed,center_natural,vivo_natural,vitro_natural,delta_interpretable,natural_difference_vivo_to_vitro,transformed_difference_vivo_to_vitro,log10_ratio_vivo_to_vitro,fold_change_vivo_to_vitro,ratio_vivo_to_vitro,logit_vivo,logit_vitro,logit_difference_vivo_to_vitro,odds_ratio_vivo_to_vitro,regularization_sigma,penalty_type,welsch_c,welsch_transition_delta,abs_delta_over_sigma,welsch_saturation_fraction,penalty_region,penalty_paid,joint_union_lower_transformed,joint_union_upper_transformed,joint_union_lower_bound,joint_union_upper_bound,feasible_at_solution,feasible_before_projection,projection_applied,projection_action,center_raw_transformed,delta_raw_transformed,vivo_raw_transformed,vitro_raw_transformed,center_raw_natural,vivo_raw_natural,vitro_raw_natural,delta_dynamic_lower_transformed,delta_dynamic_upper_transformed
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed355,9,O2_crit,True,log10_O2_crit,delta__log10_O2_crit,-0.153560015107474,-0.707839637125871,-0.507479833670409,0.200359803455462,0.70216630474532,0.310828023141718,1.58620678578554,-0.707839637125871,-1.27537876264382,-0.707839637125871,-0.707839637125871,0.195956810881871,0.195956810881871,,,,,0.65,welsch,0.4,0.26,1.08898405711672,0.999395911126375,saturating,0.07995167289011,-4.0,0.397940008672038,0.0001,2.5,True,True,False,none,-0.153560015107474,-0.707839637125871,-0.507479833670409,0.200359803455462,0.70216630474532,0.310828023141718,1.58620678578554,-1.10300004755902,1.10300004755902
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed355,9,mu_hp,True,log10_mu_hp,delta__log10_mu_hp,-1.54656298245412,1.50893402641973,-0.79209596924425,-2.30102999566398,0.0284077617875923,0.161400185956118,0.005,1.50893402641973,0.156400185956118,1.50893402641973,1.50893402641973,32.2800371912236,32.2800371912236,,,,,0.65,welsch,0.4,0.26,2.32143696372266,0.999999999999998,saturating,0.0799999999999998,-2.30102999566398,-0.522878745280338,0.005,0.3,True,True,False,none,-1.54656298245412,1.50893402641973,-0.79209596924425,-2.30102999566398,0.0284077617875923,0.161400185956118,0.005,-1.50893402641973,1.50893402641973
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed355,9,p_misseg,True,log10_p_misseg,delta__log10_p_misseg,-1.13881643036999,1.67557286941202,-0.301029995663981,-1.976602865076,0.072641293618232,0.5,0.0105535150770604,1.67557286941202,0.48944648492294,1.67557286941202,1.67557286941202,47.3775795409458,47.3775795409458,-1.11022302462516e-16,-4.54068669354326,4.54068669354326,93.7551590818917,0.65,welsch,0.4,0.26,2.57780441448003,1.0,saturating,0.08,-2.30102999566398,-0.301029995663981,0.005,0.5,True,True,False,none,-1.13881643036999,1.67557286941202,-0.301029995663981,-1.976602865076,0.072641293618232,0.5,0.0105535150770604,-1.67557286941202,1.67557286941202
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed355,9,k_o_mis,True,log10_k_o_mis,delta__log10_k_o_mis,-3.28161315880086,1.33139593453867,-2.61591519153153,-3.9473111260702,0.0005228617127511,0.0024215018683425,0.0001128986825222,1.33139593453867,0.0023086031858202,1.33139593453867,1.33139593453867,21.4484510735125,21.4484510735125,,,,,0.65,welsch,0.4,0.26,2.0483014377518,0.999999999995908,saturating,0.0799999999996727,-5.0,-1.69897000433602,1e-05,0.02,True,True,False,none,-3.28161315880086,1.33139593453867,-2.61591519153153,-3.9473111260702,0.0005228617127511,0.0024215018683425,0.0001128986825222,-3.16528630892969,3.16528630892969
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed355,9,buffer_smax,True,buffer_smax,delta__buffer_smax,0.997390253792811,-0.005219492414379,0.994780507585621,1.0,0.997390253792811,0.994780507585621,1.0,-0.0052194924143789,-0.0052194924143789,-0.0052194924143789,,0.994780507585621,0.994780507585621,,,,,0.65,welsch,0.4,0.26,0.0080299883298138,0.0004029232582188,near_quadratic,3.22338606575112e-05,0.0,1.0,0.0,1.0,True,True,False,none,0.997390253792811,-0.005219492414379,0.994780507585621,1.0,0.997390253792811,0.994780507585621,1.0,-0.0052194924143789,0.0052194924143789
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed355,9,buffer_beta,True,log10_buffer_beta,delta__log10_buffer_beta,-0.575886287278859,-1.55518405233534,-1.35347831344653,0.201705738888809,0.265530071689194,0.0443120341210791,1.59113027351929,-1.55518405233534,-1.54681823939821,-1.55518405233534,-1.55518405233534,0.0278494067132975,0.0278494067132975,,,,,0.65,welsch,0.4,0.26,2.39259084974667,1.0,saturating,0.08,-2.0,1.0,0.01,10.0,True,True,False,none,-0.575886287278859,-1.55518405233534,-1.35347831344653,0.201705738888809,0.265530071689194,0.0443120341210791,1.59113027351929,-2.84822742544228,2.84822742544228
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed355,9,buffer_n_exp,True,log10_buffer_n_exp,delta__log10_buffer_n_exp,-0.0657285004210214,-1.13016190617906,-0.630809453510549,0.499352452668507,0.859550702459219,0.233986362749007,3.15756611375965,-1.13016190617906,-2.92357975101064,-1.13016190617906,-1.13016190617906,0.0741033930309076,0.0741033930309076,,,,,0.65,welsch,0.4,0.26,1.73871062489086,0.999999993773593,saturating,0.0799999995018875,-1.0,1.0,0.1,10.0,True,True,False,none,-0.0657285004210214,-1.13016190617906,-0.630809453510549,0.499352452668507,0.859550702459219,0.233986362749007,3.15756611375965,-1.86854299915796,1.86854299915796
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed355,9,n_O,True,n_O,delta__n_O,2.55517829746501,1.37320692760003,3.24178176126502,1.86857483366499,2.55517829746501,3.24178176126502,1.86857483366499,1.37320692760003,1.37320692760003,1.37320692760003,,1.73489533459393,1.73489533459393,,,,,0.65,welsch,0.4,0.26,2.11262604246158,0.999999999999232,saturating,0.0799999999999386,0.0001,5.0,0.0001,5.0,True,True,False,none,2.55517829746501,1.37320692760003,3.24178176126502,1.86857483366499,2.55517829746501,3.24178176126502,1.86857483366499,-4.88964340506999,4.88964340506999
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed355,9,alpha_o2,True,log10_alpha_o2,delta__log10_alpha_o2,0.101371914305943,0.804803819939848,0.503773824275867,-0.301029995663981,1.26290858150935,3.18987617049993,0.5,0.804803819939848,2.68987617049993,0.804803819939848,0.804803819939848,6.37975234099986,6.37975234099986,,,,,0.65,welsch,0.4,0.26,1.23815972298438,0.999931006404232,saturating,0.0799944805123386,-0.301029995663981,0.602059991327962,0.5,4.0,True,True,False,none,0.101371914305943,0.804803819939848,0.503773824275867,-0.301029995663981,1.26290858150935,3.18987617049993,0.5,-0.804803819939848,0.804803819939848
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed355,9,gamma_growth,True,gamma_growth,delta__gamma_growth,1.87124074243996,0.74248148487991,2.24248148487991,1.5,1.87124074243996,2.24248148487991,1.5,0.74248148487991,0.74248148487991,0.74248148487991,,1.49498765658661,1.49498765658661,,,,,0.65,welsch,0.4,0.26,1.14227920750755,0.99971270792432,saturating,0.0799770166339456,1.5,4.5,1.5,4.5,True,True,False,none,1.87124074243996,0.74248148487991,2.24248148487991,1.5,1.87124074243996,2.24248148487991,1.5,-0.74248148487991,0.74248148487991
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed355,9,lam_max,True,log10_lam_max,delta__log10_lam_max,-0.37154577691773,-1.0028032418014,-0.872947397818432,0.129855843982972,0.425063900477244,0.133983896023196,1.3485151936293,-1.0028032418014,-1.2145312976061,-1.0028032418014,-1.0028032418014,0.0993566084061693,0.0993566084061693,,,,,0.65,welsch,0.4,0.26,1.54277421815601,0.999999653697027,saturating,0.0799999722957622,-2.30102999566398,0.176091259055681,0.005,1.5,True,True,False,none,-0.37154577691773,-1.0028032418014,-0.872947397818432,0.129855843982972,0.425063900477244,0.133983896023196,1.3485151936293,-1.09527407194682,1.09527407194682
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed355,9,p_mis_base,True,log10_p_mis_base,delta__log10_p_mis_base,-4.64212308426928,0.585299920969493,-4.34947312378453,-4.93477304475403,2.27969588725742e-05,4.47225827401242e-05,1.16205572665099e-05,0.585299920969494,3.31020254736142e-05,0.585299920969494,0.585299920969494,3.84857470381504,3.84857470381504,-10.0149872536217,-11.3627232295347,1.34773597591299,3.84870210513064,0.65,welsch,0.4,0.26,0.900461416876144,0.993703064991258,saturating,0.0794962451993006,-6.0,-1.0,1e-06,0.1,True,True,False,none,-4.64212308426928,0.585299920969493,-4.34947312378453,-4.93477304475403,2.27969588725742e-05,4.47225827401242e-05,1.16205572665099e-05,-2.71575383146144,2.71575383146144
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed355,9,p_wgd,True,log10_p_wgd,delta__log10_p_wgd,-3.30859788526459,0.0291845507765406,-3.29400560987632,-3.32319016065286,0.0004913626199138,0.0005081528785968,0.0004751271407047,0.0291845507765407,3.30257378920786e-05,0.0291845507765407,0.0291845507765407,1.06950926407422,1.06950926407422,-7.58421993150795,-7.65145288505439,0.067232953546446,1.06954460336461,0.65,welsch,0.4,0.26,0.0448993088869855,0.0125206310383171,near_quadratic,0.0010016504830653,-5.0,-3.0,1e-05,0.001,True,True,False,none,-3.30859788526459,0.0291845507765406,-3.29400560987632,-3.32319016065286,0.0004913626199138,0.0005081528785968,0.0004751271407047,-0.617195770529179,0.617195770529179
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed355,9,gamma_mu,True,gamma_mu,delta__gamma_mu,1.85826385827691,1.31652771655383,2.51652771655383,1.2,1.85826385827691,2.51652771655383,1.2,1.31652771655383,1.31652771655383,1.31652771655383,,2.09710643046153,2.09710643046153,,,,,0.65,welsch,0.4,0.26,2.02542725623666,0.999999999992675,saturating,0.079999999999414,1.2,3.5,1.2,3.5,True,True,False,none,1.85826385827691,1.31652771655383,2.51652771655383,1.2,1.85826385827691,2.51652771655383,1.2,-1.31652771655383,1.31652771655383
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed187,10,O2_crit,True,log10_O2_crit,delta__log10_O2_crit,-0.153560015107474,-0.707839637125871,-0.507479833670409,0.200359803455462,0.70216630474532,0.310828023141718,1.58620678578554,-0.707839637125871,-1.27537876264382,-0.707839637125871,-0.707839637125871,0.195956810881871,0.195956810881871,,,,,0.65,welsch,0.4,0.26,1.08898405711672,0.999395911126375,saturating,0.07995167289011,-4.0,0.397940008672038,0.0001,2.5,True,True,False,none,-0.153560015107474,-0.707839637125871,-0.507479833670409,0.200359803455462,0.70216630474532,0.310828023141718,1.58620678578554,-1.10300004755902,1.10300004755902
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed187,10,mu_hp,True,log10_mu_hp,delta__log10_mu_hp,-1.54656298245412,1.50893402641973,-0.79209596924425,-2.30102999566398,0.0284077617875923,0.161400185956118,0.005,1.50893402641973,0.156400185956118,1.50893402641973,1.50893402641973,32.2800371912236,32.2800371912236,,,,,0.65,welsch,0.4,0.26,2.32143696372266,0.999999999999998,saturating,0.0799999999999998,-2.30102999566398,-0.522878745280338,0.005,0.3,True,True,False,none,-1.54656298245412,1.50893402641973,-0.79209596924425,-2.30102999566398,0.0284077617875923,0.161400185956118,0.005,-1.50893402641973,1.50893402641973
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed187,10,p_misseg,True,log10_p_misseg,delta__log10_p_misseg,-1.13881643036999,1.67557286941202,-0.301029995663981,-1.976602865076,0.072641293618232,0.5,0.0105535150770604,1.67557286941202,0.48944648492294,1.67557286941202,1.67557286941202,47.3775795409458,47.3775795409458,-1.11022302462516e-16,-4.54068669354326,4.54068669354326,93.7551590818917,0.65,welsch,0.4,0.26,2.57780441448003,1.0,saturating,0.08,-2.30102999566398,-0.301029995663981,0.005,0.5,True,True,False,none,-1.13881643036999,1.67557286941202,-0.301029995663981,-1.976602865076,0.072641293618232,0.5,0.0105535150770604,-1.67557286941202,1.67557286941202
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed187,10,k_o_mis,True,log10_k_o_mis,delta__log10_k_o_mis,-3.28161315880086,1.33139593453867,-2.61591519153153,-3.9473111260702,0.0005228617127511,0.0024215018683425,0.0001128986825222,1.33139593453867,0.0023086031858202,1.33139593453867,1.33139593453867,21.4484510735125,21.4484510735125,,,,,0.65,welsch,0.4,0.26,2.0483014377518,0.999999999995908,saturating,0.0799999999996727,-5.0,-1.69897000433602,1e-05,0.02,True,True,False,none,-3.28161315880086,1.33139593453867,-2.61591519153153,-3.9473111260702,0.0005228617127511,0.0024215018683425,0.0001128986825222,-3.16528630892969,3.16528630892969
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed187,10,buffer_smax,True,buffer_smax,delta__buffer_smax,0.997390253792811,-0.005219492414379,0.994780507585621,1.0,0.997390253792811,0.994780507585621,1.0,-0.0052194924143789,-0.0052194924143789,-0.0052194924143789,,0.994780507585621,0.994780507585621,,,,,0.65,welsch,0.4,0.26,0.0080299883298138,0.0004029232582188,near_quadratic,3.22338606575112e-05,0.0,1.0,0.0,1.0,True,True,False,none,0.997390253792811,-0.005219492414379,0.994780507585621,1.0,0.997390253792811,0.994780507585621,1.0,-0.0052194924143789,0.0052194924143789
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed187,10,buffer_beta,True,log10_buffer_beta,delta__log10_buffer_beta,-0.575886287278859,-1.55518405233534,-1.35347831344653,0.201705738888809,0.265530071689194,0.0443120341210791,1.59113027351929,-1.55518405233534,-1.54681823939821,-1.55518405233534,-1.55518405233534,0.0278494067132975,0.0278494067132975,,,,,0.65,welsch,0.4,0.26,2.39259084974667,1.0,saturating,0.08,-2.0,1.0,0.01,10.0,True,True,False,none,-0.575886287278859,-1.55518405233534,-1.35347831344653,0.201705738888809,0.265530071689194,0.0443120341210791,1.59113027351929,-2.84822742544228,2.84822742544228
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed187,10,buffer_n_exp,True,log10_buffer_n_exp,delta__log10_buffer_n_exp,-0.0657285004210214,-1.13016190617906,-0.630809453510549,0.499352452668507,0.859550702459219,0.233986362749007,3.15756611375965,-1.13016190617906,-2.92357975101064,-1.13016190617906,-1.13016190617906,0.0741033930309076,0.0741033930309076,,,,,0.65,welsch,0.4,0.26,1.73871062489086,0.999999993773593,saturating,0.0799999995018875,-1.0,1.0,0.1,10.0,True,True,False,none,-0.0657285004210214,-1.13016190617906,-0.630809453510549,0.499352452668507,0.859550702459219,0.233986362749007,3.15756611375965,-1.86854299915796,1.86854299915796
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed187,10,n_O,True,n_O,delta__n_O,2.55517829746501,1.37320692760003,3.24178176126502,1.86857483366499,2.55517829746501,3.24178176126502,1.86857483366499,1.37320692760003,1.37320692760003,1.37320692760003,,1.73489533459393,1.73489533459393,,,,,0.65,welsch,0.4,0.26,2.11262604246158,0.999999999999232,saturating,0.0799999999999386,0.0001,5.0,0.0001,5.0,True,True,False,none,2.55517829746501,1.37320692760003,3.24178176126502,1.86857483366499,2.55517829746501,3.24178176126502,1.86857483366499,-4.88964340506999,4.88964340506999
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed187,10,alpha_o2,True,log10_alpha_o2,delta__log10_alpha_o2,0.101371914305943,0.804803819939848,0.503773824275867,-0.301029995663981,1.26290858150935,3.18987617049993,0.5,0.804803819939848,2.68987617049993,0.804803819939848,0.804803819939848,6.37975234099986,6.37975234099986,,,,,0.65,welsch,0.4,0.26,1.23815972298438,0.999931006404232,saturating,0.0799944805123386,-0.301029995663981,0.602059991327962,0.5,4.0,True,True,False,none,0.101371914305943,0.804803819939848,0.503773824275867,-0.301029995663981,1.26290858150935,3.18987617049993,0.5,-0.804803819939848,0.804803819939848
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed187,10,gamma_growth,True,gamma_growth,delta__gamma_growth,1.87124074243996,0.74248148487991,2.24248148487991,1.5,1.87124074243996,2.24248148487991,1.5,0.74248148487991,0.74248148487991,0.74248148487991,,1.49498765658661,1.49498765658661,,,,,0.65,welsch,0.4,0.26,1.14227920750755,0.99971270792432,saturating,0.0799770166339456,1.5,4.5,1.5,4.5,True,True,False,none,1.87124074243996,0.74248148487991,2.24248148487991,1.5,1.87124074243996,2.24248148487991,1.5,-0.74248148487991,0.74248148487991
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed187,10,lam_max,True,log10_lam_max,delta__log10_lam_max,-0.37154577691773,-1.0028032418014,-0.872947397818432,0.129855843982972,0.425063900477244,0.133983896023196,1.3485151936293,-1.0028032418014,-1.2145312976061,-1.0028032418014,-1.0028032418014,0.0993566084061693,0.0993566084061693,,,,,0.65,welsch,0.4,0.26,1.54277421815601,0.999999653697027,saturating,0.0799999722957622,-2.30102999566398,0.176091259055681,0.005,1.5,True,True,False,none,-0.37154577691773,-1.0028032418014,-0.872947397818432,0.129855843982972,0.425063900477244,0.133983896023196,1.3485151936293,-1.09527407194682,1.09527407194682
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed187,10,p_mis_base,True,log10_p_mis_base,delta__log10_p_mis_base,-4.87333359646346,0.852653302570762,-4.44700694517808,-5.29966024774884,1.33864803101033e-05,3.57267124739146e-05,5.01579470049539e-06,0.852653302570761,3.07109177734192e-05,0.852653302570761,0.852653302570761,7.12284186399935,7.12284186399935,-10.2395761730574,-12.2029136685923,1.96333749553498,7.1230606208256,0.65,welsch,0.4,0.26,1.31177431164733,0.99997865512789,saturating,0.0799982924102313,-6.0,-1.0,1e-06,0.1,True,True,False,none,-4.87333359646346,0.852653302570762,-4.44700694517808,-5.29966024774884,1.33864803101033e-05,3.57267124739146e-05,5.01579470049539e-06,-2.25333280707308,2.25333280707308
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed187,10,p_wgd,True,log10_p_wgd,delta__log10_p_wgd,-3.30859788526459,0.0005111760073806,-3.3083422972609,-3.30885347326828,0.0004913626199138,0.0004916518783737,0.0004910735316362,0.0005111760073805,5.78346737498841e-07,0.0005111760073805,0.0005111760073805,1.00117771922175,1.00117771922175,-7.61724788341583,-7.61842548830138,0.0011776048855463,1.00117829853443,0.65,welsch,0.4,0.26,0.0007864246267395,3.8653906140329e-06,near_quadratic,3.09231249122632e-07,-5.0,-3.0,1e-05,0.001,True,True,False,none,-3.30859788526459,0.0005111760073806,-3.3083422972609,-3.30885347326828,0.0004913626199138,0.0004916518783737,0.0004910735316362,-0.617195770529179,0.617195770529179
fit_joint_tsne_vi_seed138_C03Sc01_vt_seed10,seed187,10,gamma_mu,True,gamma_mu,delta__gamma_mu,1.85826385827691,1.31652771655383,2.51652771655383,1.2,1.85826385827691,2.51652771655383,1.2,1.31652771655383,1.31652771655383,1.31652771655383,,2.09710643046153,2.09710643046153,,,,,0.65,welsch,0.4,0.26,2.02542725623666,0.999999999992675,saturating,0.079999999999414,1.2,3.5,1.2,3.5,True,True,False,none,1.85826385827691,1.31652771655383,2.51652771655383,1.2,1.85826385827691,2.51652771655383,1.2,-1.31652771655383,1.31652771655383
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed497,1,O2_crit,True,log10_O2_crit,delta__log10_O2_crit,-0.286184924288447,-0.973089455487817,-0.772729652032355,0.200359803455462,0.517386479854448,0.168760323014007,1.58620678578554,-0.973089455487817,-1.41744646277153,-0.973089455487817,-0.973089455487817,0.10639238498178,0.10639238498178,,,,,0.65,welsch,0.4,0.26,1.49706070075049,0.99999917463666,saturating,0.0799999339709328,-4.0,0.397940008672038,0.0001,2.5,True,True,False,none,-0.286184924288447,-0.973089455487817,-0.772729652032355,0.200359803455462,0.517386479854448,0.168760323014007,1.58620678578554,-1.36824986592097,1.36824986592097
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed497,1,mu_hp,True,log10_mu_hp,delta__log10_mu_hp,-1.8015332567769,0.998993477774163,-1.30203651788982,-2.30102999566398,0.0157930766516176,0.0498842540247737,0.005,0.998993477774163,0.0448842540247737,0.998993477774163,0.998993477774163,9.97685080495474,9.97685080495474,,,,,0.65,welsch,0.4,0.26,1.53691304272948,0.999999612339403,saturating,0.0799999689871523,-2.30102999566398,-0.522878745280338,0.005,0.3,True,True,False,none,-1.8015332567769,0.998993477774163,-1.30203651788982,-2.30102999566398,0.0157930766516176,0.0498842540247737,0.005,-0.998993477774163,0.998993477774163
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed497,1,p_misseg,True,log10_p_misseg,delta__log10_p_misseg,-1.35295557556725,1.24729457901751,-0.729308286058489,-1.976602865076,0.0443654023440395,0.186505530221572,0.0105535150770604,1.24729457901751,0.175952015144512,1.24729457901751,1.24729457901751,17.6723611857976,17.6723611857976,-1.47287823726946,-4.54068669354326,3.0678084562738,21.4947443469882,0.65,welsch,0.4,0.26,1.91891473695002,0.999999999898804,saturating,0.0799999999919043,-2.30102999566398,-0.301029995663981,0.005,0.5,True,True,False,none,-1.35295557556725,1.24729457901751,-0.729308286058489,-1.976602865076,0.0443654023440395,0.186505530221572,0.0105535150770604,-1.89614884019347,1.89614884019347
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed497,1,k_o_mis,True,log10_k_o_mis,delta__log10_k_o_mis,-3.25441704197678,1.38578816818685,-2.56152295788335,-3.9473111260702,0.0005566509544039,0.0027445872539549,0.0001128986825222,1.38578816818685,0.0026316885714326,1.38578816818685,1.38578816818685,24.3101796463744,24.3101796463744,,,,,0.65,welsch,0.4,0.26,2.13198179721054,0.99999999999954,saturating,0.0799999999999632,-5.0,-1.69897000433602,1e-05,0.02,True,True,False,none,-3.25441704197678,1.38578816818685,-2.56152295788335,-3.9473111260702,0.0005566509544039,0.0027445872539549,0.0001128986825222,-3.11089407528151,3.11089407528151
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed497,1,buffer_smax,True,buffer_smax,delta__buffer_smax,0.956917896997365,-0.08616420600527,0.91383579399473,1.0,0.956917896997365,0.91383579399473,1.0,-0.0861642060052699,-0.0861642060052699,-0.0861642060052699,,0.91383579399473,0.91383579399473,,,,,0.65,welsch,0.4,0.26,0.132560316931185,0.104010410696479,near_quadratic,0.0083208328557183,0.0,1.0,0.0,1.0,True,True,False,none,0.956917896997365,-0.08616420600527,0.91383579399473,1.0,0.956917896997365,0.91383579399473,1.0,-0.0861642060052699,0.0861642060052699
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed497,1,buffer_beta,True,log10_buffer_beta,delta__log10_buffer_beta,-0.220797648094854,-0.845006773967325,-0.643301035078516,0.201705738888809,0.601453909119356,0.227352097320628,1.59113027351929,-0.845006773967325,-1.36377817619866,-0.845006773967325,-0.845006773967325,0.142887167131681,0.142887167131681,,,,,0.65,welsch,0.4,0.26,1.30001042148819,0.999974136280166,saturating,0.0799979309024133,-2.0,1.0,0.01,10.0,True,True,False,none,-0.220797648094854,-0.845006773967325,-0.643301035078516,0.201705738888809,0.601453909119356,0.227352097320628,1.59113027351929,-2.44159529618971,2.44159529618971
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed497,1,buffer_n_exp,True,log10_buffer_n_exp,delta__log10_buffer_n_exp,0.749676226334253,0.500647547331493,1.0,0.499352452668507,5.61922246735227,10.0,3.15756611375965,0.500647547331493,6.84243388624035,0.500647547331493,0.500647547331493,3.1669962368874,3.1669962368874,,,,,0.65,welsch,0.4,0.26,0.770226995894605,0.975468816075587,saturating,0.0780375052860469,-1.0,1.0,0.1,10.0,True,True,False,none,0.749676226334253,0.500647547331493,1.0,0.499352452668507,5.61922246735227,10.0,3.15756611375965,-0.500647547331493,0.500647547331493
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed497,1,n_O,True,n_O,delta__n_O,1.7660910707821,-0.20496752576579,1.6636073078992,1.86857483366499,1.7660910707821,1.6636073078992,1.86857483366499,-0.20496752576579,-0.20496752576579,-0.20496752576579,,0.890308098946313,0.890308098946313,,,,,0.65,welsch,0.4,0.26,0.315334655024293,0.462848259765992,near_quadratic,0.0370278607812793,0.0001,5.0,0.0001,5.0,True,True,False,none,1.7660910707821,-0.20496752576579,1.6636073078992,1.86857483366499,1.7660910707821,1.6636073078992,1.86857483366499,-3.53198214156419,3.53198214156419
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed497,1,alpha_o2,True,log10_alpha_o2,delta__log10_alpha_o2,-0.030193144725519,0.541673701876924,0.240643706212943,-0.301029995663981,0.932839344869547,1.74037848667329,0.5,0.541673701876924,1.24037848667329,0.541673701876924,0.541673701876924,3.48075697334658,3.48075697334658,,,,,0.65,welsch,0.4,0.26,0.83334415673373,0.986968561857116,saturating,0.0789574849485693,-0.301029995663981,0.602059991327962,0.5,4.0,True,True,False,none,-0.030193144725519,0.541673701876924,0.240643706212943,-0.301029995663981,0.932839344869547,1.74037848667329,0.5,-0.541673701876924,0.541673701876924
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed497,1,gamma_growth,True,gamma_growth,delta__gamma_growth,2.18118606535816,1.36237213071632,2.86237213071632,1.5,2.18118606535816,2.86237213071632,1.5,1.36237213071632,1.36237213071632,1.36237213071632,,1.90824808714421,1.90824808714421,,,,,0.65,welsch,0.4,0.26,2.09595712417895,0.999999999998809,saturating,0.0799999999999048,1.5,4.5,1.5,4.5,True,True,False,none,2.18118606535816,1.36237213071632,2.86237213071632,1.5,2.18118606535816,2.86237213071632,1.5,-1.36237213071632,1.36237213071632
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed497,1,lam_max,True,log10_lam_max,delta__log10_lam_max,-0.246052675587283,-0.75181703914051,-0.621961195157538,0.129855843982972,0.567475772085329,0.238802464684995,1.3485151936293,-0.75181703914051,-1.1097127289443,-0.75181703914051,-0.75181703914051,0.1770854832138,0.1770854832138,,,,,0.65,welsch,0.4,0.26,1.15664159867771,0.999766276946059,saturating,0.0799813021556847,-2.30102999566398,0.176091259055681,0.005,1.5,True,True,False,none,-0.246052675587283,-0.75181703914051,-0.621961195157538,0.129855843982972,0.567475772085329,0.238802464684995,1.3485151936293,-0.844287869285929,0.844287869285929
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed497,1,p_mis_base,True,log10_p_mis_base,delta__log10_p_mis_base,-4.18677077431139,1.76335792248655,-3.30509181306811,-5.06844973555466,6.50472926944133e-05,0.0004953454600379,8.54181703118544e-06,1.76335792248655,0.0004868036430067,1.76335792248655,1.76335792248655,57.9906427671654,57.9906427671654,-7.60975967156317,-11.6705282638243,4.0607685922611,58.0188868138851,0.65,welsch,0.4,0.26,2.712858342287,1.0,saturating,0.08,-6.0,-1.0,1e-06,0.1,True,True,False,none,-4.18677077431139,1.76335792248655,-3.30509181306811,-5.06844973555466,6.50472926944133e-05,0.0004953454600379,8.54181703118544e-06,-3.62645845137723,3.62645845137723
fit_joint_tsne_vi_seed25_C02Sc01_vt_seed10,seed497,1,p_wgd,True,log10_p_wgd,delta__log10_p_wgd,-4.19319261129693,-1.42658002022422,-4.90648262140905,-3.47990260118482,6.40925260688811e-05,1.24027325450911e-05,0.0003312053922759,-1.42658002022422,-0.0003188026597308,-1.42658002022422,-1.42658002022422,0.0374472542849141,0.0374472542849141,-11.2975813402814,-8.01244059430648,-3.28514074597488,0.0374353158525793,0.65,welsch,0.4,0.26,2.19473849265265,0.999999999999916,saturating,0.0799999999999933,-5.0,-3.0,1e-05,0.001,True,True,False,none,-4.19319261129693,-1.42658002022422,-4.90648262140905,-3.47990260118482,6.40925260688811e-05,1.24027325450911e-05,0.0003312053922759,-1.61361477740613,1.61361477740613
