pair,rank,seed,context,O2,N,p_mis
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,1,seed155,vitro,2.0,44,0.009990351838174259
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,1,seed155,vivo,2.0,88,0.1724198836393361
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,1,seed155,vitro,2.0,88,0.010305988320852865
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,1,seed155,vivo,5.0,44,0.003381027375822776
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,1,seed155,vitro,5.0,44,0.008692069858680485
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,1,seed155,vivo,5.0,88,0.023466254124194563
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,1,seed155,vitro,5.0,88,0.009658139378086855
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,vivo,0.0,44,0.4966784641961072
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,vitro,0.0,44,0.010333803882942262
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,vivo,0.0,88,0.49955170909442065
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,vitro,0.0,88,0.010464122972909528
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,vivo,0.1,44,0.49376101377761533
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,vitro,0.1,44,0.010332501601910422
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,vivo,0.1,88,0.49914349759257093
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,vitro,0.1,88,0.01046354167525504
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,vivo,0.5,44,0.3599573739930068
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,vitro,0.5,44,0.01030751756734077
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,vivo,0.5,88,0.4746006139726452
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,vitro,0.5,88,0.010452373673865437
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,vivo,1.0,44,0.15134525748697658
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,vitro,1.0,44,0.010238457668211253
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,vivo,1.0,88,0.37964507084421806
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,vitro,1.0,88,0.010421345389791404
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,vivo,2.0,44,0.033778704461249975
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,vitro,2.0,44,0.00999395220737113
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,vivo,2.0,88,0.17241496278470514
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,vitro,2.0,88,0.010309588690049736
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,vivo,5.0,44,0.0033761065211918174
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,vitro,5.0,44,0.008695670227877355
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,vivo,5.0,88,0.023461333269563605
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,2,seed28,vitro,5.0,88,0.009661739747283725
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,3,seed211,vivo,0.0,44,0.4966781503892018
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,3,seed211,vitro,0.0,44,0.010334126117356214
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,3,seed211,vivo,0.0,88,0.49955139528751524
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,3,seed211,vitro,0.0,88,0.01046444520732348
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,3,seed211,vivo,0.1,44,0.4937606999707099
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,3,seed211,vitro,0.1,44,0.010332823836324374
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,3,seed211,vivo,0.1,88,0.4991431837856655
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,3,seed211,vitro,0.1,88,0.010463863909668992
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,3,seed211,vivo,0.5,44,0.3599570601861014
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,3,seed211,vitro,0.5,44,0.010307839801754723
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,3,seed211,vivo,0.5,88,0.4746003001657398
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,3,seed211,vitro,0.5,88,0.010452695908279389
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,3,seed211,vivo,1.0,44,0.15134494368007123
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,3,seed211,vitro,1.0,44,0.010238779902625205
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,3,seed211,vivo,1.0,88,0.37964475703731265
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,3,seed211,vitro,1.0,88,0.010421667624205357
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,3,seed211,vivo,2.0,44,0.03377839065434462
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,3,seed211,vitro,2.0,44,0.009994274441785082
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,3,seed211,vivo,2.0,88,0.1724146489777998
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,3,seed211,vitro,2.0,88,0.010309910924463688
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,3,seed211,vivo,5.0,44,0.0033757927142864554
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,3,seed211,vitro,5.0,44,0.008695992462291307
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,3,seed211,vivo,5.0,88,0.02346101946265824
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,3,seed211,vitro,5.0,88,0.009662061981697678
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,4,seed176,vivo,0.0,44,0.4966843041136421
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,4,seed176,vitro,0.0,44,0.01032973637811635
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,4,seed176,vivo,0.0,88,0.49955754901195554
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,4,seed176,vitro,0.0,88,0.010460055468083616
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,4,seed176,vivo,0.1,44,0.4937668536951502
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,4,seed176,vitro,0.1,44,0.01032843409708451
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,4,seed176,vivo,0.1,88,0.4991493375101058
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,4,seed176,vitro,0.1,88,0.010459474170429127
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,4,seed176,vivo,0.5,44,0.3599632139105417
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,4,seed176,vitro,0.5,44,0.010303450062514858
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,4,seed176,vivo,0.5,88,0.4746064538901801
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,4,seed176,vitro,0.5,88,0.010448306169039525
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,4,seed176,vivo,1.0,44,0.1513510974045115
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,4,seed176,vitro,1.0,44,0.010234390163385341
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,4,seed176,vivo,1.0,88,0.37965091076175295
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,4,seed176,vitro,1.0,88,0.010417277884965492
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,4,seed176,vivo,2.0,44,0.0337845443787849
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,4,seed176,vitro,2.0,44,0.009989884702545217
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,4,seed176,vivo,2.0,88,0.17242080270224006
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,4,seed176,vitro,2.0,88,0.010305521185223824
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,4,seed176,vivo,5.0,44,0.003381946438726736
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,4,seed176,vitro,5.0,44,0.008691602723051443
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,4,seed176,vivo,5.0,88,0.02346717318709852
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,4,seed176,vitro,5.0,88,0.009657672242457813
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,5,seed307,vivo,0.0,44,0.49668658266144056
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,5,seed307,vitro,0.0,44,0.010328751248614692
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,5,seed307,vivo,0.0,88,0.499559827559754
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,5,seed307,vitro,0.0,88,0.010459070338581958
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,5,seed307,vivo,0.1,44,0.49376913224294866
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,5,seed307,vitro,0.1,44,0.010327448967582852
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,5,seed307,vivo,0.1,88,0.49915161605790426
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,5,seed307,vitro,0.1,88,0.01045848904092747
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,5,seed307,vivo,0.5,44,0.35996549245834014
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,5,seed307,vitro,0.5,44,0.0103024649330132
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,5,seed307,vivo,0.5,88,0.4746087324379785
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,5,seed307,vitro,0.5,88,0.010447321039537867
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,5,seed307,vivo,1.0,44,0.15135337595230994
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,5,seed307,vitro,1.0,44,0.010233405033883683
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,5,seed307,vivo,1.0,88,0.3796531893095514
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,5,seed307,vitro,1.0,88,0.010416292755463834
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,5,seed307,vivo,2.0,44,0.033786822926583325
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,5,seed307,vitro,2.0,44,0.00998889957304356
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,5,seed307,vivo,2.0,88,0.1724230812500385
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,5,seed307,vitro,2.0,88,0.010304536055722166
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,5,seed307,vivo,5.0,44,0.0033842249865251657
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,5,seed307,vitro,5.0,44,0.008690617593549785
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,5,seed307,vivo,5.0,88,0.02346945173489695
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,5,seed307,vitro,5.0,88,0.009656687112956155
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,6,seed241,vivo,0.0,44,0.4966795626848325
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,6,seed241,vitro,0.0,44,0.010332786626724018
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,6,seed241,vivo,0.0,88,0.4995528075831459
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,6,seed241,vitro,0.0,88,0.010463105716691285
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,6,seed241,vivo,0.1,44,0.4937621122663406
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,6,seed241,vitro,0.1,44,0.010331484345692178
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,6,seed241,vivo,0.1,88,0.4991445960812962
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,6,seed241,vitro,0.1,88,0.010462524419036796
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,6,seed241,vivo,0.5,44,0.3599584724817321
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,6,seed241,vitro,0.5,44,0.010306500311122527
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,6,seed241,vivo,0.5,88,0.47460171246137045
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,6,seed241,vitro,0.5,88,0.010451356417647193
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,6,seed241,vivo,1.0,44,0.15134635597570184
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,6,seed241,vitro,1.0,44,0.01023744041199301
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,6,seed241,vivo,1.0,88,0.3796461693329433
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,6,seed241,vitro,1.0,88,0.01042032813357316
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,6,seed241,vivo,2.0,44,0.03377980294997524
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,6,seed241,vitro,2.0,44,0.009992934951152886
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,6,seed241,vivo,2.0,88,0.1724160612734304
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,6,seed241,vitro,2.0,88,0.010308571433831492
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,6,seed241,vivo,5.0,44,0.003377205009917082
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,6,seed241,vitro,5.0,44,0.008694652971659111
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,6,seed241,vivo,5.0,88,0.023462431758288868
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,6,seed241,vitro,5.0,88,0.009660722491065482
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,7,seed303,vivo,0.0,44,0.49668451042552403
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,7,seed303,vitro,0.0,44,0.010329637618893552
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,7,seed303,vivo,0.0,88,0.49955775532383745
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,7,seed303,vitro,0.0,88,0.010459956708860818
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,7,seed303,vivo,0.1,44,0.49376706000703213
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,7,seed303,vitro,0.1,44,0.010328335337861712
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,7,seed303,vivo,0.1,88,0.49914954382198773
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,7,seed303,vitro,0.1,88,0.01045937541120633
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,7,seed303,vivo,0.5,44,0.3599634202224236
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,7,seed303,vitro,0.5,44,0.01030335130329206
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,7,seed303,vivo,0.5,88,0.474606660202062
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,7,seed303,vitro,0.5,88,0.010448207409816727
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,7,seed303,vivo,1.0,44,0.15135130371639338
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,7,seed303,vitro,1.0,44,0.010234291404162543
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,7,seed303,vivo,1.0,88,0.37965111707363486
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,7,seed303,vitro,1.0,88,0.010417179125742694
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,7,seed303,vivo,2.0,44,0.03378475069066678
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,7,seed303,vitro,2.0,44,0.00998978594332242
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,7,seed303,vivo,2.0,88,0.17242100901412194
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,7,seed303,vitro,2.0,88,0.010305422426001026
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,7,seed303,vivo,5.0,44,0.003382152750608621
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,7,seed303,vitro,5.0,44,0.008691503963828645
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,7,seed303,vivo,5.0,88,0.023467379498980406
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,7,seed303,vitro,5.0,88,0.009657573483235015
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,8,seed130,vivo,0.0,44,0.49668590126960355
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,8,seed130,vitro,0.0,44,0.01032902314510469
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,8,seed130,vivo,0.0,88,0.49955914616791697
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,8,seed130,vitro,0.0,88,0.010459342235071957
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,8,seed130,vivo,0.1,44,0.49376845085111165
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,8,seed130,vitro,0.1,44,0.01032772086407285
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,8,seed130,vivo,0.1,88,0.49915093466606725
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,8,seed130,vitro,0.1,88,0.010458760937417468
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,8,seed130,vivo,0.5,44,0.35996481106650313
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,8,seed130,vitro,0.5,44,0.010302736829503199
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,8,seed130,vivo,0.5,88,0.4746080510461415
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,8,seed130,vitro,0.5,88,0.010447592936027865
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,8,seed130,vivo,1.0,44,0.1513526945604729
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,8,seed130,vitro,1.0,44,0.010233676930373681
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,8,seed130,vivo,1.0,88,0.3796525079177144
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,8,seed130,vitro,1.0,88,0.010416564651953833
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,8,seed130,vivo,2.0,44,0.0337861415347463
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,8,seed130,vitro,2.0,44,0.009989171469533558
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,8,seed130,vivo,2.0,88,0.17242239985820146
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,8,seed130,vitro,2.0,88,0.010304807952212164
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,8,seed130,vivo,5.0,44,0.003383543594688139
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,8,seed130,vitro,5.0,44,0.008690889490039783
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,8,seed130,vivo,5.0,88,0.023468770343059924
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,8,seed130,vitro,5.0,88,0.009656959009446154
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,9,seed405,vivo,0.0,44,0.49668434229074215
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,9,seed405,vitro,0.0,44,0.010329717942841718
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,9,seed405,vivo,0.0,88,0.4995575871890556
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,9,seed405,vitro,0.0,88,0.010460037032808985
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,9,seed405,vivo,0.1,44,0.49376689187225026
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,9,seed405,vitro,0.1,44,0.010328415661809878
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,9,seed405,vivo,0.1,88,0.49914937568720585
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,9,seed405,vitro,0.1,88,0.010459455735154496
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,9,seed405,vivo,0.5,44,0.35996325208764174
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,9,seed405,vitro,0.5,44,0.010303431627240227
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,9,seed405,vivo,0.5,88,0.4746064920672801
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,9,seed405,vitro,0.5,88,0.010448287733764893
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,9,seed405,vivo,1.0,44,0.15135113558161156
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,9,seed405,vitro,1.0,44,0.01023437172811071
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,9,seed405,vivo,1.0,88,0.379650948938853
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,9,seed405,vitro,1.0,88,0.01041725944969086
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,9,seed405,vivo,2.0,44,0.03378458255588494
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,9,seed405,vitro,2.0,44,0.009989866267270586
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,9,seed405,vivo,2.0,88,0.17242084087934012
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,9,seed405,vitro,2.0,88,0.010305502749949192
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,9,seed405,vivo,5.0,44,0.0033819846158267804
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,9,seed405,vitro,5.0,44,0.008691584287776812
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,9,seed405,vivo,5.0,88,0.023467211364198565
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,9,seed405,vitro,5.0,88,0.009657653807183182
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,10,seed357,vivo,0.0,44,0.4966772894839365
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,10,seed357,vitro,0.0,44,0.010335095873601582
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,10,seed357,vivo,0.0,88,0.49955053438224994
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,10,seed357,vitro,0.0,88,0.010465414963568849
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,10,seed357,vivo,0.1,44,0.49375983906544463
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,10,seed357,vitro,0.1,44,0.010333793592569742
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,10,seed357,vivo,0.1,88,0.4991423228804002
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,10,seed357,vitro,0.1,88,0.01046483366591436
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,10,seed357,vivo,0.5,44,0.3599561992808361
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,10,seed357,vitro,0.5,44,0.010308809558000091
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,10,seed357,vivo,0.5,88,0.4745994392604745
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,10,seed357,vitro,0.5,88,0.010453665664524757
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,10,seed357,vivo,1.0,44,0.15134408277480593
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,10,seed357,vitro,1.0,44,0.010239749658870574
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,10,seed357,vivo,1.0,88,0.37964389613204735
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,10,seed357,vitro,1.0,88,0.010422637380450725
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,10,seed357,vivo,2.0,44,0.033777529749079306
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,10,seed357,vitro,2.0,44,0.00999524419803045
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,10,seed357,vivo,2.0,88,0.1724137880725345
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,10,seed357,vitro,2.0,88,0.010310880680709057
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,10,seed357,vivo,5.0,44,0.003374931809021146
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,10,seed357,vitro,5.0,44,0.008696962218536676
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,10,seed357,vivo,5.0,88,0.023460158557392932
fit_joint_tsne_vi_seed290_C01Sc02_vt_seed10,10,seed357,vitro,5.0,88,0.009663031737943046
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,1,seed18,vivo,0.0,44,0.21396270893294636
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,1,seed18,vitro,0.0,44,0.01032902314510469
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,1,seed18,vivo,0.0,88,0.2155909437413709
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,1,seed18,vitro,0.0,88,0.010459925825008192
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,1,seed18,vivo,0.1,44,0.2139620430767784
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,1,seed18,vitro,0.1,44,0.01032772086407285
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,1,seed18,vivo,0.1,88,0.21559079046871302
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,1,seed18,vitro,0.1,88,0.010459347797631415
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,1,seed18,vivo,0.5,44,0.21223164453906732
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,1,seed18,vitro,0.5,44,0.010302736829503199
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,1,seed18,vivo,0.5,88,0.21518925512990414
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,1,seed18,vitro,0.5,88,0.010448242554505003
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,1,seed18,vivo,1.0,44,0.17435340875347413
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,1,seed18,vitro,1.0,44,0.010233676930373681
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,1,seed18,vivo,1.0,88,0.20442679186502535
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,1,seed18,vitro,1.0,88,0.01041738792516633
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,1,seed18,vivo,2.0,44,0.06342771837185389
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,1,seed18,vitro,2.0,44,0.009989171469533558
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,1,seed18,vivo,2.0,88,0.10134705356043308
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,1,seed18,vitro,2.0,88,0.010306248062179486
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,1,seed18,vivo,5.0,44,0.04735094633285203
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,1,seed18,vitro,5.0,44,0.008690889490039783
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,1,seed18,vivo,5.0,88,0.04804576102716223
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,1,seed18,vitro,5.0,88,0.009661708717600604
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,2,seed402,vivo,0.0,44,0.21396270893294636
fit_joint_tsne_vi_seed311_C03Sc02_vt_seed10,2,seed402,vitro,0.0,44,0.01032902314510469
