harvest	day	burden	cohort	dose	treat_day	harvest_day	included_under_config	objective_observed_day_max	burden_present	used_in_burden_loss
SUM159-4N-30-0_harvest	67	1104.417	4N	30	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-30-0_harvest	70	1560.6585	4N	30	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-30-0_harvest	74	1873.564	4N	30	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-30-0_harvest	77	2212.1505	4N	30	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-30-R_harvest	0	0	4N	30	67	102	FALSE	102	TRUE	FALSE
SUM159-4N-30-R_harvest	25	0	4N	30	67	102	FALSE	102	TRUE	FALSE
SUM159-4N-30-R_harvest	28	0	4N	30	67	102	FALSE	102	TRUE	FALSE
SUM159-4N-30-R_harvest	32	0	4N	30	67	102	FALSE	102	TRUE	FALSE
SUM159-4N-30-R_harvest	35	0	4N	30	67	102	FALSE	102	TRUE	FALSE
SUM159-4N-30-R_harvest	39	0	4N	30	67	102	FALSE	102	TRUE	FALSE
SUM159-4N-30-R_harvest	42	0	4N	30	67	102	FALSE	102	TRUE	FALSE
SUM159-4N-30-R_harvest	46	0	4N	30	67	102	FALSE	102	TRUE	FALSE
SUM159-4N-30-R_harvest	49	0	4N	30	67	102	FALSE	102	TRUE	FALSE
SUM159-4N-30-R_harvest	53	0	4N	30	67	102	FALSE	102	TRUE	FALSE
SUM159-4N-30-R_harvest	56	0	4N	30	67	102	FALSE	102	TRUE	FALSE
SUM159-4N-30-R_harvest	60	122.472	4N	30	67	102	FALSE	102	TRUE	FALSE
SUM159-4N-30-R_harvest	63	181.3	4N	30	67	102	FALSE	102	TRUE	FALSE
SUM159-4N-30-R_harvest	67	290.2065	4N	30	67	102	FALSE	102	TRUE	FALSE
SUM159-4N-30-R_harvest	70	382.2345	4N	30	67	102	FALSE	102	TRUE	FALSE
SUM159-4N-30-R_harvest	74	339.575	4N	30	67	102	FALSE	102	TRUE	FALSE
SUM159-4N-30-R_harvest	77	292.494	4N	30	67	102	FALSE	102	TRUE	FALSE
SUM159-4N-30-R_harvest	81	221.804	4N	30	67	102	FALSE	102	TRUE	FALSE
SUM159-4N-30-R_harvest	84	370.44	4N	30	67	102	FALSE	102	TRUE	FALSE
SUM159-4N-30-R_harvest	88	410.478	4N	30	67	102	FALSE	102	TRUE	FALSE
SUM159-4N-30-R_harvest	91	496.86	4N	30	67	102	FALSE	102	TRUE	FALSE
SUM159-4N-30-R_harvest	95	859.625	4N	30	67	102	FALSE	102	TRUE	FALSE
SUM159-4N-30-R_harvest	98	1814.4	4N	30	67	102	FALSE	102	TRUE	FALSE
SUM159-4N-30-R_harvest	102	2714.266	4N	30	67	102	FALSE	102	TRUE	FALSE
SUM159-4N-30-L_harvest	0	0	4N	30	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-L_harvest	25	0	4N	30	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-L_harvest	28	0	4N	30	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-L_harvest	32	0	4N	30	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-L_harvest	35	0	4N	30	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-L_harvest	39	64.512	4N	30	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-L_harvest	42	107.892	4N	30	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-L_harvest	46	141.398	4N	30	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-L_harvest	49	261.5625	4N	30	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-L_harvest	53	308.308	4N	30	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-L_harvest	56	293.095	4N	30	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-L_harvest	60	323.084	4N	30	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-L_harvest	63	349.496	4N	30	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-L_harvest	67	447.95	4N	30	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-L_harvest	70	478.7855	4N	30	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-L_harvest	74	522.144	4N	30	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-L_harvest	77	689.208	4N	30	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-L_harvest	81	924.768	4N	30	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-L_harvest	84	1428.84	4N	30	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-L_harvest	88	1759.824	4N	30	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-L_harvest	91	2310.872	4N	30	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-RL_harvest	0	0	4N	30	53	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-RL_harvest	25	0	4N	30	53	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-RL_harvest	28	0	4N	30	53	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-RL_harvest	32	48.749	4N	30	53	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-RL_harvest	35	24.854	4N	30	53	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-RL_harvest	39	57.132	4N	30	53	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-RL_harvest	42	16.8175	4N	30	53	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-RL_harvest	46	14.8955	4N	30	53	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-RL_harvest	49	154.638	4N	30	53	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-RL_harvest	53	249.64	4N	30	53	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-RL_harvest	56	146.853	4N	30	53	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-RL_harvest	60	246.402	4N	30	53	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-RL_harvest	63	335.16	4N	30	53	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-RL_harvest	67	386.019	4N	30	53	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-RL_harvest	70	595.35	4N	30	53	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-RL_harvest	74	504.7515	4N	30	53	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-RL_harvest	77	524.3535	4N	30	53	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-RL_harvest	81	835.44	4N	30	53	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-RL_harvest	84	1079.568	4N	30	53	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-RL_harvest	88	1530.837	4N	30	53	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-RL_harvest	91	1690.5875	4N	30	53	91	FALSE	91	TRUE	FALSE
SUM159-4N-30-RR_harvest	0	0	4N	30	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-30-RR_harvest	25	0	4N	30	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-30-RR_harvest	28	0	4N	30	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-30-RR_harvest	32	48.4	4N	30	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-30-RR_harvest	35	99.144	4N	30	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-30-RR_harvest	39	275.2	4N	30	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-30-RR_harvest	42	239.704	4N	30	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-30-RR_harvest	46	302.379	4N	30	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-30-RR_harvest	49	432.964	4N	30	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-30-RR_harvest	53	419.813	4N	30	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-30-RR_harvest	56	373.968	4N	30	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-30-RR_harvest	60	646.07	4N	30	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-30-RR_harvest	63	835.44	4N	30	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-30-RR_harvest	67	1184.832	4N	30	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-30-RR_harvest	70	1293.975	4N	30	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-30-RR_harvest	74	1665.075	4N	30	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-30-RR_harvest	77	1802.493	4N	30	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-60-0_harvest	0	0	4N	60	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-60-0_harvest	25	25.3265	4N	60	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-60-0_harvest	28	23.698	4N	60	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-60-0_harvest	32	106.434	4N	60	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-60-0_harvest	35	209.952	4N	60	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-60-0_harvest	39	351.0135	4N	60	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-60-0_harvest	42	435.2175	4N	60	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-60-0_harvest	46	423.6735	4N	60	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-60-0_harvest	49	545.928	4N	60	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-60-0_harvest	53	613.7	4N	60	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-60-0_harvest	56	523.2645	4N	60	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-60-0_harvest	60	728.28	4N	60	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-60-0_harvest	63	1196.6045	4N	60	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-60-0_harvest	67	1320.3125	4N	60	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-60-0_harvest	70	1724.8	4N	60	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-60-0_harvest	74	2160	4N	60	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-60-0_harvest	77	1932.4305	4N	60	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-60-R_harvest	0	0	4N	60	67	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-R_harvest	25	0	4N	60	67	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-R_harvest	28	0	4N	60	67	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-R_harvest	32	0	4N	60	67	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-R_harvest	35	0	4N	60	67	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-R_harvest	39	0	4N	60	67	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-R_harvest	42	0	4N	60	67	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-R_harvest	46	0	4N	60	67	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-R_harvest	49	0	4N	60	67	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-R_harvest	53	0	4N	60	67	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-R_harvest	56	89.376	4N	60	67	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-R_harvest	60	231.886	4N	60	67	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-R_harvest	63	327.6525	4N	60	67	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-R_harvest	67	537.824	4N	60	67	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-R_harvest	70	657.9645	4N	60	67	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-R_harvest	74	928.464	4N	60	67	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-R_harvest	77	665.856	4N	60	67	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-R_harvest	81	1093.75	4N	60	67	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-R_harvest	84	1665.075	4N	60	67	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-R_harvest	88	2314.125	4N	60	67	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-R_harvest	91	2770.254	4N	60	67	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-L_harvest	0	0	4N	60	46	102	FALSE	102	TRUE	FALSE
SUM159-4N-60-L_harvest	25	0	4N	60	46	102	FALSE	102	TRUE	FALSE
SUM159-4N-60-L_harvest	28	0	4N	60	46	102	FALSE	102	TRUE	FALSE
SUM159-4N-60-L_harvest	32	0	4N	60	46	102	FALSE	102	TRUE	FALSE
SUM159-4N-60-L_harvest	35	43.2	4N	60	46	102	FALSE	102	TRUE	FALSE
SUM159-4N-60-L_harvest	39	77.064	4N	60	46	102	FALSE	102	TRUE	FALSE
SUM159-4N-60-L_harvest	42	166.635	4N	60	46	102	FALSE	102	TRUE	FALSE
SUM159-4N-60-L_harvest	46	308.9295	4N	60	46	102	FALSE	102	TRUE	FALSE
SUM159-4N-60-L_harvest	49	388.129	4N	60	46	102	FALSE	102	TRUE	FALSE
SUM159-4N-60-L_harvest	53	397.375	4N	60	46	102	FALSE	102	TRUE	FALSE
SUM159-4N-60-L_harvest	56	310.4	4N	60	46	102	FALSE	102	TRUE	FALSE
SUM159-4N-60-L_harvest	60	301.806	4N	60	46	102	FALSE	102	TRUE	FALSE
SUM159-4N-60-L_harvest	63	423.864	4N	60	46	102	FALSE	102	TRUE	FALSE
SUM159-4N-60-L_harvest	67	355.2	4N	60	46	102	FALSE	102	TRUE	FALSE
SUM159-4N-60-L_harvest	70	460.768	4N	60	46	102	FALSE	102	TRUE	FALSE
SUM159-4N-60-L_harvest	74	597.4715	4N	60	46	102	FALSE	102	TRUE	FALSE
SUM159-4N-60-L_harvest	77	564.0625	4N	60	46	102	FALSE	102	TRUE	FALSE
SUM159-4N-60-L_harvest	81	590.646	4N	60	46	102	FALSE	102	TRUE	FALSE
SUM159-4N-60-L_harvest	84	728.28	4N	60	46	102	FALSE	102	TRUE	FALSE
SUM159-4N-60-L_harvest	88	868.6305	4N	60	46	102	FALSE	102	TRUE	FALSE
SUM159-4N-60-L_harvest	91	1187.6265	4N	60	46	102	FALSE	102	TRUE	FALSE
SUM159-4N-60-L_harvest	95	1548.4425	4N	60	46	102	FALSE	102	TRUE	FALSE
SUM159-4N-60-L_harvest	98	2161.5255	4N	60	46	102	FALSE	102	TRUE	FALSE
SUM159-4N-60-L_harvest	102	2882.268	4N	60	46	102	FALSE	102	TRUE	FALSE
SUM159-4N-60-RL_harvest	0	0	4N	60	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-RL_harvest	25	0	4N	60	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-RL_harvest	28	19.208	4N	60	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-RL_harvest	32	10.3155	4N	60	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-RL_harvest	35	64.856	4N	60	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-RL_harvest	39	87.48	4N	60	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-RL_harvest	42	182.952	4N	60	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-RL_harvest	46	193.55	4N	60	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-RL_harvest	49	218.05	4N	60	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-RL_harvest	53	263.8405	4N	60	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-RL_harvest	56	209.952	4N	60	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-RL_harvest	60	262.848	4N	60	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-RL_harvest	63	289.6875	4N	60	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-RL_harvest	67	384.592	4N	60	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-RL_harvest	70	267.05	4N	60	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-RL_harvest	74	384.592	4N	60	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-RL_harvest	77	521.324	4N	60	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-RL_harvest	81	583.1595	4N	60	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-RL_harvest	84	827.904	4N	60	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-RL_harvest	88	1041.88	4N	60	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-RL_harvest	91	1355.678	4N	60	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-60-RR_harvest	0	0	4N	60	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-60-RR_harvest	25	0	4N	60	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-60-RR_harvest	28	0	4N	60	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-60-RR_harvest	32	0	4N	60	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-60-RR_harvest	35	33.6875	4N	60	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-60-RR_harvest	39	139.24	4N	60	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-60-RR_harvest	42	93.8825	4N	60	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-60-RR_harvest	46	277.248	4N	60	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-60-RR_harvest	49	336.2	4N	60	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-60-RR_harvest	53	295.704	4N	60	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-60-RR_harvest	56	215.622	4N	60	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-60-RR_harvest	60	295.488	4N	60	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-60-RR_harvest	63	530.16	4N	60	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-60-RR_harvest	67	945.5875	4N	60	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-60-RR_harvest	70	871.808	4N	60	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-60-RR_harvest	74	1216.8	4N	60	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-60-RR_harvest	77	1351.68	4N	60	46	77	FALSE	77	TRUE	FALSE
SUM159-4N-120-0_harvest	0	0	4N	120	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-120-0_harvest	25	0	4N	120	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-120-0_harvest	28	0	4N	120	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-120-0_harvest	32	0	4N	120	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-120-0_harvest	35	0	4N	120	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-120-0_harvest	39	75	4N	120	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-120-0_harvest	42	127.8	4N	120	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-120-0_harvest	46	280.845	4N	120	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-120-0_harvest	49	392.85	4N	120	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-120-0_harvest	53	356.224	4N	120	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-120-0_harvest	56	332.82	4N	120	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-120-0_harvest	60	363.968	4N	120	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-120-0_harvest	63	475.1545	4N	120	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-120-0_harvest	67	659.3955	4N	120	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-120-0_harvest	70	921.6	4N	120	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-120-0_harvest	74	758.16	4N	120	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-120-0_harvest	77	1193.544	4N	120	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-120-0_harvest	81	1421.4915	4N	120	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-120-0_harvest	84	1743.75	4N	120	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-120-0_harvest	88	1720.5775	4N	120	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-120-0_harvest	91	2314.125	4N	120	46	91	FALSE	91	TRUE	FALSE
SUM159-4N-120-R_harvest	0	0	4N	120	74	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-R_harvest	25	0	4N	120	74	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-R_harvest	28	0	4N	120	74	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-R_harvest	32	0	4N	120	74	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-R_harvest	35	0	4N	120	74	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-R_harvest	39	0	4N	120	74	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-R_harvest	42	0	4N	120	74	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-R_harvest	46	0	4N	120	74	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-R_harvest	49	0	4N	120	74	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-R_harvest	53	0	4N	120	74	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-R_harvest	56	0	4N	120	74	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-R_harvest	60	0	4N	120	74	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-R_harvest	63	0	4N	120	74	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-R_harvest	67	0	4N	120	74	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-R_harvest	70	43.56	4N	120	74	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-R_harvest	74	107.648	4N	120	74	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-R_harvest	77	114.376	4N	120	74	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-R_harvest	81	73.728	4N	120	74	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-R_harvest	84	126.15	4N	120	74	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-R_harvest	88	96.8	4N	120	74	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-R_harvest	91	124.468	4N	120	74	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-R_harvest	95	167.706	4N	120	74	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-R_harvest	98	336.2	4N	120	74	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-R_harvest	102	374.4	4N	120	74	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-R_harvest	105	295.245	4N	120	74	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-R_harvest	109	361.6725	4N	120	74	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-R_harvest	112	397.375	4N	120	74	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-R_harvest	116	514.35	4N	120	74	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-R_harvest	119	604.513	4N	120	74	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-R_harvest	123	621.075	4N	120	74	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-L_harvest	0	0	4N	120	53	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-L_harvest	25	0	4N	120	53	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-L_harvest	28	0	4N	120	53	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-L_harvest	32	0	4N	120	53	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-L_harvest	35	0	4N	120	53	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-L_harvest	39	0	4N	120	53	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-L_harvest	42	0	4N	120	53	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-L_harvest	46	11.76	4N	120	53	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-L_harvest	49	161.84	4N	120	53	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-L_harvest	53	155.648	4N	120	53	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-L_harvest	56	262.848	4N	120	53	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-L_harvest	60	188.0595	4N	120	53	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-L_harvest	63	148.8375	4N	120	53	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-L_harvest	67	134.0185	4N	120	53	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-L_harvest	70	84.564	4N	120	53	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-L_harvest	74	102.5	4N	120	53	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-L_harvest	77	90.75	4N	120	53	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-L_harvest	81	84.7	4N	120	53	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-L_harvest	84	88.4835	4N	120	53	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-L_harvest	88	156.816	4N	120	53	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-L_harvest	91	230.9085	4N	120	53	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-L_harvest	95	228.096	4N	120	53	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-L_harvest	98	496.375	4N	120	53	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-L_harvest	102	652.4535	4N	120	53	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-L_harvest	105	587.594	4N	120	53	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-L_harvest	109	570.834	4N	120	53	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-L_harvest	112	665.856	4N	120	53	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-L_harvest	116	1335.1	4N	120	53	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-L_harvest	119	1281.357	4N	120	53	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-L_harvest	123	2007.72	4N	120	53	123	FALSE	123	TRUE	FALSE
SUM159-4N-120-RL_harvest	0	0	4N	120	46	84	FALSE	84	TRUE	FALSE
SUM159-4N-120-RL_harvest	25	0	4N	120	46	84	FALSE	84	TRUE	FALSE
SUM159-4N-120-RL_harvest	28	0	4N	120	46	84	FALSE	84	TRUE	FALSE
SUM159-4N-120-RL_harvest	32	0	4N	120	46	84	FALSE	84	TRUE	FALSE
SUM159-4N-120-RL_harvest	35	43.4515	4N	120	46	84	FALSE	84	TRUE	FALSE
SUM159-4N-120-RL_harvest	39	54.5455	4N	120	46	84	FALSE	84	TRUE	FALSE
SUM159-4N-120-RL_harvest	42	136.8	4N	120	46	84	FALSE	84	TRUE	FALSE
SUM159-4N-120-RL_harvest	46	205.8	4N	120	46	84	FALSE	84	TRUE	FALSE
SUM159-4N-120-RL_harvest	49	249.9	4N	120	46	84	FALSE	84	TRUE	FALSE
SUM159-4N-120-RL_harvest	53	228.096	4N	120	46	84	FALSE	84	TRUE	FALSE
SUM159-4N-120-RL_harvest	56	251.896	4N	120	46	84	FALSE	84	TRUE	FALSE
SUM159-4N-120-RL_harvest	60	367.416	4N	120	46	84	FALSE	84	TRUE	FALSE
SUM159-4N-120-RL_harvest	63	518.94	4N	120	46	84	FALSE	84	TRUE	FALSE
SUM159-4N-120-RL_harvest	67	624.24	4N	120	46	84	FALSE	84	TRUE	FALSE
SUM159-4N-120-RL_harvest	70	1039.0625	4N	120	46	84	FALSE	84	TRUE	FALSE
SUM159-4N-120-RL_harvest	74	1098.306	4N	120	46	84	FALSE	84	TRUE	FALSE
SUM159-4N-120-RL_harvest	77	1472.328	4N	120	46	84	FALSE	84	TRUE	FALSE
SUM159-4N-120-RL_harvest	81	1391.6	4N	120	46	84	FALSE	84	TRUE	FALSE
SUM159-4N-120-RL_harvest	84	1959.048	4N	120	46	84	FALSE	84	TRUE	FALSE
SUM159-4N-120-RR_harvest	0	0	4N	120	46	84	FALSE	84	TRUE	FALSE
SUM159-4N-120-RR_harvest	25	0	4N	120	46	84	FALSE	84	TRUE	FALSE
